S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999997	3	2	2	1	1	1	1	0	1	3	
4999991	9	9	9	1	1	3	3	1	1	9	
4999979	21	18	18	2	1	12	12	1	7	21	
4999997	3	2	2	1	0	1	1	0	2	3	
4999986	14	13	13	1	0	11	11	0	11	14	
4999993	7	5	5	2	2	3	3	1	4	7	
4999996	4	4	4	0	0	3	3	0	2	4	
4999994	6	4	4	2	1	2	2	1	3	6	
4999998	2	1	1	0	0	0	0	0	0	2	
4999994	6	6	6	1	1	4	4	1	4	6	
4999996	4	4	4	1	0	3	3	0	3	4	
4999995	5	4	4	1	1	2	2	1	3	5	
4999997	3	2	2	0	0	2	2	0	0	3	
4999996	4	3	3	1	0	0	0	0	1	4	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	1	0	0	0	0	0	1	
4999998	2	2	2	0	0	1	1	0	1	2	
4999997	3	2	2	0	0	1	1	0	1	3	
4999995	5	4	4	1	0	1	1	0	1	5	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	0	0	0	0	0	0	1	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	1	1	0	0	0	0	1	
4999983	17	16	16	1	1	13	13	1	13	17	
4999991	9	9	9	0	0	5	5	0	2	9	
4999996	4	4	4	1	1	2	2	1	1	4	
4999998	2	2	2	1	0	1	1	0	0	2	
4999995	5	5	5	1	1	4	4	1	3	5	
4999989	11	9	9	3	2	5	5	0	5	11	
4999976	24	20	20	5	2	13	13	1	14	24	
5000000	0	0	0	0	0	0	0	0	0	0	
4999990	10	10	10	1	1	9	9	1	9	10	
4999999	1	1	1	1	0	0	0	0	0	1	
4999999	1	1	1	0	0	0	0	0	0	1	
4999974	26	24	24	3	2	19	19	2	20	26	
4999993	7	7	7	1	1	6	6	0	5	7	
4999983	17	15	15	2	2	11	11	1	8	17	
4999995	5	3	3	1	1	1	1	0	1	5	
4999992	8	7	7	2	1	3	3	0	3	8	
4999986	14	12	12	3	1	8	8	0	8	14	
5000000	0	0	0	0	0	0	0	0	0	0	
4999996	4	4	4	1	1	3	3	0	3	4	
4999971	29	29	29	6	2	21	21	0	25	29	
4999997	3	2	2	0	0	1	1	0	1	3	
4999985	15	12	12	0	0	10	10	0	8	15	
4999995	5	3	3	1	1	1	1	0	1	5	
4999996	4	4	4	0	0	3	3	0	3	4	
5000000	0	0	0	0	0	0	0	0	0	0	
4999998	2	2	2	1	1	0	0	1	0	2	
4999997	3	2	2	0	0	1	1	0	1	3	
4999999	1	1	1	1	1	0	0	0	0	1	
4999996	4	4	4	1	1	2	2	1	1	4	
4999981	19	17	17	2	1	15	15	1	15	19	
4999997	3	1	1	0	0	0	0	0	0	3	
5000000	0	0	0	0	0	0	0	0	0	0	
4999991	9	9	9	1	1	8	8	0	8	9	
4999999	1	1	1	0	0	0	0	0	0	1	
4999993	7	6	6	3	2	3	3	1	4	7	
4999995	5	4	4	1	0	0	0	0	0	5	
4999998	2	2	2	0	0	1	1	0	0	2	
4999995	5	4	4	1	0	1	1	0	1	5	
4999997	3	2	2	1	1	0	0	0	0	3	
4999984	16	13	13	2	1	11	11	0	11	16	
4999998	2	1	1	1	1	0	0	0	0	2	
4999996	4	3	3	1	1	2	2	0	2	4	
4999987	13	9	9	2	1	5	5	1	5	13	
4999987	13	9	9	2	1	5	5	1	5	13	
4999989	11	9	9	3	2	5	5	0	5	11	
4999995	5	4	4	1	1	3	3	1	3	5	
4999998	2	2	2	1	0	0	0	0	0	2	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999988	12	12	12	1	0	10	10	0	10	12	
4999998	2	2	2	0	0	0	0	0	0	2	
4999996	4	4	4	1	1	3	3	0	3	4	
4999965	35	32	32	6	2	25	25	2	26	35	
4999994	6	5	5	2	2	1	1	0	0	6	
4999989	11	10	10	1	1	9	9	0	8	11	
4999995	5	5	5	1	1	4	4	1	3	5	
5000000	0	0	0	0	0	0	0	0	0	0	
4999996	4	4	4	1	1	3	3	0	3	4	
4999999	1	1	1	0	0	0	0	0	0	1	
4999996	4	4	4	1	1	3	3	0	3	4	
4999993	7	5	5	1	0	1	1	0	2	7	
4999997	3	3	3	1	1	1	1	0	1	3	
4999996	4	3	3	1	0	0	0	0	1	4	
4999991	9	7	7	0	0	5	5	0	2	9	
4999994	6	5	5	2	2	1	1	0	0	6	
4999996	4	3	3	1	0	1	1	0	1	4	
4999985	15	13	13	1	0	11	11	0	9	15	
4999991	9	7	7	0	0	5	5	0	3	9	
4999996	4	3	3	0	0	2	2	0	1	4	
4999998	2	2	2	1	0	1	1	0	1	2	
4999999	1	1	1	1	1	0	0	0	0	1	
4999988	12	12	12	2	1	10	10	0	11	12	
4999985	15	12	12	0	0	10	10	0	8	15	
4999999	1	1	1	0	0	0	0	0	0	1	
4999998	2	1	1	1	1	0	0	0	0	2	
4999987	13	10	10	2	2	8	8	1	6	13	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	1	1	0	0	0	0	1	
4999998	2	1	1	0	0	1	1	0	0	2	
4999990	10	9	9	1	1	8	8	1	9	10	
4999990	10	9	9	1	1	8	8	1	9	10	
4999994	6	6	6	2	2	3	3	0	2	6	
4999993	7	7	7	2	0	4	4	0	3	7	
4999999	1	1	1	0	0	0	0	0	0	1	
4999993	7	5	5	2	0	2	2	0	2	7	
4999994	6	6	6	1	0	5	5	0	5	6	
4999995	5	3	3	1	1	2	2	0	0	5	
4999998	2	1	1	0	0	1	1	0	1	2	
4999996	4	2	2	1	0	1	1	0	0	4	
4999995	5	5	5	1	1	3	3	1	2	5	
4999997	3	2	2	0	0	1	1	0	0	3	
4999986	14	13	13	1	1	10	10	1	10	14	
4999997	3	2	2	0	0	2	2	0	0	3	
4999998	2	1	1	1	1	0	0	0	0	2	
4999993	7	6	6	3	0	3	3	0	4	7	
4999986	14	10	10	0	0	6	6	0	4	14	
4999996	4	3	3	1	1	1	1	1	0	4	
4999994	6	5	5	1	1	3	3	0	3	6	
4999997	3	3	3	2	1	1	1	1	2	3	
4999996	4	2	2	1	1	1	1	0	1	4	
4999989	11	10	10	1	0	7	7	0	6	11	
4999994	6	5	5	2	2	1	1	0	0	6	
4999991	9	7	7	1	1	4	4	1	5	9	
4999972	28	26	26	4	2	20	20	1	21	28	
4999998	2	1	1	0	0	0	0	0	0	2	
4999999	1	1	1	1	0	0	0	0	0	1	
4999993	7	7	7	1	1	1	1	1	1	7	
4999995	5	4	4	0	0	3	3	0	2	5	
4999999	1	1	1	0	0	0	0	0	0	1	
4999991	9	8	8	0	0	7	7	0	5	9	
5000000	0	0	0	0	0	0	0	0	0	0	
4999997	3	2	2	0	0	2	2	0	1	3	
4999994	6	4	4	0	0	4	4	0	2	6	
4999994	6	4	4	0	0	3	3	0	1	6	
4999991	9	9	9	1	0	8	8	0	7	9	
4999998	2	1	1	0	0	1	1	0	1	2	
4999996	4	4	4	1	1	2	2	0	2	4	
4999997	3	1	1	1	1	0	0	0	0	3	
4999992	8	5	5	1	0	1	1	0	2	8	
4999996	4	3	3	1	1	2	2	1	2	4	
4999998	2	1	1	1	1	0	0	0	0	2	
4999999	1	1	1	0	0	0	0	0	0	1	
4999993	7	7	7	0	0	6	6	0	4	7	
4999996	4	4	4	2	1	1	1	0	2	4	
4999997	3	1	1	0	0	1	1	0	0	3	
4999995	5	2	2	1	1	1	1	0	1	5	
4999993	7	5	5	0	0	4	4	0	4	7	
4999996	4	3	3	0	0	2	2	0	1	4	
4999996	4	4	4	1	1	3	3	0	3	4	
4999993	7	5	5	0	0	5	5	0	4	7	
4999998	2	2	2	1	1	0	0	1	0	2	
4999993	7	7	7	2	2	3	3	1	3	7	
4999999	1	1	1	1	1	0	0	0	0	1	
4999999	1	1	1	1	0	0	0	0	0	1	
4999992	8	6	6	3	2	3	3	2	5	8	
4999987	13	12	12	1	0	10	10	0	7	13	
4999971	29	28	28	6	2	21	21	0	21	29	
5000000	0	0	0	0	0	0	0	0	0	0	
4999987	13	12	12	1	0	10	10	0	9	13	
4999971	29	29	29	6	2	22	22	0	25	29	
4999992	8	4	4	0	0	3	3	0	2	8	
4999996	4	4	4	1	1	2	2	1	1	4	
4999947	53	49	49	10	5	37	37	5	45	53	
4999998	2	1	1	0	0	0	0	0	0	2	
4999994	6	6	6	1	0	5	5	0	5	6	
4999998	2	2	2	0	0	1	1	0	0	2	
4999992	8	6	6	2	0	2	2	0	2	8	
5000000	0	0	0	0	0	0	0	0	0	0	
4999994	6	5	5	0	0	5	5	0	3	6	
4999966	34	29	29	5	3	20	20	2	19	34	
4999994	6	6	6	1	0	5	5	0	5	6	
4999993	7	5	5	0	0	4	4	0	2	7	
4999992	8	7	7	2	0	4	4	0	3	8	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	0	0	1	1	0	0	1	
5000000	0	0	0	0	0	0	0	0	0	0	
4999987	13	11	11	2	2	9	9	1	10	13	
4999977	23	23	23	4	2	19	19	2	20	23	
4999945	55	55	55	11	5	42	42	5	52	55	
4999993	7	7	7	2	2	3	3	1	3	7	
4999987	13	10	10	2	2	8	8	1	8	13	
4999997	3	3	3	0	0	2	2	0	1	3	
4999993	7	7	7	1	1	3	3	1	1	7	
4999997	3	2	2	1	0	0	0	0	1	3	
4999999	1	1	1	0	0	0	0	0	0	1	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	0	0	0	0	0	0	1	
4999996	4	4	4	1	1	3	3	0	3	4	
4999991	9	6	6	1	1	5	5	1	4	9	
4999995	5	2	2	0	0	2	2	0	1	5	
4999992	8	8	8	1	1	5	5	0	4	8	
5000000	0	0	0	0	0	0	0	0	0	0	
4999993	7	5	5	0	0	4	4	0	4	7	
4999999	1	1	1	1	0	0	0	0	0	1	
4999998	2	2	2	1	1	0	0	1	0	2	
4999983	17	12	12	2	1	7	7	0	4	17	
4999993	7	4	4	0	0	3	3	0	0	7	
4999990	10	6	6	0	0	6	6	0	4	10	
4999997	3	3	3	0	0	1	1	0	1	3	
4999995	5	4	4	2	2	2	2	1	3	5	
4999996	4	4	4	1	1	0	0	0	0	4	
4999988	12	12	12	1	1	10	10	0	9	12	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	0	0	0	0	0	0	1	
4999986	14	12	12	2	1	10	10	1	10	14	
4999995	5	3	3	1	1	2	2	0	1	5	
4999988	12	11	11	1	0	7	7	0	6	12	
4999998	2	1	1	0	0	1	1	0	0	2	
4999977	23	23	23	4	2	19	19	1	20	23	
4999989	11	10	10	0	0	8	8	0	6	11	
4999990	10	9	9	1	1	8	8	1	9	10	
5000000	0	0	0	0	0	0	0	0	0	0	
4999986	14	12	12	2	1	10	10	1	10	14	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	0	0	0	0	0	0	1	
4999987	13	11	11	1	1	9	9	1	9	13	
4999987	13	10	10	2	2	8	8	1	6	13	
4999993	7	6	6	1	1	4	4	1	5	7	
4999994	6	5	5	1	1	4	4	1	4	6	
4999977	23	22	22	5	1	15	15	1	19	23	
4999977	23	21	21	5	1	15	15	1	18	23	
4999963	37	33	33	5	3	24	24	2	22	37	
4999977	23	21	21	5	1	15	15	1	18	23	
4999987	13	12	12	1	0	10	10	0	9	13	
4999999	1	1	1	1	0	0	0	0	0	1	
4999965	35	31	31	5	3	23	23	2	21	35	
4999997	3	1	1	1	1	0	0	1	0	3	
4999996	4	4	4	2	0	1	1	0	2	4	
4999996	4	3	3	1	1	1	1	1	1	4	
4999999	1	1	1	1	0	0	0	0	0	1	
4999996	4	4	4	0	0	3	3	0	2	4	
4999996	4	2	2	0	0	1	1	0	0	4	
4999971	29	27	27	4	2	22	22	2	24	29	
4999990	10	9	9	1	1	6	6	0	4	10	
4999999	1	1	1	0	0	0	0	0	0	1	
4999959	41	36	36	5	3	29	29	2	25	41	
4999997	3	3	3	2	2	1	1	0	0	3	
4999996	4	4	4	1	1	3	3	0	3	4	
5000000	0	0	0	0	0	0	0	0	0	0	
4999990	10	9	9	1	1	8	8	1	9	10	
4999994	6	5	5	1	1	4	4	1	4	6	
4999969	31	29	29	6	2	22	22	1	25	31	
4999997	3	1	1	0	0	1	1	0	1	3	
4999996	4	3	3	1	1	2	2	0	2	4	
4999990	10	8	8	1	1	7	7	1	6	10	
4999984	16	13	13	1	1	11	11	0	11	16	
4999995	5	4	4	1	0	1	1	0	1	5	
4999996	4	2	2	1	1	1	1	1	1	4	
4999986	14	13	13	1	0	11	11	0	11	14	
5000000	0	0	0	0	0	0	0	0	0	0	
4999996	4	3	3	0	0	2	2	0	0	4	
4999994	6	6	6	1	1	4	4	1	4	6	
4999993	7	6	6	3	0	3	3	0	4	7	
4999996	4	3	3	1	1	1	1	1	1	4	
5000000	0	0	0	0	0	0	0	0	0	0	
4999992	8	7	7	2	0	4	4	0	4	8	
4999998	2	1	1	0	0	1	1	0	0	2	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999998	2	2	2	1	0	1	1	0	1	2	
4999963	37	33	33	5	3	24	24	2	22	37	
4999977	23	23	23	4	2	19	19	2	20	23	
4999993	7	7	7	1	1	6	6	0	5	7	
4999996	4	4	4	1	0	3	3	0	3	4	
4999997	3	3	3	1	0	2	2	0	2	3	
4999992	8	7	7	2	0	4	4	0	3	8	
4999998	2	2	2	1	0	1	1	0	1	2	
4999977	23	22	22	3	2	18	18	2	20	23	
4999993	7	6	6	1	1	1	1	1	1	7	
4999996	4	3	3	1	1	2	2	0	2	4	
4999999	1	1	1	1	1	0	0	0	0	1	
4999994	6	6	6	1	1	5	5	0	5	6	
4999999	1	1	1	0	0	0	0	0	0	1	
4999996	4	2	2	0	0	2	2	0	0	4	
4999999	1	1	1	0	0	0	0	0	0	1	
4999998	2	1	1	0	0	0	0	0	0	2	
5000000	0	0	0	0	0	0	0	0	0	0	
