S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9999992	8	7	7	3	3	3	3	1	3	8	
9999994	6	3	3	1	1	1	1	1	2	6	
9999986	14	14	14	1	0	9	9	0	5	14	
9999989	11	10	10	2	2	7	7	1	7	11	
9999989	11	9	9	2	2	6	6	1	5	11	
9999990	10	9	9	3	2	4	4	1	5	10	
9999976	24	17	17	2	2	9	9	2	6	24	
9999956	44	37	37	5	3	28	28	3	28	44	
9999989	11	8	8	2	2	6	6	2	3	11	
9999990	10	10	10	2	1	8	8	0	8	10	
9999956	44	42	42	5	2	36	36	2	36	44	
9999981	19	14	14	3	2	8	8	1	6	19	
9999987	13	9	9	3	2	3	3	0	2	13	
9999993	7	7	7	2	2	3	3	0	2	7	
9999988	12	12	12	4	3	7	7	2	9	12	
9999991	9	9	9	3	1	6	6	1	6	9	
9999934	66	61	61	8	5	51	51	4	51	66	
9999996	4	3	3	2	1	0	0	0	0	4	
9999988	12	7	7	1	1	6	6	0	5	12	
9999982	18	15	15	3	3	6	6	2	6	18	
9999989	11	8	8	4	0	2	2	0	3	11	
9999959	41	34	34	7	2	24	24	2	21	41	
9999956	44	38	38	8	3	25	25	2	27	44	
9999995	5	4	4	2	0	2	2	0	0	5	
9999981	19	15	15	2	2	7	7	1	8	19	
9999984	16	13	13	4	3	9	9	1	9	16	
9999905	95	59	59	9	4	31	31	2	22	95	
9999935	65	62	62	14	6	45	45	5	53	65	
9999214	786	395	395	34	7	165	165	1	54	786	
9999971	29	28	28	4	3	23	23	2	25	29	
9999966	34	30	30	5	3	22	22	1	25	34	
9999962	38	32	32	5	2	20	20	1	21	38	
9999972	28	16	16	5	3	10	10	2	9	28	
9999998	2	1	1	1	0	0	0	0	0	2	
9999975	25	16	16	3	1	5	5	0	5	25	
9999956	44	40	40	5	2	32	32	2	34	44	
9999990	10	8	8	2	2	3	3	0	2	10	
9999966	34	27	27	5	4	15	15	2	15	34	
9999987	13	8	8	3	3	4	4	1	4	13	
9999982	18	15	15	1	1	9	9	1	4	18	
9999977	23	21	21	2	1	18	18	1	17	23	
9999986	14	14	14	3	2	9	9	1	8	14	
9999992	8	6	6	2	2	3	3	1	1	8	
9999991	9	7	7	3	2	4	4	1	4	9	
9999993	7	6	6	2	2	4	4	1	3	7	
9999987	13	9	9	2	1	6	6	1	5	13	
9999962	38	36	36	6	2	30	30	2	31	38	
9999981	19	17	17	3	2	13	13	1	13	19	
9999982	18	16	16	2	2	12	12	1	9	18	
9999966	34	27	27	2	2	21	21	1	20	34	
9999988	12	9	9	3	3	6	6	2	7	12	
9999993	7	6	6	1	1	4	4	1	3	7	
9999990	10	5	5	2	2	0	0	0	0	10	
9999983	17	13	13	2	1	11	11	1	9	17	
9999986	14	13	13	1	1	12	12	1	10	14	
9999980	20	17	17	4	2	8	8	1	10	20	
9999964	36	33	33	8	2	22	22	0	26	36	
9999957	43	34	34	3	2	20	20	1	13	43	
9999996	4	3	3	2	2	1	1	0	1	4	
9999979	21	17	17	5	3	11	11	1	10	21	
9999983	17	14	14	3	2	10	10	2	11	17	
9999991	9	7	7	2	2	4	4	2	2	9	
9999986	14	14	14	2	2	9	9	1	9	14	
9999947	53	31	31	3	2	17	17	0	13	53	
9999996	4	3	3	1	1	0	0	1	0	4	
9999996	4	4	4	2	2	2	2	1	1	4	
9999993	7	4	4	2	2	1	1	0	1	7	
9999996	4	3	3	2	1	1	1	1	1	4	
9999976	24	22	22	4	3	17	17	1	16	24	
9999971	29	28	28	5	3	23	23	3	22	29	
9999995	5	4	4	2	2	0	0	1	0	5	
9999982	18	16	16	2	1	11	11	0	11	18	
9999978	22	15	15	2	2	11	11	1	10	22	
9999957	43	38	38	6	1	25	25	1	26	43	
9999997	3	2	2	1	0	1	1	0	0	3	
9999997	3	2	2	2	1	0	0	0	0	3	
9999982	18	16	16	2	2	11	11	2	11	18	
9999968	32	21	21	2	1	17	17	0	13	32	
9999716	284	182	182	13	7	116	116	3	92	284	
9999950	50	36	36	7	2	22	22	2	21	50	
9999951	49	40	40	8	6	23	23	2	20	49	
9999995	5	2	2	2	2	0	0	1	0	5	
9999952	48	43	43	5	2	33	33	2	34	48	
9999990	10	8	8	2	2	5	5	0	5	10	
9999994	6	4	4	2	2	2	2	0	2	6	
9999985	15	11	11	3	2	5	5	1	5	15	
9999994	6	5	5	2	1	2	2	0	1	6	
9999955	45	27	27	1	0	17	17	0	14	45	
9999994	6	5	5	2	2	2	2	1	2	6	
9999971	29	21	21	2	1	17	17	1	15	29	
9999974	26	21	21	4	3	13	13	1	13	26	
9999990	10	10	10	3	2	6	6	1	4	10	
9999974	26	14	14	3	2	8	8	2	10	26	
9999998	2	2	2	2	1	0	0	0	0	2	
9999972	28	24	24	6	3	16	16	1	17	28	
9999983	17	13	13	3	1	10	10	1	10	17	
9999962	38	33	33	2	1	31	31	1	30	38	
9999936	64	43	43	4	2	24	24	0	12	64	
9999977	23	12	12	1	1	7	7	0	4	23	
9999982	18	16	16	1	0	11	11	0	10	18	
9999991	9	6	6	2	2	4	4	0	4	9	
9999990	10	9	9	3	3	4	4	2	4	10	
9999975	25	25	25	4	2	16	16	2	16	25	
9999937	63	60	60	12	6	47	47	5	56	63	
9999992	8	4	4	1	1	1	1	0	1	8	
9999985	15	13	13	2	1	9	9	0	7	15	
9999977	23	23	23	5	1	16	16	1	19	23	
9999987	13	11	11	2	1	9	9	1	9	13	
9999994	6	4	4	2	2	2	2	1	2	6	
9999982	18	14	14	4	3	10	10	1	8	18	
9999982	18	18	18	4	2	11	11	2	13	18	
9999983	17	17	17	1	1	13	13	1	10	17	
9999977	23	17	17	3	2	10	10	0	9	23	
9999985	15	13	13	2	2	5	5	2	4	15	
9999975	25	25	25	5	2	19	19	2	20	25	
9999963	37	34	34	6	3	28	28	3	29	37	
9999983	17	17	17	3	1	12	12	0	12	17	
9999987	13	13	13	2	1	10	10	0	10	13	
9999984	16	12	12	3	2	9	9	0	7	16	
9999948	52	46	46	6	4	36	36	2	32	52	
9999976	24	13	13	2	2	7	7	2	6	24	
9999951	49	44	44	9	3	32	32	2	34	49	
9999927	73	66	66	10	5	50	50	4	50	73	
9999936	64	61	61	13	6	48	48	5	54	64	
9999996	4	3	3	1	1	2	2	1	1	4	
9999988	12	11	11	4	2	6	6	1	7	12	
9999958	42	36	36	5	4	25	25	2	20	42	
9999980	20	16	16	3	3	8	8	2	6	20	
9999988	12	9	9	2	2	7	7	2	7	12	
9999982	18	16	16	3	3	12	12	1	11	18	
9999967	33	28	28	4	1	21	21	1	13	33	
9999997	3	3	3	2	1	0	0	1	0	3	
9999987	13	12	12	2	2	4	4	2	4	13	
9999966	34	34	34	7	2	25	25	2	27	34	
9999993	7	4	4	3	2	0	0	0	0	7	
9999979	21	16	16	6	2	7	7	2	7	21	
9999981	19	12	12	3	2	7	7	2	3	19	
9999984	16	14	14	2	2	12	12	1	12	16	
9999986	14	10	10	1	1	6	6	1	4	14	
9999997	3	2	2	2	2	0	0	0	0	3	
9999988	12	11	11	3	1	6	6	1	8	12	
9999969	31	23	23	2	1	17	17	1	14	31	
9999980	20	17	17	5	4	11	11	2	13	20	
9999984	16	16	16	1	1	11	11	1	9	16	
9999990	10	8	8	3	2	5	5	0	5	10	
9999992	8	7	7	2	2	5	5	1	1	8	
9999959	41	37	37	6	3	26	26	2	28	41	
9999992	8	6	6	2	2	3	3	1	2	8	
9999990	10	9	9	3	2	5	5	1	6	10	
9999996	4	3	3	2	2	1	1	0	0	4	
9999993	7	6	6	3	3	3	3	1	3	7	
9999932	68	56	56	10	5	37	37	2	32	68	
9999975	25	23	23	1	1	15	15	1	11	25	
9999970	30	29	29	4	3	22	22	2	17	30	
9999992	8	8	8	2	0	5	5	0	5	8	
9999993	7	4	4	1	1	2	2	1	1	7	
9999984	16	9	9	1	0	6	6	0	3	16	
9999989	11	4	4	1	1	2	2	1	0	11	
9999885	115	89	89	13	6	61	61	4	62	115	
9999985	15	11	11	2	2	4	4	1	3	15	
9999995	5	3	3	3	1	0	0	1	0	5	
9999979	21	20	20	3	2	14	14	2	11	21	
9999994	6	5	5	1	1	1	1	1	1	6	
9999995	5	5	5	3	2	2	2	0	1	5	
9999978	22	19	19	3	2	14	14	0	15	22	
9999989	11	8	8	2	2	4	4	2	1	11	
9999975	25	24	24	3	2	18	18	1	17	25	
9999980	20	16	16	3	3	12	12	2	12	20	
9999940	60	59	59	12	5	47	47	5	56	60	
9999978	22	17	17	3	3	12	12	1	12	22	
