BEASTGeneration	BEASTtmrca	FavitesSim	TimeToCoal	TimeToCase	DateOfIndexCase	TimeToHosp	IndexAtCoalescent
725000	2019.9497339251939	0065	0.02664	0.007541	2019.9230939251938	0.026558	0
750000	2019.9528200335753	0461	0.010885999999999998	0.009016	2019.9419340335753	0.012367	0
775000	2019.945086783047	1087	0.059219	0.01041	2019.885867783047	0.064281	0
800000	2019.9449484273543	0157	0.100354	0.034878	2019.8445944273544	0.07597	0
825000	2019.949139526304	0824	0.002509	0.0002	2019.946630526304	0.006846	0
850000	2019.956665732376	1063	0.061568	0.042591	2019.895097732376	0.058662	0
875000	2019.953639540637	0954	0.12503299999999998	0.056529	2019.8286065406369	0.075266	0
900000	2019.9475980450786	0231	0.013883	0.012569	2019.9337150450785	0.02151	0
925000	2019.9548391560572	0880	0.070744	0.045549	2019.8840951560571	0.05197	0
950000	2019.9686872988914	0597	0.14593799999999998	0.011815	2019.8227492988915	0.036408	0
975000	2019.9700236489955	0560	0.13558599999999998	0.020911	2019.8344376489954	0.061059	0
1000000	2019.9683614957162	0215	0.07749299999999999	0.002071	2019.8908684957162	0.04676	0
1025000	2019.96309979945	0453	0.08582100000000001	0.017175	2019.87727879945	0.072162	0
1050000	2019.9719946700372	0977	0.11915200000000001	0.032522	2019.8528426700373	0.039336	0
1075000	2019.9764249770835	1077	0.094057	0.017236	2019.8823679770835	0.045744	0
1100000	2019.975976832726	0116	0.139773	0.014264	2019.836203832726	0.024609	0
1125000	2019.971892844967	0554	0.0601	7.6e-05	2019.911792844967	0.029014	0
1150000	2019.970609030257	0245	0.072075	0.003246	2019.898534030257	0.027825	0
1175000	2019.9620552335716	0630	0.08282199999999999	0.001688	2019.8792332335715	0.025356	0
1200000	2019.9634861182549	0409	0.054855	0.008924	2019.9086311182548	0.04049	0
1225000	2019.963911155041	0994	0.107495	0.062335	2019.856416155041	0.095174	0
1250000	2019.969493499881	0646	0.085045	0.052342	2019.884448499881	0.069874	0
1275000	2019.9699717141682	0783	0.106106	0.037585	2019.8638657141682	0.083589	0
1300000	2019.9677164030263	0665	0.048848	0.001545	2019.9188684030264	0.032658	0
1325000	2019.9689044227428	0646	0.085045	0.052342	2019.8838594227427	0.069874	0
1350000	2019.9671690998462	0409	0.054855	0.008924	2019.912314099846	0.04049	0
1375000	2019.9685558828348	0716	0.054031	0.000674	2019.914524882835	0.019206	0
1400000	2019.973149855962	0992	0.13090200000000002	0.007828	2019.842247855962	0.074628	0
1425000	2019.9710079416539	0177	0.089028	0.065543	2019.8819799416538	0.070963	0
1450000	2019.959560515141	0840	0.150618	0.045701	2019.808942515141	0.107256	0
1475000	2019.9621105115557	0415	0.06625099999999999	0.004326	2019.8958595115557	0.023756	0
1500000	2019.9662693267364	0177	0.089028	0.065543	2019.8772413267363	0.070963	0
1525000	2019.9614746669706	0363	0.054265999999999995	0.00014	2019.9072086669705	0.035359	0
1550000	2019.9639851044606	0726	0.057485	0.014145	2019.9065001044605	0.016395	0
1575000	2019.9634538276748	1090	0.056930999999999995	0.023496	2019.9065228276747	0.047686	0
1600000	2019.962390546844	0370	0.092947	0.009338	2019.869443546844	0.043223	0
1625000	2019.9612458715144	0630	0.08282199999999999	0.001688	2019.8784238715143	0.025356	0
1650000	2019.9610222872031	0253	0.071868	0.015779	2019.8891542872032	0.042617	0
1675000	2019.9531734624009	0836	0.061302	0.040441	2019.8918714624008	0.060668	0
