S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9991336	8664	5389	5389	538	172	3027	3027	61	1952	8664	
9999933	67	56	56	8	4	41	41	2	38	67	
9999835	165	110	110	11	5	67	67	4	47	165	
9997124	2876	1674	1674	164	49	879	879	22	531	2876	
9999858	142	99	99	16	5	61	61	4	61	142	
9999949	51	42	42	8	4	27	27	2	23	51	
9999577	423	280	280	23	9	173	173	5	132	423	
9999783	217	148	148	13	5	89	89	3	69	217	
9999528	472	277	277	24	13	185	185	6	152	472	
9999569	431	283	283	25	5	180	180	4	124	431	
9999972	28	24	24	4	2	16	16	2	17	28	
9999849	151	134	134	16	9	107	107	8	111	151	
9998403	1597	893	893	87	30	490	490	14	305	1597	
9999786	214	143	143	14	6	90	90	5	61	214	
9999924	76	57	57	8	3	35	35	2	27	76	
9998318	1682	918	918	84	18	452	452	8	262	1682	
9984043	15957	9881	9881	1016	333	5600	5600	126	3718	15957	
9998539	1461	822	822	79	21	439	439	10	323	1461	
9999317	683	430	430	44	13	248	248	4	171	683	
9958240	41760	27129	27129	2865	905	15906	15906	289	10743	41760	
9966165	33835	21312	21312	2211	688	12143	12143	233	8202	33835	
9999813	187	128	128	15	5	79	79	4	65	187	
9991211	8789	5265	5265	514	171	2932	2932	68	1911	8789	
9999926	74	48	48	8	6	25	25	4	14	74	
9999204	796	411	411	37	10	206	206	5	116	796	
9999709	291	183	183	16	8	93	93	3	57	291	
9999513	487	319	319	29	9	194	194	6	143	487	
9999799	201	125	125	20	9	77	77	4	61	201	
9996673	3327	2049	2049	209	57	1173	1173	14	758	3327	
9999830	170	149	149	25	11	116	116	5	111	170	
9999639	361	247	247	32	15	155	155	7	133	361	
9998825	1175	707	707	59	20	392	392	10	241	1175	
9998063	1937	1151	1151	116	33	569	569	13	332	1937	
9999905	95	66	66	7	5	46	46	4	36	95	
9999962	38	27	27	4	2	16	16	2	14	38	
9999840	160	131	131	13	6	93	93	5	87	160	
9999751	249	173	173	25	13	108	108	8	92	249	
9999960	40	33	33	5	3	23	23	3	22	40	
9999900	100	55	55	7	3	38	38	3	30	100	
9997014	2986	1841	1841	185	57	992	992	15	669	2986	
9999921	79	58	58	7	3	39	39	3	29	79	
9999684	316	196	196	18	7	131	131	5	98	316	
9996842	3158	1820	1820	173	56	957	957	25	580	3158	
9999347	653	457	457	44	19	281	281	8	200	653	
9999880	120	83	83	10	6	53	53	3	37	120	
9995875	4125	2240	2240	213	61	1110	1110	13	649	4125	
9999628	372	189	189	15	5	93	93	2	47	372	
9994779	5221	3433	3433	342	111	2080	2080	54	1452	5221	
9999789	211	172	172	27	12	122	122	8	126	211	
9999790	210	136	136	16	7	78	78	4	46	210	
9999934	66	51	51	8	4	34	34	4	31	66	
9999776	224	150	150	15	4	82	82	3	65	224	
9999388	612	350	350	36	17	207	207	7	142	612	
9999756	244	178	178	24	11	113	113	8	110	244	
9999893	107	74	74	14	6	46	46	5	35	107	
9999854	146	117	117	17	7	73	73	6	73	146	
9999689	311	205	205	27	8	123	123	4	93	311	
9999834	166	140	140	21	7	101	101	4	92	166	
9997625	2375	1215	1215	98	24	607	607	8	334	2375	
9999720	280	153	153	17	6	87	87	3	65	280	
9998285	1715	978	978	82	34	529	529	12	300	1715	
9999953	47	41	41	8	5	24	24	4	20	47	
9999905	95	73	73	9	3	36	36	3	29	95	
9999934	66	55	55	7	4	41	41	2	38	66	
9999929	71	59	59	9	5	40	40	4	41	71	
9998973	1027	602	602	62	18	320	320	10	205	1027	
9999891	109	74	74	9	5	42	42	2	28	109	
9996299	3701	2203	2203	201	55	1211	1211	18	783	3701	
9999158	842	432	432	40	10	211	211	5	120	842	
9999589	411	213	213	17	4	106	106	3	68	411	
9999774	226	178	178	27	7	124	124	5	114	226	
9998487	1513	935	935	81	25	506	506	10	316	1513	
9999913	87	66	66	6	5	48	48	5	36	87	
9998058	1942	1210	1210	124	41	697	697	13	474	1942	
9992711	7289	4315	4315	407	117	2344	2344	37	1492	7289	
9953293	46707	29995	29995	3084	993	17332	17332	346	11668	46707	
9999787	213	151	151	18	7	98	98	5	74	213	
9999850	150	119	119	18	9	71	71	5	66	150	
9999875	125	105	105	16	6	79	79	4	69	125	
9999712	288	190	190	17	7	108	108	4	80	288	
9998193	1807	1028	1028	97	32	593	593	12	393	1807	
9999742	258	200	200	29	10	125	125	6	103	258	
9999428	572	349	349	42	21	213	213	10	139	572	
9999462	538	305	305	28	7	162	162	3	101	538	
9999867	133	101	101	15	6	65	65	6	50	133	
9999847	153	87	87	13	4	56	56	3	46	153	
9999961	39	33	33	9	7	22	22	3	21	39	
9999735	265	167	167	22	8	88	88	5	61	265	
9999056	944	592	592	67	24	327	327	11	200	944	
9999604	396	212	212	18	4	115	115	4	77	396	
9999931	69	43	43	5	3	21	21	2	15	69	
9999835	165	114	114	17	7	62	62	5	48	165	
9998177	1823	923	923	78	17	390	390	4	180	1823	
9999578	422	224	224	18	7	116	116	3	60	422	
9999887	113	86	86	19	7	58	58	4	53	113	
9999424	576	282	282	23	6	142	142	4	78	576	
9999198	802	570	570	59	27	379	379	13	281	802	
9999821	179	126	126	13	5	82	82	3	53	179	
9999952	48	38	38	8	3	24	24	3	23	48	
9999738	262	161	161	20	8	88	88	4	63	262	
9999755	245	138	138	12	6	70	70	4	47	245	
9999887	113	81	81	8	5	58	58	4	50	113	
9999187	813	456	456	43	17	231	231	6	143	813	
9999930	70	49	49	6	4	24	24	3	22	70	
9999452	548	296	296	21	9	175	175	4	110	548	
9994400	5600	3338	3338	331	93	1777	1777	30	1161	5600	
9999919	81	57	57	9	3	33	33	2	25	81	
9999946	54	39	39	7	3	19	19	3	16	54	
9999872	128	102	102	15	6	74	74	5	66	128	
9999944	56	49	49	8	6	35	35	5	34	56	
9999938	62	38	38	5	3	22	22	3	17	62	
9999851	149	97	97	13	6	50	50	4	40	149	
9999437	563	337	337	35	8	178	178	3	114	563	
9999956	44	41	41	6	3	32	32	2	33	44	
9999513	487	247	247	21	5	119	119	3	59	487	
9999964	36	31	31	6	3	21	21	3	19	36	
9990257	9743	5769	5769	550	142	3094	3094	34	1865	9743	
9999591	409	286	286	34	17	194	194	7	144	409	
9996715	3285	1789	1789	156	43	835	835	9	422	3285	
9999920	80	60	60	7	4	42	42	3	33	80	
9999812	188	136	136	19	8	94	94	4	73	188	
9999942	58	52	52	4	3	44	44	3	41	58	
9993872	6128	3471	3471	308	76	1807	1807	15	1047	6128	
9997458	2542	1476	1476	152	44	772	772	21	498	2542	
9999714	286	144	144	14	6	81	81	4	61	286	
9987664	12336	7529	7529	699	200	4164	4164	71	2642	12336	
9999979	21	14	14	4	3	7	7	2	7	21	
9999820	180	139	139	16	10	93	93	7	84	180	
9998493	1507	904	904	90	28	459	459	10	280	1507	
9999605	395	189	189	20	8	106	106	4	81	395	
9999912	88	45	45	7	4	28	28	3	20	88	
9999922	78	61	61	11	5	39	39	2	39	78	
9999809	191	124	124	18	7	79	79	5	72	191	
9996890	3110	1707	1707	149	36	819	819	11	476	3110	
9999944	56	43	43	4	3	27	27	3	25	56	
9999946	54	48	48	7	4	38	38	3	39	54	
9999334	666	356	356	32	9	167	167	4	89	666	
9999861	139	118	118	14	7	86	86	7	74	139	
9999959	41	28	28	7	3	15	15	3	15	41	
9999914	86	78	78	16	7	54	54	4	57	86	
9999914	86	74	74	8	4	55	55	4	50	86	
9999930	70	48	48	6	3	32	32	2	24	70	
9996986	3014	1906	1906	182	59	1073	1073	18	692	3014	
9999507	493	377	377	49	18	245	245	7	188	493	
9999587	413	265	265	29	9	147	147	3	99	413	
9999883	117	95	95	9	5	71	71	4	61	117	
9999908	92	68	68	14	3	39	39	2	30	92	
9996130	3870	2243	2243	200	53	1201	1201	15	761	3870	
9999809	191	143	143	16	8	99	99	5	91	191	
9999931	69	62	62	11	5	43	43	3	47	69	
9998845	1155	665	665	72	21	364	364	8	248	1155	
9999841	159	138	138	14	5	110	110	5	104	159	
9999897	103	80	80	13	8	46	46	4	37	103	
9999954	46	38	38	8	6	27	27	5	27	46	
9999495	505	306	306	28	10	175	175	5	128	505	
9999777	223	155	155	15	5	104	104	2	67	223	
9997723	2277	1271	1271	107	24	633	633	10	390	2277	
9999401	599	364	364	38	18	183	183	8	110	599	
9999933	67	61	61	8	5	50	50	4	53	67	
9999970	30	27	27	7	4	16	16	3	17	30	
9999883	117	101	101	20	7	71	71	4	73	117	
9998627	1373	719	719	58	13	317	317	5	157	1373	
9998479	1521	788	788	68	21	368	368	9	216	1521	
9999322	678	432	432	40	12	248	248	6	162	678	
9999972	28	20	20	4	3	15	15	3	13	28	
9998830	1170	709	709	65	18	382	382	7	238	1170	
9999003	997	680	680	58	19	404	404	9	274	997	
9999417	583	351	351	44	17	206	206	11	155	583	
9999897	103	85	85	10	6	63	63	4	60	103	
9999877	123	101	101	19	10	63	63	5	58	123	
9996462	3538	2249	2249	213	74	1277	1277	20	842	3538	
9999700	300	212	212	29	8	125	125	5	101	300	
9999866	134	105	105	11	6	73	73	5	70	134	
9999923	77	65	65	14	4	45	45	2	46	77	
9996685	3315	1916	1916	179	39	1037	1037	20	608	3315	
9999948	52	39	39	7	2	22	22	2	23	52	
9999957	43	31	31	5	2	16	16	2	16	43	
9999641	359	182	182	18	7	95	95	2	68	359	
9995563	4437	2638	2638	253	73	1430	1430	20	943	4437	
9999913	87	64	64	9	4	43	43	3	36	87	
9999947	53	49	49	6	3	39	39	3	37	53	
9999935	65	50	50	8	4	34	34	3	34	65	
9999869	131	103	103	16	7	73	73	7	75	131	
9999896	104	85	85	12	5	55	55	4	52	104	
9999983	17	15	15	4	2	11	11	2	11	17	
9999746	254	109	109	13	8	59	59	7	49	254	
9998392	1608	929	929	80	32	505	505	12	286	1608	
9999938	62	51	51	4	2	34	34	2	36	62	
9999741	259	166	166	20	8	99	99	5	78	259	
9999874	126	67	67	8	3	36	36	3	32	126	
9999817	183	140	140	20	7	81	81	4	56	183	
9999921	79	52	52	4	3	36	36	2	29	79	
9999917	83	60	60	8	3	42	42	2	38	83	
9993055	6945	4234	4234	407	136	2442	2442	54	1635	6945	
9999619	381	174	174	19	7	94	94	4	68	381	
9999808	192	122	122	11	4	65	65	3	38	192	
9999906	94	84	84	14	7	65	65	5	71	94	
9999939	61	52	52	11	4	33	33	4	37	61	
9999945	55	39	39	4	2	28	28	2	25	55	
9998879	1121	725	725	79	25	408	408	12	259	1121	
9999936	64	41	41	6	3	29	29	2	23	64	
9999964	36	31	31	6	4	21	21	4	22	36	
9999284	716	405	405	41	14	204	204	7	129	716	
9995798	4202	2671	2671	266	86	1580	1580	29	1063	4202	
9999871	129	80	80	8	5	39	39	4	30	129	
9999876	124	86	86	11	5	59	59	3	51	124	
9999896	104	68	68	8	3	46	46	2	36	104	
9999883	117	76	76	13	4	46	46	2	36	117	
9999939	61	49	49	11	2	33	33	2	32	61	
9999984	16	13	13	3	3	9	9	3	9	16	
9999922	78	59	59	10	4	36	36	3	29	78	
9991945	8055	5187	5187	519	167	3119	3119	65	2158	8055	
9999300	700	386	386	38	13	187	187	6	109	700	
9999935	65	56	56	6	4	47	47	2	47	65	
9998522	1478	866	866	80	29	475	475	8	280	1478	
9997457	2543	1485	1485	149	41	796	796	18	537	2543	
9999636	364	204	204	17	9	124	124	4	91	364	
9993911	6089	3584	3584	331	99	1909	1909	31	1226	6089	
9999960	40	36	36	5	4	25	25	3	26	40	
9999910	90	75	75	11	5	56	56	4	52	90	
9998200	1800	988	988	98	32	495	495	17	309	1800	
9998491	1509	1002	1002	123	48	598	598	13	447	1509	
9999696	304	224	224	28	12	149	149	7	128	304	
9999915	85	79	79	14	7	58	58	4	61	85	
9999950	50	41	41	7	5	28	28	3	23	50	
9999940	60	45	45	10	5	29	29	3	29	60	
9999955	45	40	40	7	4	29	29	3	26	45	
9999197	803	465	465	47	23	256	256	9	166	803	
9999928	72	57	57	6	4	41	41	2	33	72	
9999855	145	128	128	14	3	100	100	3	102	145	
9999898	102	79	79	13	7	51	51	4	44	102	
9999952	48	36	36	7	3	25	25	2	23	48	
9999914	86	70	70	7	4	52	52	3	48	86	
9997474	2526	1308	1308	107	27	572	572	6	287	2526	
9999850	150	104	104	8	3	70	70	2	68	150	
9999907	93	64	64	7	4	37	37	4	25	93	
9999745	255	171	171	22	10	104	104	6	85	255	
9999229	771	541	541	53	25	363	363	13	264	771	
9993865	6135	3477	3477	310	80	1812	1812	17	1049	6135	
9999939	61	48	48	5	3	38	38	3	35	61	
9999958	42	37	37	5	3	26	26	2	25	42	
9999886	114	90	90	12	4	62	62	3	61	114	
9999205	795	498	498	58	14	308	308	5	210	795	
9999823	177	140	140	21	10	91	91	5	83	177	
9997405	2595	1399	1399	103	19	684	684	8	408	2595	
9999673	327	232	232	32	13	146	146	7	131	327	
9965065	34935	22475	22475	2343	714	12977	12977	235	8727	34935	
9999913	87	62	62	6	4	43	43	3	37	87	
9970667	29333	18680	18680	1882	590	10773	10773	215	7100	29333	
9832186	167814	121366	121366	13592	4666	78058	78058	2020	59188	167814	
9998333	1667	907	907	85	18	441	441	7	252	1667	
9998727	1273	749	749	65	25	397	397	9	222	1273	
