S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999975	25	23	23	3	3	17	17	1	14	25	
4999998	2	2	2	0	0	1	1	0	1	2	
4999940	60	23	23	0	0	9	9	0	1	60	
4999979	21	21	21	2	2	15	15	1	14	21	
4999998	2	1	1	0	0	1	1	0	0	2	
4999999	1	1	1	0	0	0	0	0	0	1	
4999983	17	11	11	2	1	7	7	1	5	17	
4999987	13	10	10	2	0	8	8	0	8	13	
4999998	2	2	2	0	0	1	1	0	1	2	
4999646	354	259	259	36	14	158	158	5	109	354	
4999996	4	4	4	1	0	2	2	0	2	4	
4999980	20	10	10	0	0	8	8	0	6	20	
4999994	6	4	4	1	1	3	3	1	1	6	
4999999	1	1	1	1	1	0	0	0	0	1	
4981723	18277	11552	11552	1187	359	6651	6651	129	4531	18277	
4999998	2	2	2	0	0	1	1	0	0	2	
4999993	7	6	6	1	1	5	5	1	5	7	
4999993	7	4	4	0	0	4	4	0	2	7	
4999998	2	1	1	1	1	0	0	0	0	2	
4999981	19	12	12	2	0	7	7	0	6	19	
4999989	11	10	10	1	1	9	9	1	9	11	
4999996	4	3	3	1	1	2	2	0	2	4	
4999988	12	12	12	2	1	10	10	0	11	12	
4999998	2	2	2	0	0	1	1	0	1	2	
4999999	1	1	1	0	0	0	0	0	0	1	
4999993	7	4	4	0	0	2	2	0	2	7	
4999999	1	1	1	0	0	0	0	0	0	1	
4999976	24	19	19	2	1	12	12	0	7	24	
5000000	0	0	0	0	0	0	0	0	0	0	
4999984	16	13	13	4	3	8	8	2	10	16	
4999993	7	2	2	2	1	0	0	0	0	7	
4999991	9	6	6	1	1	3	3	0	3	9	
4999999	1	1	1	0	0	0	0	0	0	1	
4999974	26	18	18	4	0	11	11	0	9	26	
4999990	10	6	6	2	1	2	2	1	2	10	
4999977	23	22	22	3	2	18	18	2	20	23	
4999998	2	1	1	1	0	0	0	0	0	2	
4999998	2	1	1	1	0	0	0	0	0	2	
4999981	19	18	18	3	1	14	14	1	13	19	
