BEASTGeneration	BEASTtmrca	FavitesSim	TimeToCoal	TimeToCase	DateOfIndexCase	TimeToHosp	IndexAtCoalescent
25000	2019.9531125442552	1051	0.011068	0.000982	2019.9420445442552	0.017014	0
50000	2019.9398992873944	1081	0.021207999999999998	0.012988	2019.9186912873945	0.025032	0
75000	2019.9538820116006	0714	0.064105	0.007442	2019.8897770116007	0.069785	0
100000	2019.9532165226567	0712	0.180172	0.011424	2019.7730445226566	0.060724	0
125000	2019.958957790233	0343	0.060797	0.00217	2019.8981607902329	0.056284	0
150000	2019.955608749612	0880	0.070744	0.045549	2019.884864749612	0.05197	0
175000	2019.957141117153	0453	0.08582100000000001	0.017175	2019.8713201171531	0.072162	0
200000	2019.9516725748392	1051	0.011068	0.000982	2019.9406045748392	0.017014	0
225000	2019.9526181265478	0977	0.11915200000000001	0.032522	2019.8334661265478	0.039336	0
250000	2019.948159217467	0370	0.092947	0.009338	2019.855212217467	0.043223	0
275000	2019.9506412509816	0082	0.08133599999999999	0.010255	2019.8693052509816	0.087764	0
300000	2019.9572869018912	0070	0.13422499999999998	0.029553	2019.8230619018912	0.039192	0
325000	2019.9472473693195	0490	0.040143	0.015302	2019.9071043693195	0.04992	0
350000	2019.9533034395038	0284	0.066373	0.042588	2019.8869304395037	0.051666	0
375000	2019.9394670938348	0195	0.122966	0.027042	2019.8165010938349	0.040338	0
400000	2019.9543760103043	0645	0.049192	0.032441	2019.9051840103043	0.042442	0
425000	2019.9556489014533	0136	0.06246600000000001	0.021686	2019.8931829014532	0.052775	0
450000	2019.9566627530232	0401	0.062245	0.019991	2019.8944177530232	0.04391	0
475000	2019.958245841441	0911	0.111763	0.030347	2019.846482841441	0.112436	0
500000	2019.9585591184841	0701	0.12828399999999998	0.073787	2019.8302751184842	0.111829	0
525000	2019.9533036883342	0840	0.150618	0.045701	2019.8026856883343	0.107256	0
550000	2019.9495203514716	0229	0.09175	0.000555	2019.8577703514716	0.049557	0
575000	2019.9476668971006	1051	0.011068	0.000982	2019.9365988971006	0.017014	0
600000	2019.9502597069297	0783	0.106106	0.037585	2019.8441537069298	0.083589	0
625000	2019.965299476066	0415	0.06625099999999999	0.004326	2019.8990484760661	0.023756	0
650000	2019.970323986085	0776	0.149558	0.028926	2019.820765986085	0.103529	0
675000	2019.9673137998552	0915	0.050829	0.019303	2019.9164847998552	0.0441	0
700000	2019.9446211867753	0831	0.056157	0.055549	2019.8884641867753	0.071655	0
725000	2019.966694637874	0994	0.107495	0.062335	2019.859199637874	0.095174	0
750000	2019.9572664147024	0474	0.11756399999999999	0.055703	2019.8397024147025	0.078932	0
775000	2019.9642586361344	0407	0.099561	0.058113	2019.8646976361345	0.078891	0
800000	2019.9601108012898	0978	0.12782500000000002	0.007092	2019.8322858012898	0.043454	0
825000	2019.975077551931	0307	0.144646	0.003021	2019.830431551931	0.05168	0
850000	2019.9657149330778	0409	0.054855	0.008924	2019.9108599330777	0.04049	0
875000	2019.9593420772476	0027	0.12172000000000001	0.048819	2019.8376220772475	0.068388	0
900000	2019.9714657401219	0965	0.09370899999999999	0.046111	2019.8777567401219	0.08204	0
925000	2019.958528541459	0195	0.122966	0.027042	2019.835562541459	0.040338	0
950000	2019.9579609289694	0965	0.09370899999999999	0.046111	2019.8642519289695	0.08204	0
975000	2019.969524334484	0195	0.122966	0.027042	2019.8465583344841	0.040338	0
1000000	2019.9400243248494	0813	0.012705	0.002745	2019.9273193248493	0.013	0
1025000	2019.9339716885618	0379	0.06534799999999999	0.003983	2019.8686236885617	0.06962	0
1050000	2019.9084987127055	0831	0.056157	0.055549	2019.8523417127055	0.071655	0
1075000	2019.9348121149344	0136	0.06246600000000001	0.021686	2019.8723461149343	0.052775	0
1100000	2019.93535572374	1024	0.0056749999999999995	0.00406	2019.92968072374	0.030594	0
1125000	2019.9217159212797	0745	0.017426999999999998	0.026947	2019.9042889212797	0.039189	0
1150000	2019.9496171499816	0490	0.040143	0.015302	2019.9094741499816	0.04992	0
1175000	2019.958280590634	1032	0.098573	0.078921	2019.8597075906341	0.094657	0
1200000	2019.9607832198822	0597	0.14593799999999998	0.011815	2019.8148452198823	0.036408	0
1225000	2019.9592328315025	0825	0.030436	0.009084	2019.9287968315025	0.032664	0
1250000	2019.9554852487568	0701	0.12828399999999998	0.073787	2019.8272012487569	0.111829	0
1275000	2019.9494823451346	0370	0.092947	0.009338	2019.8565353451345	0.043223	0
1300000	2019.9628009189641	0214	0.08834800000000001	0.001604	2019.8744529189642	0.062101	0
1325000	2019.9634171282337	0307	0.144646	0.003021	2019.8187711282337	0.05168	0
1350000	2019.9660844925893	0116	0.139773	0.014264	2019.8263114925892	0.024609	0
1375000	2019.9710446662968	0691	0.086429	0.042718	2019.884615666297	0.064846	0
1400000	2019.9653700910462	0978	0.12782500000000002	0.007092	2019.8375450910462	0.043454	0
1425000	2019.9632457283606	0974	0.06287399999999999	0.018003	2019.9003717283606	0.057338	0
1450000	2019.9604271554126	0259	0.053243	0.005595	2019.9071841554126	0.029596	0
