S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9999988	12	10	10	2	2	7	7	1	7	12	
9999998	2	2	2	1	1	0	0	0	0	2	
9999990	10	9	9	2	2	5	5	1	6	10	
9999975	25	18	18	3	2	12	12	2	8	25	
9999989	11	11	11	3	1	5	5	1	6	11	
9999990	10	8	8	3	0	4	4	0	5	10	
9999982	18	16	16	1	1	12	12	1	9	18	
9999982	18	15	15	5	4	6	6	2	7	18	
9999988	12	10	10	3	2	7	7	1	6	12	
9999967	33	30	30	2	2	26	26	2	26	33	
9999985	15	14	14	2	2	11	11	0	10	15	
9999980	20	18	18	1	0	14	14	0	9	20	
9999987	13	9	9	3	2	3	3	0	3	13	
9999970	30	19	19	2	2	11	11	0	9	30	
9999982	18	15	15	3	2	12	12	0	13	18	
9999980	20	19	19	2	2	16	16	1	16	20	
9999981	19	6	6	2	1	2	2	1	3	19	
9999980	20	20	20	4	3	14	14	1	14	20	
9999974	26	22	22	4	4	16	16	2	13	26	
9999997	3	3	3	2	0	0	0	0	0	3	
9999997	3	2	2	2	1	0	0	1	0	3	
9999995	5	5	5	1	1	3	3	1	3	5	
9999967	33	33	33	5	3	28	28	3	29	33	
9999985	15	13	13	2	2	11	11	1	11	15	
9999988	12	11	11	4	3	5	5	2	4	12	
9999984	16	13	13	4	2	5	5	2	7	16	
9999996	4	3	3	2	2	1	1	1	1	4	
9999987	13	10	10	4	2	5	5	2	7	13	
9999985	15	14	14	3	1	10	10	0	9	15	
9999988	12	9	9	2	2	7	7	1	6	12	
9999988	12	10	10	4	1	6	6	0	6	12	
9999979	21	18	18	5	3	9	9	0	7	21	
9999978	22	20	20	4	3	11	11	2	5	22	
9999988	12	9	9	2	2	7	7	2	2	12	
9999977	23	21	21	3	2	17	17	2	18	23	
9999989	11	8	8	2	2	4	4	0	3	11	
9999973	27	26	26	5	3	20	20	3	21	27	
9999988	12	12	12	5	2	6	6	1	8	12	
9999971	29	28	28	2	2	24	24	1	22	29	
9999990	10	8	8	3	1	3	3	1	2	10	
9999982	18	15	15	5	3	10	10	2	10	18	
9999989	11	7	7	3	3	3	3	2	4	11	
9999987	13	11	11	4	1	6	6	1	7	13	
9999980	20	16	16	3	2	13	13	1	14	20	
9999972	28	20	20	6	4	9	9	3	9	28	
9999956	44	36	36	7	4	24	24	2	21	44	
9999964	36	32	32	5	2	26	26	2	28	36	
9999992	8	8	8	2	1	3	3	0	3	8	
9999998	2	2	2	1	0	0	0	0	0	2	
9999976	24	21	21	4	2	14	14	1	15	24	
9999970	30	28	28	4	3	22	22	3	24	30	
9999989	11	5	5	1	1	2	2	1	1	11	
9999984	16	16	16	2	2	12	12	1	10	16	
9999992	8	7	7	2	2	3	3	2	1	8	
9999987	13	9	9	1	1	5	5	1	4	13	
9999967	33	30	30	4	3	24	24	3	24	33	
9999293	707	314	314	21	5	127	127	3	54	707	
9999966	34	34	34	4	2	29	29	1	29	34	
9999972	28	21	21	2	0	18	18	0	16	28	
9999971	29	24	24	5	4	15	15	2	15	29	
9999964	36	31	31	6	3	24	24	3	25	36	
9999963	37	34	34	5	2	24	24	2	18	37	
9999994	6	6	6	2	1	4	4	1	3	6	
9999976	24	19	19	4	1	13	13	1	14	24	
9999997	3	2	2	1	1	0	0	0	0	3	
9999985	15	15	15	2	2	9	9	0	9	15	
9999982	18	15	15	3	2	12	12	1	13	18	
9999975	25	18	18	3	0	12	12	0	9	25	
9999982	18	16	16	2	2	13	13	2	13	18	
9999979	21	17	17	1	0	11	11	0	8	21	
9999988	12	7	7	1	1	5	5	1	4	12	
9999934	66	62	62	12	6	50	50	5	59	66	
9999987	13	9	9	2	1	7	7	0	6	13	
9999974	26	20	20	3	3	14	14	2	12	26	
9999974	26	24	24	6	4	16	16	3	16	26	
9999985	15	13	13	2	2	9	9	1	3	15	
9999963	37	32	32	6	4	23	23	3	21	37	
9999987	13	11	11	3	2	6	6	2	8	13	
9999977	23	20	20	3	1	13	13	1	14	23	
9999964	36	33	33	7	2	25	25	2	26	36	
9999993	7	3	3	2	2	1	1	1	0	7	
9999962	38	33	33	6	2	24	24	1	24	38	
9999960	40	40	40	7	2	27	27	2	28	40	
9999971	29	27	27	3	2	23	23	1	21	29	
9999977	23	21	21	2	1	14	14	1	10	23	
9999941	59	57	57	12	5	43	43	5	53	59	
9999928	72	64	64	15	7	48	48	5	55	72	
9999988	12	10	10	2	1	8	8	0	8	12	
9999994	6	5	5	1	0	3	3	0	1	6	
9999975	25	20	20	3	2	13	13	1	9	25	
9999991	9	5	5	1	1	2	2	0	2	9	
9999972	28	24	24	4	1	17	17	1	17	28	
9999957	43	41	41	5	3	32	32	2	33	43	
9999961	39	35	35	5	3	29	29	2	31	39	
9999979	21	19	19	2	1	16	16	0	12	21	
9999975	25	25	25	5	2	16	16	2	16	25	
9999995	5	4	4	1	1	1	1	0	1	5	
9999986	14	13	13	2	2	8	8	2	4	14	
9999992	8	7	7	3	3	4	4	1	1	8	
