S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999597	403	213	213	20	7	97	97	3	60	403	
4999989	11	9	9	1	1	5	5	1	3	11	
4999993	7	5	5	1	1	2	2	1	2	7	
4999979	21	16	16	1	1	12	12	1	9	21	
4999989	11	10	10	4	2	5	5	1	6	11	
4999982	18	16	16	3	2	10	10	1	10	18	
4999953	47	44	44	6	3	37	37	3	41	47	
4999981	19	16	16	1	1	15	15	1	14	19	
4999989	11	8	8	1	1	4	4	1	4	11	
4999994	6	6	6	2	1	2	2	1	3	6	
4999983	17	12	12	3	2	6	6	2	5	17	
4999993	7	7	7	2	1	3	3	1	4	7	
4999988	12	9	9	1	1	7	7	1	7	12	
4999997	3	3	3	2	1	1	1	1	1	3	
4999954	46	44	44	8	2	33	33	2	35	46	
4999980	20	16	16	2	1	10	10	1	8	20	
4999990	10	9	9	1	1	8	8	1	8	10	
4999981	19	16	16	4	3	11	11	3	12	19	
4999987	13	13	13	2	1	9	9	1	9	13	
4999989	11	10	10	1	1	9	9	1	8	11	
4999988	12	11	11	4	2	6	6	2	8	12	
4999994	6	6	6	1	1	3	3	1	3	6	
4999988	12	10	10	3	1	7	7	1	5	12	
4999984	16	16	16	1	1	13	13	1	11	16	
4999971	29	24	24	2	2	22	22	2	20	29	
4999993	7	6	6	2	1	4	4	1	3	7	
4999989	11	11	11	3	1	8	8	1	9	11	
4999921	79	47	47	2	1	29	29	1	20	79	
4999989	11	7	7	1	1	4	4	0	3	11	
4993357	6643	3899	3899	337	87	2082	2082	25	1220	6643	
4999978	22	16	16	2	1	10	10	1	8	22	
4999977	23	11	11	2	1	5	5	1	4	23	
4999985	15	12	12	1	1	10	10	1	8	15	
4999996	4	3	3	1	1	2	2	1	1	4	
4999989	11	10	10	2	1	8	8	1	8	11	
4999941	59	52	52	8	2	39	39	2	39	59	
4999974	26	19	19	5	4	7	7	2	9	26	
4999987	13	10	10	1	1	6	6	1	7	13	
4999967	33	25	25	3	1	15	15	1	13	33	
4999962	38	35	35	5	2	30	30	2	32	38	
4999993	7	4	4	2	2	2	2	0	1	7	
4999987	13	11	11	3	1	8	8	1	9	13	
4999990	10	7	7	1	1	5	5	1	5	10	
4999996	4	3	3	1	1	2	2	1	0	4	
4999990	10	5	5	2	1	1	1	0	0	10	
4999993	7	4	4	2	1	2	2	1	1	7	
4999996	4	3	3	1	1	1	1	0	0	4	
4999967	33	25	25	3	1	15	15	1	13	33	
4999995	5	5	5	1	1	2	2	1	2	5	
4999985	15	15	15	2	2	13	13	1	10	15	
4999990	10	7	7	1	1	5	5	1	5	10	
4999995	5	4	4	1	1	2	2	1	2	5	
4999980	20	17	17	3	2	14	14	1	14	20	
4999973	27	24	24	2	2	20	20	2	18	27	
4999995	5	4	4	1	1	3	3	1	3	5	
4999974	26	26	26	6	1	19	19	1	25	26	
4999977	23	16	16	3	2	9	9	0	8	23	
4999984	16	14	14	4	3	9	9	2	11	16	
4999978	22	20	20	2	1	18	18	1	19	22	
4999995	5	5	5	1	1	3	3	1	2	5	
4999991	9	9	9	3	2	6	6	1	4	9	
4999995	5	5	5	1	1	3	3	1	2	5	
4999991	9	8	8	2	2	5	5	2	4	9	
4999980	20	16	16	2	2	13	13	1	12	20	
4999989	11	10	10	1	1	9	9	1	9	11	
4999980	20	18	18	3	2	14	14	1	16	20	
4999933	67	28	28	3	1	20	20	1	19	67	
4999985	15	12	12	1	1	6	6	1	5	15	
4999987	13	12	12	1	1	11	11	1	10	13	
4999982	18	14	14	2	1	10	10	1	5	18	
4999980	20	15	15	5	2	7	7	2	7	20	
4999983	17	11	11	1	1	6	6	1	7	17	
4999967	33	28	28	3	1	23	23	1	23	33	
4999988	12	10	10	1	1	6	6	1	7	12	
4999996	4	3	3	1	1	2	2	1	2	4	
4999977	23	17	17	2	1	11	11	1	8	23	
4999992	8	6	6	1	1	3	3	1	3	8	
4999992	8	8	8	2	1	5	5	1	6	8	
4999973	27	24	24	7	2	16	16	2	17	27	
4999974	26	19	19	3	1	13	13	1	9	26	
4999981	19	16	16	4	2	10	10	2	10	19	
4999991	9	6	6	3	2	3	3	2	4	9	
4999985	15	12	12	3	2	8	8	1	7	15	
4999982	18	14	14	2	1	10	10	1	5	18	
4999981	19	19	19	4	3	11	11	3	12	19	
4999993	7	6	6	1	1	4	4	1	4	7	
4999978	22	21	21	2	2	15	15	1	14	22	
4999991	9	8	8	3	2	3	3	2	4	9	
4999989	11	10	10	4	2	6	6	2	7	11	
4999996	4	3	3	1	1	0	0	0	0	4	
4999991	9	7	7	1	1	4	4	1	4	9	
4999990	10	8	8	1	1	7	7	1	4	10	
4999990	10	9	9	1	1	8	8	1	8	10	
4999986	14	12	12	2	2	7	7	2	8	14	
4999973	27	21	21	3	1	13	13	1	11	27	
4999991	9	7	7	1	1	5	5	1	6	9	
4999974	26	16	16	2	2	9	9	2	9	26	
4999988	12	12	12	2	1	9	9	1	8	12	
4999988	12	10	10	1	1	6	6	1	7	12	
4999984	16	13	13	4	3	7	7	2	6	16	
4999990	10	10	10	2	1	7	7	1	9	10	
4999994	6	4	4	1	1	3	3	1	3	6	
4999969	31	25	25	2	1	21	21	1	16	31	
4999986	14	13	13	1	1	12	12	1	12	14	
4999970	30	29	29	3	2	24	24	2	24	30	
4999997	3	3	3	1	1	2	2	1	2	3	
4999992	8	6	6	1	1	4	4	1	3	8	
4999940	60	58	58	11	5	47	47	5	56	60	
4999994	6	4	4	1	1	3	3	1	3	6	
4999989	11	10	10	3	2	7	7	2	8	11	
4999990	10	10	10	2	1	8	8	1	9	10	
4999983	17	16	16	1	1	13	13	1	11	17	
4999991	9	8	8	1	1	6	6	1	5	9	
4999990	10	9	9	4	2	5	5	1	6	10	
4999974	26	19	19	5	4	7	7	2	9	26	
4999993	7	6	6	1	1	5	5	1	5	7	
4999937	63	60	60	11	5	48	48	5	57	63	
4999965	35	30	30	4	1	22	22	1	19	35	
4999991	9	6	6	3	2	3	3	2	4	9	
4999997	3	2	2	1	1	1	1	1	1	3	
4999968	32	26	26	2	1	22	22	1	19	32	
4999985	15	12	12	4	3	6	6	0	4	15	
4999991	9	9	9	1	1	5	5	1	2	9	
4999980	20	19	19	3	1	14	14	1	16	20	
4999998	2	2	2	1	1	1	1	1	0	2	
4999977	23	20	20	2	2	17	17	1	14	23	
4999954	46	42	42	8	2	32	32	2	34	46	
4999998	2	2	2	1	1	1	1	1	0	2	
4999988	12	9	9	1	1	5	5	1	6	12	
4999994	6	4	4	1	1	3	3	1	1	6	
4999941	59	57	57	11	5	46	46	5	54	59	
4999982	18	16	16	2	2	12	12	1	12	18	
4999984	16	15	15	4	3	10	10	2	8	16	
4999997	3	3	3	1	1	1	1	1	1	3	
4999990	10	9	9	1	1	8	8	1	8	10	
4999998	2	1	1	1	1	0	0	1	0	2	
4999984	16	16	16	1	1	13	13	1	13	16	
4999965	35	34	34	5	2	27	27	2	30	35	
4999993	7	7	7	1	1	4	4	1	5	7	
4999996	4	4	4	1	1	3	3	1	2	4	
4999984	16	16	16	1	1	15	15	1	13	16	
4999947	53	49	49	7	3	39	39	2	36	53	
4999990	10	9	9	1	1	7	7	1	5	10	
4999991	9	6	6	1	1	5	5	1	4	9	
4999980	20	19	19	3	1	14	14	1	16	20	
4999979	21	19	19	3	1	15	15	1	16	21	
4999950	50	43	43	6	3	31	31	2	30	50	
4999994	6	5	5	1	1	4	4	1	4	6	
4999974	26	19	19	3	1	13	13	1	9	26	
4999994	6	5	5	3	1	2	2	1	3	6	
4999992	8	8	8	2	1	5	5	1	6	8	
4999991	9	9	9	1	1	6	6	1	5	9	
4999984	16	15	15	1	1	12	12	1	7	16	
4999937	63	62	62	11	5	49	49	5	57	63	
4999984	16	13	13	4	3	8	8	2	10	16	
4999988	12	11	11	2	1	7	7	1	8	12	
4999972	28	21	21	5	4	12	12	2	10	28	
4999924	76	58	58	9	5	44	44	4	48	76	
4999990	10	9	9	1	1	6	6	1	6	10	
4999936	64	40	40	2	1	21	21	1	10	64	
4999971	29	21	21	4	3	11	11	2	9	29	
4999992	8	7	7	1	1	5	5	1	5	8	
4999993	7	7	7	1	1	4	4	1	5	7	
4999949	51	45	45	7	3	35	35	2	31	51	
4999984	16	11	11	3	2	5	5	1	6	16	
4999974	26	25	25	4	2	20	20	2	21	26	
4999982	18	14	14	2	1	10	10	1	5	18	
4999992	8	8	8	2	1	5	5	1	6	8	
4999991	9	9	9	3	1	4	4	1	6	9	
4999993	7	6	6	1	1	5	5	1	4	7	
4999992	8	6	6	1	1	4	4	1	3	8	
4999990	10	10	10	2	1	7	7	1	5	10	
4999981	19	15	15	2	2	13	13	1	12	19	
4999981	19	19	19	2	1	16	16	1	16	19	
4999994	6	5	5	1	1	4	4	1	4	6	
4999971	29	28	28	1	1	26	26	1	25	29	
4999990	10	10	10	2	1	8	8	1	9	10	
4999971	29	28	28	1	1	26	26	1	25	29	
4999991	9	7	7	2	1	5	5	1	4	9	
4999989	11	10	10	3	2	7	7	2	8	11	
4999986	14	12	12	5	3	6	6	2	7	14	
4999982	18	15	15	2	1	9	9	1	4	18	
4999979	21	15	15	2	1	11	11	1	5	21	
4999992	8	5	5	1	1	4	4	1	3	8	
4999991	9	6	6	1	1	4	4	1	3	9	
4999991	9	8	8	3	1	4	4	1	6	9	
4999970	30	27	27	3	2	24	24	2	24	30	
4999986	14	12	12	1	1	11	11	1	11	14	
4999989	11	10	10	3	2	7	7	2	9	11	
4999984	16	12	12	2	2	8	8	1	5	16	
4999970	30	28	28	3	2	24	24	2	24	30	
4999995	5	5	5	1	1	4	4	1	3	5	
4999998	2	1	1	1	1	0	0	1	0	2	
4999997	3	2	2	1	1	1	1	1	1	3	
4999994	6	5	5	2	1	2	2	1	3	6	
4999962	38	36	36	7	2	26	26	2	28	38	
4999992	8	7	7	1	1	6	6	1	5	8	
4999967	33	33	33	5	2	27	27	2	29	33	
4999992	8	5	5	1	1	4	4	1	3	8	
4999996	4	4	4	1	1	2	2	1	1	4	
4999990	10	9	9	2	2	4	4	2	3	10	
4999967	33	30	30	1	1	28	28	1	27	33	
4999983	17	16	16	4	3	11	11	3	10	17	
4999954	46	44	44	5	3	37	37	3	37	46	
4999973	27	23	23	5	1	13	13	0	12	27	
4999989	11	10	10	4	2	5	5	1	6	11	
4999949	51	46	46	6	3	37	37	3	41	51	
4999988	12	11	11	2	2	7	7	2	8	12	
4999973	27	23	23	5	1	13	13	0	12	27	
4999987	13	13	13	2	1	9	9	1	9	13	
4999993	7	6	6	1	1	4	4	1	4	7	
4999979	21	19	19	2	1	16	16	1	16	21	
4999983	17	12	12	3	2	6	6	2	5	17	
4999992	8	8	8	2	1	5	5	1	6	8	
4999989	11	10	10	1	1	7	7	1	6	11	
4999991	9	8	8	1	1	7	7	1	4	9	
4999984	16	13	13	4	2	8	8	1	7	16	
4999995	5	3	3	1	1	2	2	1	1	5	
4999988	12	11	11	4	2	6	6	2	8	12	
4999981	19	16	16	1	1	15	15	1	13	19	
4999979	21	17	17	2	1	10	10	1	4	21	
4999983	17	14	14	1	1	9	9	1	4	17	
4999987	13	11	11	5	3	6	6	2	7	13	
4999990	10	9	9	3	1	5	5	1	6	10	
4999984	16	15	15	1	1	13	13	1	13	16	
4999989	11	11	11	2	1	6	6	1	3	11	
4999991	9	7	7	2	1	5	5	1	6	9	
4999970	30	25	25	3	1	19	19	1	15	30	
4999990	10	8	8	2	2	4	4	1	5	10	
4999991	9	8	8	3	1	4	4	1	6	9	
4999998	2	1	1	1	1	0	0	1	0	2	
4999983	17	16	16	1	1	13	13	1	11	17	
4999978	22	20	20	2	2	17	17	1	12	22	
