S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9999976	24	21	21	2	2	14	14	2	7	24	
9998778	1222	641	641	53	11	291	291	1	132	1222	
9999783	217	137	137	15	2	77	77	2	49	217	
9999951	49	41	41	5	3	33	33	2	32	49	
9999893	107	71	71	6	2	41	41	1	28	107	
9999235	765	474	474	44	13	275	275	3	177	765	
9999981	19	17	17	5	4	10	10	3	8	19	
9999972	28	22	22	3	3	16	16	3	15	28	
9999779	221	116	116	10	6	49	49	1	28	221	
9999966	34	25	25	3	2	18	18	1	12	34	
9999985	15	13	13	3	3	7	7	2	6	15	
9999970	30	25	25	6	2	15	15	2	14	30	
9999984	16	12	12	3	2	8	8	1	5	16	
9999961	39	38	38	4	2	33	33	2	35	39	
9997429	2571	1451	1451	111	32	715	715	10	356	2571	
9999921	79	54	54	10	6	34	34	4	28	79	
9999940	60	57	57	7	3	46	46	3	47	60	
9999981	19	15	15	5	4	6	6	1	8	19	
9999958	42	38	38	6	3	31	31	2	33	42	
9999992	8	7	7	2	1	2	2	1	2	8	
9999980	20	16	16	3	2	11	11	1	6	20	
9999981	19	19	19	2	2	14	14	1	14	19	
9999985	15	13	13	4	2	7	7	1	6	15	
9999946	54	47	47	9	3	34	34	3	35	54	
9999977	23	20	20	3	3	15	15	2	15	23	
9999978	22	19	19	4	2	13	13	2	11	22	
9999953	47	42	42	7	2	27	27	1	26	47	
9999975	25	20	20	4	4	13	13	3	12	25	
9999961	39	35	35	3	2	31	31	2	29	39	
9999979	21	17	17	3	2	13	13	2	13	21	
9999989	11	9	9	3	2	5	5	1	5	11	
9999985	15	15	15	4	3	9	9	3	10	15	
9999967	33	25	25	3	3	18	18	3	15	33	
9999542	458	299	299	22	8	163	163	4	119	458	
9999957	43	38	38	4	2	32	32	2	29	43	
9999990	10	7	7	2	2	4	4	2	3	10	
9999969	31	16	16	2	1	6	6	1	6	31	
9999987	13	10	10	4	2	6	6	1	7	13	
9999982	18	13	13	3	2	9	9	1	7	18	
9999983	17	14	14	3	1	9	9	1	10	17	
9999981	19	17	17	3	2	12	12	1	12	19	
9999993	7	4	4	2	1	1	1	1	1	7	
9999933	67	65	65	12	6	50	50	6	58	67	
9999964	36	31	31	6	2	20	20	1	17	36	
9999960	40	34	34	6	2	24	24	1	23	40	
9999962	38	32	32	2	2	30	30	2	27	38	
9999975	25	19	19	3	2	12	12	2	9	25	
9999984	16	15	15	4	3	7	7	2	8	16	
9999944	56	46	46	9	5	31	31	3	27	56	
9999978	22	19	19	2	2	14	14	0	13	22	
9999975	25	21	21	5	3	15	15	1	17	25	
9999976	24	22	22	3	2	18	18	2	18	24	
9999973	27	23	23	5	5	15	15	3	15	27	
9999983	17	17	17	2	2	14	14	1	13	17	
9999984	16	13	13	2	2	11	11	1	10	16	
9999988	12	12	12	2	2	7	7	2	6	12	
9999985	15	7	7	2	1	3	3	1	2	15	
9999970	30	26	26	6	4	19	19	2	22	30	
9999988	12	7	7	3	2	3	3	0	2	12	
9999982	18	16	16	3	2	11	11	2	10	18	
9999975	25	20	20	5	3	11	11	2	9	25	
9999962	38	34	34	3	1	25	25	1	17	38	
9999994	6	3	3	2	1	0	0	1	0	6	
9999974	26	24	24	5	2	19	19	2	20	26	
9999867	133	107	107	12	2	68	68	2	56	133	
9999980	20	16	16	4	4	11	11	2	9	20	
9999987	13	10	10	4	3	6	6	2	7	13	
9999958	42	41	41	7	4	32	32	3	33	42	
9999980	20	17	17	2	2	14	14	2	14	20	
9999962	38	31	31	5	2	23	23	1	23	38	
9999955	45	41	41	8	3	28	28	2	30	45	
9999976	24	18	18	7	2	10	10	2	9	24	
9999356	644	391	391	42	10	199	199	4	127	644	
9999401	599	332	332	40	12	183	183	6	143	599	
9999976	24	18	18	3	1	8	8	1	5	24	
9999994	6	4	4	2	2	1	1	2	1	6	
9999971	29	23	23	2	2	14	14	1	10	29	
9999955	45	33	33	8	6	21	21	3	20	45	
9999968	32	30	30	4	4	23	23	3	19	32	
9999973	27	22	22	2	2	17	17	1	14	27	
9999981	19	15	15	3	2	10	10	2	9	19	
9999990	10	10	10	3	2	6	6	1	5	10	
9999979	21	19	19	5	3	14	14	3	16	21	
9999969	31	28	28	3	3	22	22	3	20	31	
9999982	18	18	18	2	2	15	15	1	14	18	
9999945	55	46	46	6	3	37	37	3	32	55	
9999973	27	24	24	2	2	20	20	1	17	27	
9999969	31	27	27	4	3	21	21	2	19	31	
9999988	12	10	10	4	3	6	6	2	7	12	
9999975	25	25	25	5	3	20	20	2	20	25	
9999996	4	4	4	2	1	1	1	1	1	4	
9999963	37	29	29	3	2	24	24	2	18	37	
9999985	15	13	13	4	2	7	7	2	10	15	
9999965	35	33	33	4	3	27	27	2	27	35	
9999981	19	16	16	5	3	10	10	1	10	19	
9999989	11	10	10	3	2	5	5	1	7	11	
9999955	45	37	37	7	3	24	24	1	24	45	
9999954	46	40	40	3	1	36	36	1	34	46	
9999988	12	11	11	2	1	9	9	1	8	12	
9999962	38	32	32	6	4	17	17	3	16	38	
9999965	35	28	28	5	3	17	17	2	17	35	
9999962	38	34	34	4	3	26	26	3	23	38	
9999814	186	145	145	21	7	102	102	5	95	186	
9999953	47	31	31	5	1	16	16	1	12	47	
9999935	65	53	53	5	3	39	39	3	36	65	
9999992	8	4	4	3	2	1	1	1	1	8	
9999966	34	31	31	4	3	23	23	3	23	34	
9999971	29	24	24	5	2	18	18	1	17	29	
9999953	47	43	43	5	4	35	35	3	35	47	
9999985	15	11	11	2	2	6	6	1	4	15	
9998767	1233	590	590	38	11	257	257	2	112	1233	
9999962	38	37	37	5	3	31	31	3	31	38	
9999959	41	35	35	4	2	27	27	1	20	41	
9999982	18	16	16	2	1	13	13	1	12	18	
9999975	25	23	23	6	4	16	16	4	15	25	
9999974	26	23	23	5	3	13	13	3	12	26	
9999967	33	29	29	5	4	21	21	4	19	33	
9999967	33	32	32	8	4	17	17	3	21	33	
9999964	36	28	28	6	4	16	16	2	14	36	
9999938	62	59	59	8	4	46	46	3	48	62	
9999965	35	33	33	8	4	24	24	3	22	35	
9999937	63	54	54	8	4	35	35	3	28	63	
9999978	22	20	20	5	4	11	11	3	8	22	
9999935	65	62	62	13	6	49	49	6	59	65	
9999985	15	12	12	3	1	8	8	1	5	15	
9999970	30	27	27	8	5	17	17	3	18	30	
9999985	15	13	13	3	2	8	8	2	6	15	
9999980	20	18	18	2	2	12	12	1	9	20	
9999989	11	9	9	3	2	3	3	1	4	11	
9999964	36	34	34	4	3	27	27	3	24	36	
9999936	64	60	60	12	6	48	48	6	57	64	
9999946	54	52	52	7	4	42	42	4	43	54	
9999924	76	72	72	13	7	57	57	6	64	76	
9999990	10	6	6	3	2	2	2	1	1	10	
9999980	20	17	17	7	4	8	8	3	10	20	
9999943	57	47	47	9	3	30	30	2	27	57	
9999966	34	27	27	5	3	20	20	2	19	34	
9999711	289	117	117	8	1	46	46	1	23	289	
9999823	177	74	74	4	3	30	30	0	17	177	
9999951	49	46	46	6	3	34	34	3	36	49	
9999341	659	342	342	23	11	141	141	4	53	659	
9999987	13	11	11	3	1	8	8	1	7	13	
9999965	35	31	31	8	2	19	19	2	18	35	
9999979	21	18	18	4	2	13	13	1	12	21	
9999974	26	21	21	4	2	15	15	2	16	26	
9999967	33	27	27	6	3	19	19	2	19	33	
9999970	30	27	27	5	2	20	20	1	21	30	
9999977	23	15	15	3	3	9	9	2	7	23	
9999983	17	15	15	2	2	13	13	2	10	17	
9999978	22	19	19	3	2	14	14	1	12	22	
9999916	84	74	74	14	7	54	54	5	62	84	
9999977	23	15	15	4	1	9	9	1	6	23	
9999981	19	18	18	3	3	12	12	1	11	19	
9999975	25	20	20	3	2	15	15	1	15	25	
9999975	25	23	23	4	2	18	18	1	20	25	
9999873	127	53	53	5	3	22	22	3	19	127	
9999978	22	18	18	6	5	11	11	3	12	22	
9999963	37	34	34	4	2	28	28	2	28	37	
9999925	75	65	65	9	3	48	48	3	52	75	
9999541	459	247	247	18	4	125	125	3	69	459	
9999975	25	20	20	4	4	13	13	4	12	25	
9999990	10	8	8	3	2	5	5	1	5	10	
9999988	12	11	11	5	2	4	4	1	5	12	
9999957	43	32	32	5	3	18	18	2	15	43	
9999968	32	22	22	4	3	16	16	2	18	32	
9999977	23	20	20	2	2	14	14	2	13	23	
9999981	19	18	18	2	2	15	15	2	15	19	
9999983	17	13	13	2	2	10	10	2	9	17	
9999986	14	14	14	5	2	8	8	2	9	14	
9999990	10	8	8	2	2	6	6	2	4	10	
9999967	33	30	30	7	2	21	21	2	25	33	
9999974	26	21	21	3	2	15	15	0	14	26	
9999978	22	16	16	2	2	14	14	1	13	22	
9999969	31	29	29	7	2	20	20	1	21	31	
9999979	21	19	19	4	2	12	12	0	13	21	
9999987	13	12	12	2	1	8	8	1	5	13	
9999971	29	20	20	5	3	9	9	2	8	29	
9999984	16	15	15	4	1	11	11	1	11	16	
9999950	50	45	45	3	2	35	35	2	32	50	
9999960	40	34	34	6	2	26	26	1	28	40	
9999691	309	221	221	17	6	139	139	1	96	309	
9999964	36	26	26	4	3	21	21	1	17	36	
9999986	14	12	12	2	2	9	9	1	7	14	
9999975	25	21	21	5	4	13	13	3	16	25	
9999936	64	50	50	11	3	33	33	3	31	64	
9999975	25	19	19	4	3	13	13	2	13	25	
9999973	27	27	27	2	2	23	23	1	18	27	
9999986	14	12	12	2	2	8	8	2	8	14	
9999985	15	14	14	2	2	9	9	1	9	15	
9999960	40	33	33	5	4	26	26	2	27	40	
9999931	69	66	66	13	6	52	52	6	60	69	
9999936	64	56	56	4	3	42	42	2	38	64	
9999987	13	11	11	2	2	9	9	2	8	13	
9999973	27	21	21	7	5	12	12	4	15	27	
9999975	25	24	24	4	2	18	18	2	19	25	
9999989	11	10	10	2	2	6	6	2	6	11	
9999992	8	6	6	2	2	4	4	1	3	8	
9999908	92	86	86	13	5	69	69	5	71	92	
9999984	16	13	13	3	3	9	9	2	6	16	
9999958	42	38	38	3	2	31	31	1	22	42	
9986110	13890	8113	8113	730	201	4352	4352	64	2609	13890	
9999968	32	28	28	3	2	23	23	2	22	32	
9999979	21	14	14	4	2	9	9	2	4	21	
9999958	42	36	36	8	3	25	25	3	24	42	
9999970	30	28	28	3	2	22	22	2	17	30	
9999968	32	27	27	3	3	14	14	2	12	32	
9999932	68	65	65	13	6	51	51	6	60	68	
9999882	118	60	60	4	2	27	27	2	24	118	
9999971	29	16	16	2	2	10	10	0	8	29	
9999943	57	50	50	9	6	30	30	4	18	57	
9999948	52	41	41	7	3	24	24	1	13	52	
9999982	18	14	14	5	4	8	8	2	7	18	
9999926	74	63	63	8	5	45	45	4	41	74	
9999973	27	26	26	5	2	18	18	2	17	27	
9999914	86	59	59	6	1	31	31	1	22	86	
9999967	33	26	26	5	3	18	18	1	17	33	
9999972	28	18	18	3	3	11	11	1	8	28	
9999944	56	50	50	11	4	39	39	4	42	56	
9999990	10	7	7	2	2	1	1	1	0	10	
9999960	40	36	36	6	3	29	29	3	30	40	
9999961	39	34	34	4	2	25	25	2	25	39	
9999961	39	33	33	4	2	27	27	1	24	39	
9999979	21	16	16	5	4	9	9	2	12	21	
9999985	15	14	14	2	2	10	10	2	8	15	
9999973	27	22	22	3	2	13	13	1	13	27	
9999987	13	11	11	2	2	7	7	1	5	13	
9999975	25	19	19	4	2	12	12	1	13	25	
9999957	43	29	29	6	3	21	21	1	17	43	
9999969	31	27	27	4	3	19	19	2	14	31	
9999964	36	31	31	5	3	24	24	3	22	36	
9999933	67	60	60	9	3	45	45	3	44	67	
9999960	40	37	37	8	5	25	25	4	28	40	
9999971	29	27	27	4	2	22	22	2	24	29	
9999991	9	7	7	2	2	5	5	1	4	9	
9999984	16	13	13	3	3	9	9	1	5	16	
9999986	14	13	13	3	2	9	9	2	8	14	
9999991	9	6	6	2	1	3	3	1	3	9	
9999987	13	12	12	3	2	9	9	2	7	13	
9999966	34	30	30	3	2	21	21	2	16	34	
9999987	13	13	13	5	3	6	6	1	7	13	
9999989	11	10	10	5	2	4	4	1	6	11	
9999978	22	18	18	4	2	14	14	1	14	22	
9999976	24	20	20	8	4	10	10	2	11	24	
9999984	16	13	13	3	2	9	9	2	9	16	
9999963	37	32	32	2	2	30	30	2	27	37	
9999979	21	16	16	2	2	13	13	2	11	21	
9999972	28	25	25	2	2	20	20	0	20	28	
9999971	29	21	21	4	2	12	12	1	6	29	
9999864	136	85	85	5	2	47	47	1	31	136	
9999980	20	18	18	3	2	15	15	2	13	20	
9999977	23	20	20	2	2	18	18	1	16	23	
9999977	23	20	20	2	2	11	11	2	8	23	
9999971	29	24	24	5	3	16	16	2	16	29	
9999966	34	27	27	4	4	17	17	3	16	34	
9999995	5	5	5	2	1	1	1	0	0	5	
9999995	5	4	4	2	1	1	1	1	2	5	
9999992	8	6	6	2	2	4	4	1	4	8	
9999966	34	33	33	5	3	28	28	3	29	34	
9999980	20	18	18	2	2	14	14	2	13	20	
9999985	15	13	13	6	3	6	6	2	7	15	
9999977	23	18	18	5	2	11	11	2	10	23	
9999994	6	5	5	2	2	2	2	1	1	6	
9999985	15	14	14	5	3	6	6	2	7	15	
9999983	17	15	15	4	2	10	10	2	10	17	
9999986	14	12	12	3	2	8	8	2	7	14	
9999985	15	14	14	4	2	7	7	2	9	15	
9999973	27	26	26	6	3	15	15	3	16	27	
9999971	29	25	25	4	3	20	20	2	15	29	
9999985	15	13	13	2	2	9	9	2	9	15	
9999974	26	25	25	3	2	19	19	2	20	26	
9999985	15	12	12	2	2	6	6	2	6	15	
9999973	27	27	27	5	3	22	22	3	22	27	
9999985	15	14	14	5	3	8	8	2	9	15	
9999958	42	34	34	4	3	26	26	2	25	42	
9999981	19	15	15	3	3	9	9	1	6	19	
9999979	21	18	18	5	4	10	10	2	12	21	
9999987	13	12	12	3	3	7	7	2	7	13	
9999986	14	13	13	4	2	8	8	2	9	14	
9999971	29	25	25	6	3	15	15	2	17	29	
9999962	38	33	33	7	4	22	22	3	17	38	
9999944	56	50	50	9	5	37	37	2	34	56	
9999959	41	40	40	7	2	31	31	2	31	41	
9999991	9	8	8	2	2	6	6	1	5	9	
9999993	7	4	4	2	2	2	2	1	2	7	
9999974	26	25	25	4	2	19	19	2	18	26	
9999967	33	32	32	4	3	27	27	3	26	33	
9999986	14	11	11	2	2	6	6	1	7	14	
9999977	23	20	20	3	3	16	16	1	12	23	
9999982	18	13	13	3	2	6	6	2	6	18	
9999959	41	28	28	6	3	14	14	1	7	41	
9999967	33	32	32	4	3	28	28	3	27	33	
9996668	3332	1791	1791	153	31	865	865	8	451	3332	
9999963	37	36	36	4	3	30	30	3	31	37	
9999965	35	28	28	2	2	23	23	2	19	35	
9999968	32	29	29	5	4	21	21	4	21	32	
9999957	43	38	38	7	4	30	30	3	29	43	
9999951	49	42	42	5	2	32	32	2	29	49	
9999993	7	6	6	2	2	4	4	1	4	7	
9999964	36	31	31	5	2	21	21	1	19	36	
9999996	4	4	4	2	2	1	1	1	1	4	
9999983	17	17	17	3	2	12	12	2	10	17	
9999977	23	23	23	4	2	17	17	2	15	23	
9999960	40	34	34	4	1	21	21	1	18	40	
9999977	23	21	21	2	2	15	15	2	17	23	
9999960	40	33	33	4	1	18	18	1	18	40	
9999978	22	17	17	2	2	12	12	1	5	22	
9999931	69	67	67	12	6	53	53	6	60	69	
9999895	105	45	45	8	3	13	13	1	11	105	
9999928	72	45	45	5	3	25	25	2	16	72	
9999965	35	27	27	7	6	17	17	3	18	35	
9999868	132	62	62	9	2	26	26	2	12	132	
9999957	43	39	39	6	4	31	31	3	29	43	
9999383	617	269	269	19	3	92	92	2	37	617	
9999973	27	25	25	7	3	15	15	2	17	27	
9999955	45	44	44	9	3	30	30	3	29	45	
9999990	10	7	7	2	2	3	3	1	1	10	
9999955	45	40	40	9	3	26	26	2	29	45	
9999952	48	45	45	9	3	33	33	2	34	48	
9999966	34	31	31	3	2	26	26	2	25	34	
9999967	33	29	29	4	2	19	19	2	19	33	
9999938	62	61	61	12	6	48	48	6	57	62	
9999921	79	75	75	15	8	58	58	7	65	79	
9999988	12	12	12	2	2	9	9	1	9	12	
9999989	11	8	8	2	2	6	6	1	3	11	
9999967	33	27	27	3	2	21	21	1	16	33	
9999987	13	10	10	2	1	5	5	1	4	13	
9999970	30	29	29	4	2	22	22	2	22	30	
9999951	49	46	46	6	4	38	38	3	37	49	
9999958	42	41	41	6	3	33	33	3	34	42	
9999970	30	25	25	3	2	18	18	1	18	30	
9999962	38	29	29	6	2	23	23	2	24	38	
9999991	9	8	8	2	2	6	6	1	4	9	
9999983	17	16	16	2	2	12	12	2	9	17	
9999985	15	13	13	3	3	9	9	2	5	15	
9999973	27	24	24	3	3	17	17	2	15	27	
9999974	26	26	26	5	3	19	19	2	20	26	
9999932	68	66	66	12	6	50	50	6	59	68	
9999854	146	80	80	17	7	36	36	2	28	146	
9999972	28	25	25	3	3	20	20	2	19	28	
9999986	14	13	13	2	2	11	11	2	8	14	
9999983	17	16	16	2	2	10	10	2	7	17	
9999953	47	38	38	5	3	25	25	2	23	47	
9999992	8	8	8	3	2	3	3	2	4	8	
9999985	15	11	11	4	1	5	5	0	6	15	
9999985	15	10	10	3	2	5	5	2	6	15	
9999980	20	17	17	4	2	12	12	1	13	20	
9999975	25	20	20	4	2	12	12	2	10	25	
9999829	171	106	106	14	3	61	61	0	49	171	
9999516	484	344	344	31	12	217	217	3	150	484	
9993486	6514	3788	3788	339	92	2120	2120	36	1389	6514	
9999921	79	51	51	10	6	23	23	2	20	79	
9999995	5	4	4	2	2	1	1	1	1	5	
9999983	17	14	14	2	1	10	10	1	8	17	
9999941	59	52	52	11	6	33	33	3	32	59	
9999937	63	26	26	3	2	15	15	1	11	63	
9999976	24	21	21	2	2	18	18	2	18	24	
9999981	19	15	15	4	2	11	11	2	12	19	
9999984	16	13	13	3	3	8	8	3	8	16	
9999987	13	11	11	3	1	6	6	1	6	13	
9999972	28	24	24	3	3	20	20	1	20	28	
9999981	19	9	9	3	3	4	4	2	3	19	
9999968	32	25	25	4	2	17	17	2	17	32	
9999974	26	23	23	3	3	19	19	1	15	26	
9999967	33	29	29	4	3	23	23	1	19	33	
9999976	24	22	22	4	3	17	17	1	18	24	
9999984	16	13	13	3	3	6	6	2	6	16	
9999975	25	25	25	5	3	19	19	2	20	25	
9999981	19	17	17	3	2	12	12	2	12	19	
9999983	17	12	12	2	2	10	10	2	11	17	
9999986	14	10	10	2	1	8	8	1	7	14	
9999966	34	30	30	4	3	26	26	2	22	34	
9999978	22	17	17	3	2	9	9	1	5	22	
9999987	13	11	11	3	1	7	7	1	6	13	
9999971	29	28	28	5	3	22	22	3	21	29	
9999980	20	20	20	3	2	16	16	1	16	20	
9999972	28	24	24	3	3	18	18	1	18	28	
9999934	66	55	55	8	5	38	38	3	37	66	
9999987	13	12	12	3	2	9	9	1	9	13	
9999970	30	29	29	7	2	20	20	2	26	30	
9999972	28	27	27	7	2	19	19	1	25	28	
9999933	67	61	61	7	4	50	50	3	53	67	
9999967	33	32	32	7	2	21	21	1	26	33	
9999964	36	33	33	7	3	22	22	2	24	36	
9999991	9	7	7	2	1	5	5	1	6	9	
9999948	52	48	48	8	4	37	37	3	42	52	
9999985	15	13	13	4	3	8	8	1	6	15	
9999982	18	16	16	4	3	9	9	3	11	18	
9999977	23	19	19	4	3	12	12	1	9	23	
9999984	16	13	13	3	1	9	9	1	10	16	
9999988	12	11	11	2	2	8	8	1	8	12	
9999974	26	21	21	5	3	15	15	2	13	26	
9999960	40	39	39	7	3	31	31	3	32	40	
9999969	31	29	29	2	2	25	25	2	20	31	
9999977	23	20	20	3	2	14	14	2	15	23	
9999945	55	52	52	7	4	43	43	4	44	55	
9999969	31	22	22	7	3	9	9	3	9	31	
9999982	18	12	12	2	1	9	9	1	8	18	
9999994	6	5	5	2	1	2	2	1	0	6	
9999968	32	29	29	4	1	21	21	1	21	32	
9999981	19	16	16	4	2	10	10	2	11	19	
9999945	55	53	53	9	3	41	41	2	43	55	
9999977	23	18	18	2	2	12	12	1	10	23	
9999987	13	13	13	3	2	9	9	1	6	13	
9999984	16	14	14	4	2	9	9	1	9	16	
9999960	40	33	33	2	2	29	29	2	26	40	
9999979	21	18	18	5	3	11	11	1	10	21	
9999974	26	19	19	4	4	12	12	2	10	26	
9999970	30	26	26	8	2	17	17	2	20	30	
9999988	12	6	6	2	1	3	3	1	3	12	
9999969	31	27	27	5	2	20	20	1	13	31	
9999979	21	14	14	3	2	10	10	2	12	21	
9999975	25	21	21	7	4	10	10	2	9	25	
9999973	27	23	23	5	4	17	17	1	16	27	
9999970	30	23	23	4	4	12	12	2	10	30	
9999974	26	18	18	5	1	10	10	1	11	26	
9999976	24	19	19	3	3	13	13	2	13	24	
9999993	7	6	6	2	2	3	3	1	3	7	
9999991	9	8	8	4	3	3	3	2	3	9	
9999959	41	23	23	3	1	12	12	1	7	41	
9999891	109	79	79	9	3	59	59	3	52	109	
9999970	30	29	29	5	3	23	23	2	24	30	
9999980	20	16	16	3	3	11	11	2	8	20	
9999986	14	11	11	2	2	6	6	1	4	14	
9999975	25	22	22	2	2	17	17	0	16	25	
9999966	34	26	26	5	3	19	19	1	19	34	
9999966	34	21	21	3	2	12	12	2	10	34	
9999933	67	61	61	7	4	51	51	4	53	67	
9999987	13	13	13	2	2	9	9	2	6	13	
9999966	34	33	33	8	2	25	25	2	28	34	
9999992	8	6	6	2	2	2	2	2	1	8	
9999984	16	11	11	3	2	7	7	1	7	16	
9999993	7	4	4	2	1	1	1	1	0	7	
9999962	38	33	33	6	3	25	25	3	25	38	
9999986	14	11	11	3	2	7	7	1	7	14	
9999973	27	21	21	3	1	13	13	0	13	27	
9999993	7	4	4	2	2	2	2	0	1	7	
