S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999991	9	6	6	1	1	2	2	0	2	9	
4999969	31	29	29	3	2	26	26	2	25	31	
4999986	14	7	7	2	2	4	4	1	4	14	
4999995	5	4	4	1	1	1	1	1	1	5	
4999986	14	12	12	1	0	8	8	0	6	14	
4999984	16	14	14	4	1	5	5	1	9	16	
4999950	50	24	24	2	0	11	11	0	3	50	
4999945	55	36	36	6	1	17	17	1	12	55	
4968587	31413	19968	19968	2084	632	11485	11485	206	7691	31413	
4998300	1700	955	955	83	25	467	467	13	259	1700	
4999961	39	33	33	2	0	24	24	0	21	39	
4999949	51	25	25	5	0	12	12	0	9	51	
4999835	165	80	80	7	1	34	34	0	14	165	
4999988	12	7	7	2	1	4	4	1	4	12	
4999987	13	4	4	2	1	0	0	0	0	13	
4999990	10	9	9	1	1	7	7	1	6	10	
4999983	17	12	12	2	1	7	7	1	4	17	
4999894	106	64	64	3	3	29	29	1	9	106	
4999974	26	16	16	2	1	10	10	1	5	26	
4999969	31	22	22	2	2	17	17	0	14	31	
4999369	631	325	325	29	9	159	159	3	75	631	
4999992	8	8	8	2	1	5	5	1	6	8	
4999970	30	25	25	2	1	19	19	1	16	30	
4999998	2	1	1	1	1	0	0	1	0	2	
4999990	10	6	6	2	1	3	3	0	2	10	
4999993	7	3	3	2	2	1	1	1	0	7	
4999872	128	82	82	11	4	38	38	2	28	128	
4999995	5	3	3	1	1	0	0	1	0	5	
4999312	688	297	297	18	4	114	114	2	41	688	
4999987	13	10	10	3	2	6	6	2	5	13	
4999986	14	13	13	2	1	10	10	1	10	14	
4999996	4	3	3	1	1	2	2	1	1	4	
4999799	201	119	119	11	4	50	50	0	28	201	
4999992	8	7	7	1	0	3	3	0	3	8	
4999746	254	118	118	9	2	48	48	0	13	254	
4999956	44	42	42	8	2	31	31	2	33	44	
4999992	8	5	5	1	1	4	4	0	4	8	
4999996	4	2	2	1	1	1	1	0	0	4	
4999991	9	8	8	2	1	6	6	0	5	9	
4999986	14	12	12	2	0	8	8	0	9	14	
4999967	33	28	28	3	1	23	23	1	23	33	
4999995	5	3	3	1	1	1	1	0	1	5	
4999997	3	2	2	2	1	0	0	1	0	3	
4999984	16	10	10	1	1	7	7	0	6	16	
4999974	26	25	25	4	2	20	20	2	21	26	
4999931	69	45	45	7	3	28	28	1	14	69	
