S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9944338	55662	36391	36391	3789	1229	21252	21252	425	14357	55662	
9987691	12309	7803	7803	778	240	4446	4446	98	2984	12309	
9999469	531	363	363	41	22	235	235	13	185	531	
9992382	7618	4600	4600	430	118	2538	2538	48	1677	7618	
9972834	27166	17306	17306	1872	581	10065	10065	209	6855	27166	
9999864	136	83	83	8	4	52	52	4	40	136	
9999923	77	68	68	9	4	50	50	3	53	77	
9986154	13846	8556	8556	846	243	4832	4832	93	3095	13846	
9998534	1466	836	836	63	23	449	449	6	296	1466	
9999937	63	54	54	4	3	40	40	3	34	63	
9991943	8057	5115	5115	491	155	2954	2954	59	2008	8057	
9999732	268	186	186	19	6	118	118	4	78	268	
9999603	397	276	276	28	7	170	170	5	127	397	
9927499	72501	48131	48131	4986	1586	28797	28797	608	20217	72501	
9999008	992	537	537	50	17	318	318	9	220	992	
9999823	177	112	112	9	4	88	88	4	84	177	
9999846	154	108	108	12	6	58	58	3	36	154	
9999829	171	125	125	18	9	75	75	6	65	171	
9999931	69	54	54	7	3	34	34	2	27	69	
9999922	78	64	64	4	2	45	45	2	40	78	
9999338	662	237	237	13	2	100	100	2	54	662	
9998765	1235	678	678	67	21	330	330	5	187	1235	
9998929	1071	755	755	66	19	464	464	9	333	1071	
9998379	1621	857	857	67	15	435	435	11	267	1621	
9999829	171	129	129	19	8	87	87	6	71	171	
9999893	107	89	89	16	8	64	64	4	66	107	
9999317	683	393	393	41	19	229	229	9	160	683	
9999818	182	135	135	10	6	107	107	5	91	182	
9999879	121	99	99	11	5	68	68	5	51	121	
9999945	55	42	42	7	2	31	31	2	30	55	
9999390	610	443	443	59	27	283	283	11	220	610	
9999728	272	186	186	24	8	124	124	6	93	272	
9986430	13570	8459	8459	853	269	4908	4908	101	3310	13570	
9999363	637	373	373	35	13	177	177	4	116	637	
9999968	32	24	24	5	3	12	12	2	13	32	
9993151	6849	4433	4433	439	131	2700	2700	54	1911	6849	
9999957	43	35	35	5	2	24	24	2	21	43	
9998416	1584	948	948	91	30	554	554	10	372	1584	
9998919	1081	644	644	60	18	321	321	6	206	1081	
9999593	407	269	269	27	9	159	159	5	124	407	
9999916	84	63	63	13	5	36	36	4	31	84	
9998773	1227	648	648	79	20	318	318	9	202	1227	
9999934	66	62	62	8	5	50	50	4	51	66	
9997968	2032	1146	1146	109	39	601	601	7	383	2032	
9999161	839	360	360	21	11	164	164	4	100	839	
9999893	107	80	80	10	4	53	53	3	46	107	
9999891	109	88	88	9	6	56	56	5	49	109	
9998655	1345	649	649	52	17	298	298	7	157	1345	
9998846	1154	761	761	79	31	476	476	13	335	1154	
9998960	1040	619	619	64	20	327	327	7	206	1040	
9997510	2490	1532	1532	154	53	827	827	17	518	2490	
9999449	551	374	374	42	19	222	222	9	161	551	
9999801	199	130	130	14	5	73	73	4	46	199	
9999939	61	44	44	5	2	30	30	2	27	61	
9999883	117	70	70	10	5	41	41	2	31	117	
9999848	152	95	95	17	6	53	53	4	51	152	
9999765	235	183	183	28	9	114	114	5	89	235	
9997815	2185	1275	1275	128	37	659	659	10	394	2185	
9999952	48	37	37	5	4	29	29	4	31	48	
9998940	1060	674	674	59	18	411	411	10	281	1060	
9998848	1152	750	750	84	24	421	421	11	270	1152	
9999933	67	50	50	10	5	28	28	4	26	67	
9999339	661	404	404	42	10	209	209	4	134	661	
9998158	1842	1230	1230	142	45	759	759	10	567	1842	
9999856	144	99	99	13	8	58	58	6	46	144	
9999919	81	61	61	9	6	42	42	4	36	81	
9999893	107	90	90	11	7	72	72	6	63	107	
9999930	70	60	60	4	2	44	44	2	36	70	
9999853	147	118	118	18	5	74	74	4	71	147	
9999908	92	79	79	10	3	60	60	3	63	92	
9999894	106	87	87	9	4	60	60	3	56	106	
9970946	29054	18366	18366	1922	613	10609	10609	217	7218	29054	
9981070	18930	12079	12079	1290	417	7110	7110	148	4988	18930	
