S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4995395	4605	2551	2551	264	69	1313	1313	16	776	4605	
4998974	1026	566	566	55	22	305	305	9	216	1026	
4994280	5720	3371	3371	331	92	1830	1830	30	1182	5720	
4963611	36389	23942	23942	2472	782	14250	14250	279	9861	36389	
4999841	159	120	120	18	8	80	80	3	66	159	
4999594	406	253	253	25	10	164	164	5	129	406	
4999925	75	51	51	4	2	29	29	1	24	75	
4999928	72	61	61	11	4	39	39	4	37	72	
4999964	36	34	34	7	4	24	24	3	27	36	
4891215	108785	75461	75461	8243	2714	46597	46597	1119	33769	108785	
4974071	25929	16183	16183	1663	518	9167	9167	179	6003	25929	
4980540	19460	12073	12073	1247	359	6867	6867	130	4524	19460	
4918373	81627	56068	56068	6019	1986	34431	34431	762	24825	81627	
4998095	1905	1222	1222	115	42	749	749	18	546	1905	
4998461	1539	832	832	78	24	426	426	15	275	1539	
4999207	793	493	493	52	14	276	276	6	186	793	
4999976	24	24	24	4	2	16	16	1	18	24	
4905549	94451	64579	64579	6992	2260	39422	39422	938	28244	94451	
4997879	2121	1286	1286	142	42	671	671	17	461	2121	
4999906	94	83	83	10	6	64	64	2	66	94	
4997178	2822	1759	1759	153	31	1061	1061	7	718	2822	
4999908	92	78	78	12	5	52	52	4	54	92	
4999652	348	197	197	19	8	90	90	5	46	348	
4999736	264	148	148	12	4	68	68	2	37	264	
4994683	5317	3075	3075	285	81	1670	1670	18	1087	5317	
4999161	839	555	555	54	22	331	331	10	227	839	
4998750	1250	831	831	87	23	519	519	7	385	1250	
4999810	190	142	142	10	3	95	95	3	78	190	
4999986	14	11	11	2	2	7	7	1	8	14	
4999308	692	474	474	48	15	292	292	8	232	692	
4855202	144798	104353	104353	11673	4009	66700	66700	1695	50697	144798	
4999492	508	330	330	44	14	197	197	6	158	508	
4999901	99	61	61	11	5	38	38	2	36	99	
4998671	1329	856	856	94	29	511	511	11	368	1329	
4998967	1033	545	545	56	15	294	294	6	209	1033	
4997857	2143	1345	1345	121	41	823	823	14	573	2143	
4999899	101	75	75	12	5	52	52	5	51	101	
4999485	515	284	284	33	12	151	151	6	119	515	
4996755	3245	2232	2232	235	97	1407	1407	38	1067	3245	
4980117	19883	11915	11915	1164	309	6544	6544	89	4058	19883	
4534060	465940	379992	379992	47307	18379	269924	269924	9577	231507	465940	
4866442	133558	95015	95015	10486	3603	60267	60267	1466	44570	133558	
4999543	457	283	283	24	16	165	165	7	109	457	
4987067	12933	7608	7608	806	235	4109	4109	81	2650	12933	
4964492	35508	23017	23017	2402	768	13425	13425	275	9275	35508	
4999922	78	59	59	9	3	41	41	2	41	78	
4997648	2352	1428	1428	128	41	792	792	15	478	2352	
4999978	22	20	20	3	3	14	14	2	11	22	
4998335	1665	957	957	90	32	502	502	12	319	1665	
4988813	11187	7035	7035	692	224	4204	4204	98	2906	11187	
