S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999999	1	1	1	1	0	0	0	0	0	1	
4999983	17	11	11	2	1	7	7	1	5	17	
4999992	8	7	7	2	1	4	4	0	4	8	
4999992	8	7	7	1	1	6	6	0	6	8	
4999984	16	13	13	2	2	10	10	1	10	16	
4999995	5	5	5	1	1	2	2	1	3	5	
4999993	7	7	7	1	1	6	6	0	5	7	
4999990	10	10	10	1	1	9	9	1	9	10	
4999995	5	4	4	0	0	3	3	0	2	5	
4999989	11	9	9	4	2	3	3	2	4	11	
4999982	18	16	16	2	1	12	12	1	11	18	
4999991	9	9	9	1	1	8	8	0	8	9	
4999983	17	16	16	3	1	12	12	1	13	17	
4999992	8	6	6	1	1	5	5	1	3	8	
4999989	11	9	9	3	2	5	5	0	5	11	
4999995	5	4	4	1	0	1	1	0	1	5	
4999997	3	1	1	0	0	0	0	0	0	3	
4999991	9	6	6	0	0	1	1	0	1	9	
4999989	11	6	6	4	2	1	1	0	1	11	
4999999	1	1	1	1	1	0	0	0	0	1	
4999984	16	13	13	2	1	11	11	0	11	16	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	1	0	0	0	0	0	1	
4999990	10	8	8	1	1	7	7	0	6	10	
4999993	7	7	7	1	1	6	6	0	5	7	
4999995	5	5	5	1	1	3	3	1	2	5	
4999996	4	3	3	1	1	2	2	1	0	4	
4999990	10	6	6	0	0	5	5	0	4	10	
4999992	8	7	7	1	1	5	5	0	5	8	
4999994	6	5	5	1	1	4	4	1	4	6	
4999994	6	5	5	1	1	4	4	1	4	6	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	1	1	0	0	0	0	1	
4999995	5	5	5	1	1	3	3	1	2	5	
4999998	2	2	2	1	1	1	1	1	0	2	
4999967	33	32	32	3	2	28	28	2	28	33	
4999996	4	3	3	1	1	2	2	1	0	4	
4999992	8	7	7	2	1	5	5	1	4	8	
4999999	1	1	1	1	1	0	0	0	0	1	
4999998	2	1	1	1	0	0	0	0	0	2	
4999999	1	1	1	1	1	0	0	0	0	1	
4999952	48	41	41	6	3	28	28	2	27	48	
4999998	2	1	1	1	1	0	0	0	0	2	
4999996	4	4	4	1	0	0	0	0	1	4	
4999979	21	19	19	3	1	15	15	1	16	21	
4999992	8	6	6	1	0	4	4	0	2	8	
4999992	8	8	8	3	1	5	5	1	6	8	
4999976	24	20	20	5	2	13	13	1	14	24	
4999996	4	4	4	1	0	2	2	0	2	4	
4999999	1	1	1	0	0	0	0	0	0	1	
4999998	2	1	1	1	1	0	0	1	0	2	
4999996	4	2	2	1	1	0	0	0	0	4	
4999996	4	3	3	1	1	0	0	0	0	4	
4999961	39	39	39	7	2	27	27	2	28	39	
4999997	3	2	2	1	1	1	1	1	1	3	
4999996	4	4	4	1	0	2	2	0	1	4	
4999990	10	10	10	1	1	9	9	1	9	10	
4999986	14	13	13	1	1	10	10	1	9	14	
4999998	2	1	1	1	1	0	0	1	0	2	
4999994	6	5	5	1	1	4	4	1	3	6	
4999983	17	16	16	3	1	12	12	1	13	17	
4999993	7	4	4	0	0	4	4	0	2	7	
4999997	3	2	2	1	0	1	1	0	2	3	
4999980	20	17	17	2	2	13	13	1	14	20	
4999996	4	3	3	1	1	1	1	0	0	4	
4999999	1	1	1	1	1	0	0	0	0	1	
4999972	28	27	27	3	2	24	24	2	23	28	
4999992	8	7	7	3	1	3	3	0	3	8	
4999999	1	1	1	1	1	0	0	0	0	1	
4999991	9	7	7	1	0	5	5	0	5	9	
4999998	2	2	2	1	1	1	1	0	1	2	
4999993	7	5	5	1	1	3	3	0	2	7	
4999992	8	6	6	1	1	3	3	1	1	8	
4998437	1563	983	983	95	29	533	533	12	297	1563	
4999983	17	15	15	1	1	13	13	1	13	17	
4999991	9	9	9	1	1	8	8	0	8	9	
4999992	8	6	6	1	1	5	5	1	3	8	
4999999	1	1	1	0	0	0	0	0	0	1	
4999998	2	2	2	0	0	0	0	0	0	2	
4999973	27	27	27	3	2	22	22	2	23	27	
4999993	7	7	7	1	1	6	6	0	5	7	
4999973	27	27	27	3	2	22	22	1	23	27	
4999995	5	3	3	2	2	1	1	0	0	5	
4999996	4	4	4	3	0	1	1	0	1	4	
4999969	31	22	22	2	2	14	14	1	10	31	
4999998	2	1	1	0	0	0	0	0	0	2	
4999989	11	10	10	0	0	8	8	0	6	11	
4999969	31	28	28	4	2	23	23	2	25	31	
4999982	18	16	16	3	2	10	10	1	10	18	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	0	0	0	0	0	0	1	
4999998	2	2	2	1	1	1	1	1	0	2	
4999997	3	2	2	0	0	2	2	0	1	3	
4999995	5	5	5	1	1	2	2	1	2	5	
4999995	5	5	5	1	1	4	4	1	3	5	
4999997	3	3	3	1	1	2	2	1	2	3	
4999991	9	7	7	1	1	4	4	0	1	9	
4999997	3	3	3	1	1	1	1	0	1	3	
4999993	7	7	7	1	1	1	1	1	1	7	
4999991	9	9	9	1	1	8	8	0	7	9	
4999984	16	16	16	2	1	12	12	1	10	16	
4999993	7	5	5	0	0	2	2	0	2	7	
4999999	1	1	1	1	1	0	0	0	0	1	
4999997	3	3	3	1	1	2	2	0	2	3	
4999989	11	10	10	3	2	7	7	2	8	11	
4999993	7	6	6	1	1	5	5	1	5	7	
4999954	46	44	44	5	3	37	37	3	37	46	
4999998	2	1	1	1	1	0	0	0	0	2	
4999996	4	4	4	1	1	3	3	0	3	4	
4999995	5	5	5	2	1	3	3	1	2	5	
4999999	1	1	1	0	0	0	0	0	0	1	
4999992	8	7	7	1	1	4	4	1	3	8	
4999973	27	24	24	7	2	16	16	2	17	27	
4999998	2	2	2	0	0	1	1	0	0	2	
4999994	6	6	6	1	1	4	4	1	5	6	
4999988	12	12	12	2	1	8	8	1	8	12	
4999977	23	9	9	1	1	5	5	0	3	23	
4999993	7	6	6	3	1	1	1	0	2	7	
4999938	62	8	8	0	0	3	3	0	1	62	
4999974	26	26	26	3	2	23	23	2	22	26	
4999997	3	1	1	0	0	1	1	0	1	3	
4999997	3	1	1	1	0	0	0	0	0	3	
4999989	11	11	11	3	2	7	7	2	9	11	
4999999	1	1	1	0	0	0	0	0	0	1	
4999998	2	1	1	0	0	1	1	0	1	2	
4999966	34	33	33	5	2	27	27	2	30	34	
4999997	3	2	2	0	0	1	1	0	1	3	
4999986	14	12	12	5	3	6	6	2	7	14	
4999999	1	1	1	0	0	0	0	0	0	1	
4999996	4	3	3	1	1	2	2	1	1	4	
4999981	19	18	18	2	1	15	15	1	15	19	
4999992	8	7	7	1	1	6	6	0	6	8	
4999995	5	3	3	1	1	2	2	1	1	5	
4999998	2	2	2	0	0	1	1	0	1	2	
4999995	5	5	5	1	1	3	3	1	3	5	
4999994	6	4	4	1	1	3	3	1	1	6	
4999969	31	28	28	4	2	23	23	2	25	31	
4999986	14	12	12	1	1	11	11	0	11	14	
4999988	12	11	11	1	0	7	7	0	6	12	
4999986	14	13	13	2	2	10	10	1	10	14	
4999992	8	8	8	2	2	4	4	1	5	8	
4999995	5	2	2	1	1	1	1	0	1	5	
4999998	2	2	2	0	0	0	0	0	0	2	
4999996	4	2	2	1	0	1	1	0	1	4	
4999995	5	5	5	1	1	4	4	1	3	5	
4999999	1	1	1	0	0	0	0	0	0	1	
4999997	3	1	1	0	0	1	1	0	0	3	
4999983	17	13	13	1	1	8	8	0	5	17	
5000000	0	0	0	0	0	0	0	0	0	0	
4999995	5	5	5	2	1	2	2	0	2	5	
4999990	10	10	10	2	1	7	7	1	9	10	
4999998	2	2	2	1	1	1	1	1	0	2	
4999991	9	9	9	1	0	8	8	0	6	9	
4999996	4	3	3	1	0	1	1	0	1	4	
4999998	2	1	1	1	1	0	0	1	0	2	
4999998	2	2	2	1	1	0	0	0	0	2	
5000000	0	0	0	0	0	0	0	0	0	0	
4999998	2	1	1	1	1	0	0	1	0	2	
4999982	18	16	16	2	1	13	13	1	13	18	
4999996	4	3	3	1	1	2	2	1	0	4	
4999998	2	1	1	1	1	0	0	0	0	2	
4999997	3	1	1	1	1	0	0	0	0	3	
4999990	10	7	7	1	1	5	5	0	4	10	
4999981	19	12	12	2	0	7	7	0	6	19	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	1	1	0	0	0	0	1	
4999998	2	2	2	1	1	1	1	1	0	2	
4999990	10	8	8	1	1	7	7	0	6	10	
4999883	117	84	84	7	2	49	49	1	31	117	
4999977	23	15	15	4	0	8	8	0	8	23	
4999994	6	4	4	3	1	1	1	0	1	6	
4999998	2	1	1	1	1	0	0	0	0	2	
4999967	33	31	31	5	2	24	24	2	26	33	
4999999	1	1	1	0	0	0	0	0	0	1	
4999998	2	1	1	1	0	0	0	0	0	2	
4999999	1	1	1	1	0	0	0	0	0	1	
4999997	3	3	3	1	1	1	1	0	1	3	
4999992	8	5	5	0	0	2	2	0	2	8	
4999997	3	3	3	1	1	2	2	1	0	3	
4999999	1	1	1	0	0	0	0	0	0	1	
4999997	3	1	1	0	0	1	1	0	1	3	
4999995	5	5	5	1	1	4	4	1	3	5	
4999993	7	6	6	1	1	5	5	1	6	7	
5000000	0	0	0	0	0	0	0	0	0	0	
4999984	16	13	13	2	1	11	11	0	11	16	
5000000	0	0	0	0	0	0	0	0	0	0	
4999971	29	27	27	1	1	24	24	1	23	29	
4999972	28	18	18	3	2	6	6	0	2	28	
4999996	4	3	3	1	1	2	2	0	1	4	
4999998	2	2	2	0	0	1	1	0	1	2	
4999996	4	4	4	1	1	3	3	0	3	4	
4999998	2	1	1	0	0	0	0	0	0	2	
4999992	8	7	7	1	1	6	6	1	4	8	
4999943	57	56	56	11	5	43	43	5	53	57	
4999999	1	1	1	0	0	0	0	0	0	1	
4999990	10	6	6	0	0	4	4	0	2	10	
4999990	10	9	9	2	1	7	7	1	9	10	
4999990	10	10	10	1	1	4	4	0	3	10	
5000000	0	0	0	0	0	0	0	0	0	0	
4999997	3	2	2	1	1	1	1	0	1	3	
4999992	8	7	7	3	1	4	4	1	4	8	
4999987	13	13	13	1	1	10	10	0	7	13	
4999990	10	7	7	2	0	4	4	0	5	10	
4999995	5	3	3	1	1	1	1	1	0	5	
4999998	2	1	1	1	0	0	0	0	0	2	
4999969	31	28	28	4	2	23	23	2	25	31	
4999989	11	9	9	0	0	8	8	0	5	11	
4999989	11	10	10	0	0	8	8	0	6	11	
4999991	9	7	7	0	0	4	4	0	3	9	
4999991	9	8	8	0	0	7	7	0	6	9	
4999998	2	2	2	1	1	0	0	1	0	2	
4999962	38	34	34	6	2	26	26	2	28	38	
4999961	39	28	28	3	2	18	18	2	12	39	
4999996	4	2	2	1	1	0	0	0	0	4	
4999999	1	1	1	0	0	0	0	0	0	1	
