S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999992	8	7	7	1	1	5	5	0	3	8	
4999989	11	7	7	2	1	1	1	0	1	11	
4999995	5	5	5	2	1	1	1	0	2	5	
4999993	7	6	6	2	1	3	3	0	2	7	
4999937	63	62	62	11	5	49	49	5	57	63	
4999997	3	2	2	2	1	0	0	0	1	3	
4999994	6	5	5	2	1	2	2	0	2	6	
4999987	13	10	10	2	2	8	8	0	6	13	
4999998	2	1	1	1	0	0	0	0	0	2	
4999989	11	10	10	3	1	5	5	0	4	11	
4999993	7	5	5	2	1	2	2	1	3	7	
4999986	14	14	14	3	0	10	10	0	11	14	
4999976	24	20	20	3	2	15	15	1	11	24	
4999998	2	2	2	1	1	1	1	0	1	2	
4999975	25	17	17	2	1	10	10	1	5	25	
4999991	9	7	7	1	0	4	4	0	4	9	
4999994	6	5	5	1	1	4	4	1	3	6	
4999991	9	8	8	2	1	6	6	0	5	9	
4999996	4	2	2	1	1	0	0	0	0	4	
4999987	13	13	13	2	2	9	9	0	9	13	
4998469	1531	902	902	87	28	525	525	9	349	1531	
4999961	39	28	28	1	0	17	17	0	11	39	
4999993	7	7	7	1	1	3	3	0	3	7	
4999994	6	4	4	2	1	2	2	1	3	6	
4999991	9	8	8	3	1	4	4	1	6	9	
4999998	2	1	1	1	0	0	0	0	0	2	
4999991	9	9	9	1	1	8	8	0	8	9	
4999949	51	45	45	7	3	35	35	2	31	51	
4999908	92	70	70	6	3	50	50	2	39	92	
4999997	3	2	2	1	0	0	0	0	0	3	
4999997	3	3	3	1	1	1	1	0	1	3	
4999989	11	9	9	3	2	5	5	2	5	11	
4999988	12	5	5	2	0	1	1	0	2	12	
4999980	20	18	18	3	1	13	13	1	14	20	
4999978	22	18	18	3	0	13	13	0	14	22	
4999947	53	50	50	8	2	35	35	2	38	53	
4999835	165	72	72	2	0	23	23	0	7	165	
4999994	6	6	6	2	2	4	4	1	3	6	
4999970	30	21	21	4	2	16	16	1	14	30	
4999995	5	4	4	1	1	3	3	0	2	5	
4999994	6	6	6	2	0	3	3	0	4	6	
4999977	23	20	20	5	1	14	14	1	15	23	
4999992	8	4	4	1	1	0	0	0	0	8	
4999994	6	4	4	1	1	2	2	0	2	6	
4997795	2205	1197	1197	115	32	586	586	4	332	2205	
4999973	27	13	13	1	0	5	5	0	5	27	
4999977	23	21	21	2	1	18	18	1	19	23	
4999953	47	44	44	5	3	37	37	3	40	47	
4999990	10	9	9	1	1	7	7	1	6	10	
4999997	3	2	2	1	0	1	1	0	1	3	
4999935	65	45	45	6	2	32	32	0	25	65	
4999991	9	8	8	2	1	6	6	1	5	9	
4999980	20	19	19	3	1	14	14	1	16	20	
4999992	8	7	7	1	1	6	6	0	6	8	
4999994	6	6	6	1	1	4	4	0	4	6	
4999994	6	6	6	1	1	4	4	1	4	6	
4999995	5	2	2	2	1	0	0	1	0	5	
4999991	9	8	8	2	2	5	5	2	4	9	
4999998	2	2	2	1	0	1	1	0	1	2	
4999994	6	5	5	2	1	2	2	0	2	6	
4999994	6	5	5	1	1	3	3	1	1	6	
4999970	30	27	27	3	2	24	24	2	24	30	
4999992	8	4	4	2	1	1	1	1	2	8	
4999996	4	3	3	1	1	1	1	0	0	4	
4999994	6	5	5	3	2	2	2	1	3	6	
4999990	10	9	9	1	1	6	6	1	4	10	
4999983	17	15	15	1	1	13	13	1	13	17	
4999983	17	14	14	1	1	9	9	1	4	17	
4999996	4	3	3	1	1	1	1	0	0	4	
4999986	14	13	13	1	1	10	10	1	9	14	
4999992	8	7	7	1	1	6	6	0	6	8	
4999989	11	9	9	3	2	5	5	2	7	11	
4999962	38	34	34	6	2	26	26	2	28	38	
4999971	29	27	27	3	2	24	24	2	23	29	
4999991	9	9	9	3	1	4	4	1	6	9	
4999975	25	23	23	3	1	19	19	0	10	25	
4999988	12	10	10	2	1	8	8	0	5	12	
4999993	7	6	6	1	1	5	5	1	5	7	
4999998	2	1	1	1	1	0	0	0	0	2	
4999994	6	6	6	2	1	4	4	0	4	6	
4999994	6	6	6	1	1	4	4	0	4	6	
4999976	24	22	22	2	1	16	16	0	9	24	
4999937	63	60	60	11	5	48	48	5	57	63	
4999982	18	12	12	1	0	7	7	0	3	18	
4999894	106	64	64	3	3	29	29	1	9	106	
4999991	9	8	8	3	1	4	4	1	6	9	
4999990	10	9	9	1	1	6	6	1	4	10	
4999993	7	6	6	1	1	4	4	1	4	7	
4999996	4	3	3	1	1	2	2	1	1	4	
4999988	12	9	9	1	1	6	6	0	5	12	
4999984	16	15	15	1	1	13	13	1	12	16	
4999958	42	34	34	6	2	23	23	2	25	42	
4999950	50	29	29	1	0	16	16	0	7	50	
4999995	5	5	5	1	1	4	4	1	3	5	
4993674	6326	3892	3892	399	112	2165	2165	37	1427	6326	
4999985	15	14	14	3	0	11	11	0	9	15	
4999992	8	8	8	2	1	6	6	0	6	8	
4999993	7	6	6	1	1	4	4	1	4	7	
4999932	68	54	54	5	1	37	37	1	31	68	
4999648	352	197	197	21	6	104	104	2	61	352	
4999985	15	12	12	1	1	7	7	0	6	15	
4999964	36	23	23	2	0	17	17	0	9	36	
4999986	14	13	13	2	1	11	11	1	11	14	
4999974	26	25	25	4	2	20	20	2	22	26	
4999987	13	9	9	2	2	4	4	1	5	13	
4999995	5	5	5	1	1	4	4	1	3	5	
4999978	22	14	14	5	0	7	7	0	7	22	
4999995	5	4	4	1	1	3	3	1	3	5	
4999973	27	20	20	2	1	11	11	1	7	27	
4999989	11	4	4	2	1	0	0	0	1	11	
4999937	63	25	25	1	0	3	3	0	2	63	
4999988	12	11	11	2	2	7	7	2	8	12	
4999966	34	19	19	2	0	13	13	0	8	34	
4999988	12	8	8	2	1	5	5	1	3	12	
4999941	59	52	52	8	2	39	39	2	39	59	
4999995	5	5	5	1	1	3	3	0	3	5	
4999970	30	24	24	2	1	17	17	1	15	30	
4999999	1	1	1	1	0	0	0	0	0	1	
4999986	14	13	13	3	1	8	8	1	10	14	
4999991	9	9	9	1	1	6	6	1	5	9	
4999984	16	9	9	2	1	4	4	0	5	16	
4999981	19	16	16	1	0	11	11	0	11	19	
4999984	16	11	11	3	2	5	5	1	5	16	
4999921	79	46	46	2	1	22	22	0	11	79	
4999243	757	468	468	43	12	272	272	2	174	757	
4999997	3	2	2	1	1	0	0	1	0	3	
4999986	14	12	12	1	1	11	11	1	11	14	
4999985	15	11	11	4	3	2	2	0	2	15	
4999990	10	8	8	1	1	5	5	0	1	10	
4999998	2	2	2	1	1	0	0	1	0	2	
4999979	21	17	17	3	0	12	12	0	10	21	
4999987	13	9	9	1	1	7	7	0	4	13	
4999989	11	11	11	1	0	10	10	0	10	11	
4998078	1922	1118	1118	90	23	580	580	7	305	1922	
4999930	70	48	48	9	5	31	31	3	26	70	
4999966	34	31	31	4	1	23	23	1	24	34	
4999985	15	12	12	4	3	6	6	1	8	15	
4999996	4	3	3	1	1	1	1	0	1	4	
4999997	3	3	3	1	0	1	1	0	1	3	
4999998	2	2	2	1	1	1	1	0	1	2	
4999997	3	3	3	1	1	1	1	0	1	3	
4999992	8	8	8	2	0	5	5	0	4	8	
4999954	46	42	42	8	2	32	32	2	34	46	
4999994	6	4	4	1	1	2	2	1	3	6	
4999993	7	4	4	2	1	2	2	1	1	7	
4999995	5	4	4	1	0	1	1	0	1	5	
4999996	4	3	3	1	1	2	2	1	2	4	
4999967	33	30	30	2	1	28	28	1	27	33	
4999990	10	7	7	1	1	5	5	1	5	10	
4999998	2	1	1	1	1	0	0	0	0	2	
4999988	12	12	12	3	2	8	8	2	9	12	
4999977	23	16	16	2	2	12	12	2	9	23	
4999553	447	289	289	20	7	155	155	3	111	447	
4999990	10	9	9	1	1	7	7	1	5	10	
4999995	5	3	3	1	1	2	2	1	1	5	
4999977	23	9	9	1	0	3	3	0	4	23	
4999994	6	4	4	3	1	1	1	0	2	6	
4999988	12	10	10	2	1	8	8	0	7	12	
4999988	12	10	10	2	0	8	8	0	9	12	
4999990	10	10	10	1	1	8	8	0	8	10	
4999996	4	2	2	1	0	0	0	0	0	4	
4999996	4	3	3	1	1	1	1	1	1	4	
4999992	8	6	6	2	1	1	1	0	0	8	
4999985	15	9	9	1	1	6	6	0	2	15	
4999981	19	16	16	1	1	15	15	1	13	19	
4999980	20	16	16	2	1	10	10	1	8	20	
4999993	7	7	7	1	1	4	4	0	4	7	
4999972	28	21	21	5	4	12	12	2	10	28	
4999996	4	3	3	1	1	2	2	0	1	4	
4999990	10	10	10	3	2	6	6	0	6	10	
4999979	21	20	20	2	1	18	18	1	18	21	
4999988	12	10	10	2	2	7	7	2	8	12	
4999996	4	4	4	1	1	3	3	0	3	4	
4999995	5	3	3	1	1	2	2	0	1	5	
4999992	8	8	8	1	1	4	4	1	3	8	
4999989	11	4	4	1	0	2	2	0	1	11	
4999984	16	14	14	4	3	9	9	2	11	16	
4999998	2	1	1	1	1	0	0	0	0	2	
4999989	11	10	10	2	1	7	7	1	5	11	
4999993	7	6	6	1	1	4	4	0	4	7	
4999978	22	18	18	2	0	11	11	0	8	22	
4999996	4	2	2	1	0	0	0	0	0	4	
4999998	2	1	1	1	0	0	0	0	0	2	
4999896	104	82	82	7	1	54	54	1	41	104	
4999992	8	6	6	2	2	4	4	1	4	8	
4999996	4	4	4	1	1	3	3	0	3	4	
4999974	26	26	26	3	2	23	23	2	23	26	
4999983	17	15	15	1	1	13	13	1	13	17	
4999978	22	18	18	3	1	12	12	0	12	22	
4999962	38	36	36	7	2	26	26	2	28	38	
4999998	2	1	1	1	0	0	0	0	0	2	
4999362	638	386	386	39	9	197	197	3	124	638	
4999412	588	322	322	36	10	177	177	4	136	588	
4999980	20	15	15	2	0	6	6	0	4	20	
4999997	3	2	2	1	1	0	0	1	0	3	
4999991	9	8	8	1	1	5	5	0	3	9	
4999992	8	7	7	2	1	4	4	0	4	8	
4999991	9	8	8	2	2	6	6	1	5	9	
4999986	14	12	12	1	1	11	11	0	11	14	
4999995	5	5	5	1	1	3	3	1	3	5	
4999993	7	7	7	2	1	4	4	0	4	7	
4999990	10	9	9	1	1	8	8	1	9	10	
4999995	5	4	4	1	1	2	2	1	3	5	
4999991	9	9	9	1	1	8	8	0	8	9	
4999971	29	27	27	3	2	24	24	2	23	29	
4999981	19	16	16	1	1	15	15	1	13	19	
4999986	14	12	12	1	1	11	11	1	11	14	
4999994	6	5	5	3	2	2	2	1	3	6	
4999998	2	2	2	1	1	1	1	0	0	2	
4999999	1	1	1	1	0	0	0	0	0	1	
