S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999996	4	2	2	1	1	1	1	0	0	4	
4999988	12	9	9	1	1	7	7	1	4	12	
4999989	11	10	10	1	1	9	9	1	9	11	
4999979	21	15	15	2	1	11	11	1	5	21	
4999982	18	16	16	2	2	12	12	1	8	18	
4999996	4	4	4	2	1	1	1	0	1	4	
4999992	8	8	8	1	1	6	6	1	6	8	
4999987	13	9	9	2	2	4	4	1	5	13	
4999982	18	17	17	2	1	14	14	1	13	18	
4999993	7	6	6	3	2	3	3	1	4	7	
4999982	18	17	17	2	1	14	14	1	13	18	
4999989	11	10	10	1	1	7	7	0	7	11	
4999996	4	3	3	1	1	2	2	1	1	4	
4999994	6	6	6	1	1	3	3	0	3	6	
4999996	4	2	2	1	1	0	0	0	0	4	
4999982	18	17	17	1	1	13	13	1	12	18	
4999994	6	6	6	2	1	4	4	0	4	6	
4999991	9	7	7	1	1	0	0	1	0	9	
4999997	3	3	3	1	1	1	1	1	1	3	
4999996	4	4	4	1	1	2	2	0	1	4	
4999997	3	2	2	1	0	0	0	0	0	3	
4999982	18	15	15	3	2	10	10	1	9	18	
4999992	8	8	8	1	1	5	5	0	4	8	
4999986	14	13	13	1	1	12	12	1	12	14	
4999993	7	6	6	1	1	5	5	1	4	7	
4999994	6	6	6	1	1	4	4	1	4	6	
4999990	10	7	7	1	1	3	3	1	1	10	
4999993	7	7	7	2	1	4	4	1	4	7	
4999993	7	6	6	1	1	4	4	1	4	7	
4999952	48	41	41	6	3	28	28	2	27	48	
4999975	25	25	25	6	1	17	17	1	23	25	
4999981	19	18	18	2	1	15	15	1	15	19	
4999984	16	13	13	2	2	10	10	1	10	16	
4999995	5	3	3	1	1	2	2	1	1	5	
4999988	12	5	5	2	0	1	1	0	2	12	
4999988	12	10	10	4	3	3	3	2	4	12	
4999980	20	16	16	2	2	12	12	1	12	20	
4999980	20	19	19	3	1	14	14	1	15	20	
4999990	10	9	9	2	1	7	7	1	9	10	
4999995	5	2	2	1	1	1	1	1	0	5	
4999997	3	2	2	2	1	0	0	0	0	3	
4999689	311	133	133	9	3	55	55	0	22	311	
4999993	7	6	6	1	1	4	4	1	3	7	
4999989	11	6	6	1	1	4	4	1	3	11	
4999986	14	13	13	2	1	11	11	1	12	14	
4999997	3	3	3	1	1	2	2	1	2	3	
4999992	8	4	4	1	1	0	0	0	0	8	
4999995	5	5	5	1	1	4	4	1	3	5	
4999991	9	6	6	1	1	5	5	1	5	9	
4999984	16	13	13	4	3	7	7	2	6	16	
4999997	3	3	3	1	0	1	1	0	1	3	
4999997	3	2	2	1	1	1	1	0	0	3	
4999991	9	8	8	3	1	4	4	1	6	9	
4999993	7	6	6	1	1	4	4	1	4	7	
4999969	31	29	29	5	2	23	23	2	26	31	
4999994	6	6	6	1	1	3	3	1	3	6	
4999971	29	27	27	3	2	24	24	2	23	29	
4999985	15	12	12	4	3	3	3	0	4	15	
4999967	33	30	30	1	1	28	28	1	27	33	
4999987	13	10	10	2	2	7	7	1	5	13	
4999991	9	8	8	1	1	6	6	1	5	9	
4999990	10	9	9	2	1	7	7	1	9	10	
4999992	8	7	7	2	2	4	4	1	1	8	
4999995	5	5	5	1	1	2	2	0	2	5	
4999998	2	2	2	1	1	0	0	0	0	2	
4999992	8	7	7	3	1	4	4	1	5	8	
4999995	5	4	4	1	1	1	1	0	1	5	
4999993	7	7	7	1	1	3	3	1	1	7	
4999998	2	2	2	1	1	0	0	1	0	2	
4999991	9	8	8	3	1	4	4	0	5	9	
4999991	9	8	8	3	1	4	4	0	5	9	
4999987	13	13	13	1	1	10	10	0	7	13	
4999995	5	4	4	1	1	1	1	1	1	5	
4999995	5	3	3	1	1	2	2	1	1	5	
4999990	10	9	9	2	1	7	7	1	9	10	
4999997	3	2	2	1	1	0	0	1	0	3	
4999995	5	4	4	1	1	1	1	0	1	5	
4999994	6	4	4	2	1	2	2	1	1	6	
4999998	2	2	2	1	1	0	0	1	0	2	
4999977	23	22	22	3	2	18	18	2	20	23	
4999994	6	4	4	1	1	3	3	1	2	6	
4999995	5	4	4	1	1	3	3	0	3	5	
4999974	26	19	19	3	1	13	13	1	9	26	
4999974	26	25	25	3	2	19	19	2	21	26	
4999992	8	8	8	1	1	6	6	1	6	8	
4999988	12	11	11	4	3	6	6	2	4	12	
4999998	2	1	1	1	1	0	0	0	0	2	
4999988	12	10	10	1	1	6	6	1	7	12	
4999990	10	9	9	1	1	6	6	1	4	10	
4999991	9	8	8	3	1	4	4	1	6	9	
4999995	5	5	5	1	1	4	4	1	3	5	
4999967	33	33	33	5	2	27	27	2	28	33	
4999997	3	3	3	1	1	1	1	1	1	3	
4999993	7	6	6	1	1	4	4	1	4	7	
4999985	15	10	10	3	2	5	5	0	6	15	
4999998	2	2	2	1	1	0	0	0	0	2	
4999998	2	2	2	1	1	1	1	1	0	2	
4999997	3	3	3	1	1	1	1	1	1	3	
4999988	12	12	12	1	0	10	10	0	10	12	
4999987	13	13	13	1	1	9	9	0	9	13	
4999997	3	1	1	1	1	0	0	0	0	3	
4999998	2	1	1	1	1	0	0	1	0	2	
4999996	4	3	3	1	1	2	2	1	2	4	
4999988	12	10	10	2	2	7	7	2	8	12	
4999996	4	3	3	1	1	1	1	1	1	4	
4999966	34	29	29	3	1	22	22	1	19	34	
4999988	12	12	12	1	1	11	11	0	10	12	
4999996	4	4	4	1	1	3	3	0	2	4	
4999990	10	8	8	1	1	5	5	0	1	10	
4999979	21	18	18	2	1	13	13	1	12	21	
4999990	10	8	8	1	1	7	7	1	4	10	
4999996	4	3	3	1	1	2	2	1	0	4	
4999998	2	1	1	1	1	0	0	1	0	2	
4999998	2	2	2	1	1	0	0	1	0	2	
4999983	17	16	16	1	1	13	13	1	13	17	
4999995	5	4	4	1	1	2	2	1	3	5	
4999979	21	3	3	1	0	0	0	0	0	21	
4999986	14	13	13	2	2	11	11	2	7	14	
4999994	6	5	5	1	1	3	3	1	3	6	
4999995	5	3	3	1	1	1	1	0	0	5	
4999846	154	62	62	2	0	22	22	0	15	154	
4999968	32	21	21	4	1	13	13	0	12	32	
4999971	29	29	29	1	1	27	27	1	25	29	
4999978	22	15	15	2	1	11	11	1	7	22	
4999995	5	3	3	1	1	2	2	1	1	5	
4999987	13	7	7	4	2	2	2	0	1	13	
4999992	8	7	7	2	2	4	4	1	1	8	
4999982	18	13	13	2	1	5	5	1	5	18	
4999984	16	11	11	1	1	10	10	0	8	16	
4999990	10	8	8	1	1	5	5	1	5	10	
4999994	6	6	6	3	2	3	3	1	4	6	
4999997	3	3	3	1	1	1	1	1	1	3	
4999974	26	26	26	3	2	23	23	2	22	26	
4999977	23	9	9	1	0	3	3	0	4	23	
4999997	3	3	3	1	0	2	2	0	1	3	
4999974	26	25	25	3	2	19	19	2	21	26	
4999997	3	1	1	1	1	0	0	0	0	3	
4999966	34	33	33	5	2	27	27	2	30	34	
4999997	3	2	2	1	1	1	1	1	0	3	
4999991	9	7	7	1	1	0	0	1	0	9	
4999985	15	15	15	1	1	11	11	1	9	15	
4999997	3	2	2	1	1	1	1	0	1	3	
4999997	3	3	3	1	0	1	1	0	1	3	
4999985	15	14	14	1	1	10	10	1	10	15	
4999987	13	13	13	1	1	9	9	0	9	13	
4999966	34	29	29	3	1	22	22	1	19	34	
4999986	14	9	9	2	2	5	5	1	5	14	
4999997	3	3	3	1	0	0	0	0	0	3	
4999991	9	7	7	2	1	5	5	1	6	9	
4999992	8	7	7	2	1	4	4	0	5	8	
4999998	2	2	2	1	1	0	0	1	0	2	
4999992	8	7	7	1	1	5	5	0	4	8	
4999991	9	7	7	2	1	5	5	1	6	9	
4999969	31	25	25	2	1	21	21	1	16	31	
4999997	3	3	3	1	1	1	1	0	0	3	
4999997	3	3	3	1	1	2	2	1	1	3	
4999994	6	6	6	1	1	4	4	1	4	6	
4999998	2	1	1	1	1	0	0	1	0	2	
4999997	3	2	2	1	1	1	1	1	0	3	
4999995	5	4	4	2	1	1	1	0	1	5	
4999998	2	1	1	1	1	0	0	1	0	2	
4999939	61	58	58	11	5	47	47	5	56	61	
4999978	22	15	15	2	1	11	11	1	7	22	
4999979	21	19	19	3	1	15	15	1	16	21	
4999983	17	15	15	1	1	13	13	1	13	17	
4999997	3	2	2	1	1	1	1	1	1	3	
4999994	6	6	6	3	2	3	3	1	4	6	
4999978	22	15	15	2	1	11	11	1	7	22	
4999986	14	12	12	1	0	9	9	0	5	14	
4999990	10	8	8	2	1	5	5	1	7	10	
4999999	1	1	1	1	0	0	0	0	0	1	
4999992	8	6	6	2	2	4	4	1	4	8	
4999988	12	12	12	1	1	11	11	0	10	12	
4999990	10	9	9	1	1	8	8	1	8	10	
4999996	4	4	4	1	1	2	2	1	1	4	
4999998	2	2	2	1	1	1	1	1	0	2	
4999988	12	12	12	2	1	10	10	0	11	12	
4999996	4	3	3	2	1	1	1	0	2	4	
4999995	5	5	5	1	1	4	4	1	3	5	
4999990	10	9	9	2	2	4	4	2	3	10	
4999987	13	10	10	1	1	7	7	0	7	13	
4999998	2	1	1	1	1	0	0	0	0	2	
4999977	23	23	23	4	2	19	19	2	20	23	
4999981	19	12	12	2	0	7	7	0	6	19	
4999991	9	6	6	1	1	5	5	1	5	9	
4999994	6	6	6	3	2	3	3	1	3	6	
4999988	12	9	9	3	0	5	5	0	5	12	
4999998	2	1	1	1	1	0	0	1	0	2	
4999987	13	11	11	2	1	8	8	0	8	13	
4999997	3	2	2	1	1	1	1	0	1	3	
4999986	14	10	10	2	2	5	5	2	4	14	
4999994	6	4	4	2	1	2	2	1	3	6	
4999991	9	9	9	4	1	4	4	1	6	9	
4999998	2	2	2	1	1	1	1	1	0	2	
4999998	2	1	1	1	1	0	0	0	0	2	
4999993	7	6	6	1	1	3	3	1	2	7	
4999981	19	14	14	5	4	7	7	2	8	19	
4999980	20	17	17	2	2	13	13	1	14	20	
4999994	6	6	6	1	1	3	3	1	3	6	
4999990	10	8	8	1	1	7	7	1	4	10	
4999998	2	2	2	1	1	0	0	1	0	2	
4999991	9	9	9	4	1	4	4	1	6	9	
4999979	21	19	19	2	2	15	15	1	14	21	
4999992	8	8	8	1	1	6	6	0	6	8	
4999983	17	14	14	1	1	9	9	1	4	17	
4999993	7	7	7	1	1	4	4	0	3	7	
4999988	12	11	11	2	1	7	7	1	4	12	
4999995	5	5	5	1	1	4	4	1	3	5	
4999977	23	23	23	4	2	19	19	2	20	23	
4999997	3	3	3	1	1	1	1	1	1	3	
4999976	24	19	19	2	1	13	13	1	9	24	
4999993	7	5	5	1	1	3	3	1	3	7	
4999973	27	27	27	3	2	22	22	2	23	27	
4999986	14	9	9	3	2	5	5	0	6	14	
4999994	6	5	5	1	1	4	4	1	3	6	
4999982	18	17	17	1	1	13	13	1	12	18	
4999971	29	29	29	1	1	27	27	1	25	29	
4999998	2	2	2	1	1	1	1	1	0	2	
4999985	15	12	12	4	3	6	6	0	4	15	
4999983	17	14	14	2	1	11	11	1	12	17	
4999982	18	16	16	2	2	12	12	1	8	18	
4999938	62	59	59	11	5	47	47	5	57	62	
4999998	2	2	2	1	1	0	0	1	0	2	
4999989	11	9	9	1	1	4	4	1	1	11	
4999998	2	1	1	1	0	0	0	0	0	2	
4999994	6	4	4	1	1	3	3	1	1	6	
4999986	14	9	9	3	2	5	5	0	6	14	
4999974	26	26	26	3	2	22	22	2	21	26	
4999996	4	2	2	1	1	0	0	0	0	4	
4999920	80	40	40	2	0	14	14	0	6	80	
4999989	11	9	9	2	1	6	6	1	8	11	
4999987	13	11	11	2	1	9	9	1	9	13	
4999986	14	13	13	1	1	10	10	1	9	14	
4999985	15	11	11	4	3	2	2	0	2	15	
4999983	17	13	13	3	2	7	7	1	5	17	
4999984	16	13	13	4	3	7	7	2	6	16	
4999978	22	18	18	3	1	12	12	0	12	22	
4999989	11	9	9	4	2	3	3	2	4	11	
4999983	17	16	16	3	1	12	12	1	13	17	
4999980	20	19	19	3	1	14	14	1	15	20	
4999991	9	7	7	1	1	3	3	1	1	9	
4999994	6	5	5	1	1	3	3	1	1	6	
4999943	57	56	56	11	5	43	43	5	53	57	
4999995	5	5	5	1	1	4	4	1	3	5	
4999980	20	19	19	5	3	12	12	2	12	20	
4999994	6	6	6	2	1	4	4	0	4	6	
4999987	13	13	13	1	1	10	10	0	7	13	
4999996	4	4	4	2	1	2	2	0	3	4	
4999973	27	27	27	3	2	22	22	2	23	27	
4999943	57	56	56	11	5	45	45	5	53	57	
4999954	46	44	44	5	3	37	37	3	36	46	
4999938	62	59	59	11	5	47	47	5	57	62	
4999998	2	1	1	1	1	0	0	0	0	2	
4999996	4	4	4	2	1	2	2	0	3	4	
