S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4989433	10567	6605	6605	681	192	3704	3704	72	2412	10567	
4999974	26	23	23	5	4	17	17	4	17	26	
4997337	2663	1649	1649	166	37	928	928	15	613	2663	
4999865	135	93	93	7	2	63	63	1	60	135	
4999982	18	16	16	4	3	11	11	1	10	18	
4999687	313	218	218	23	7	131	131	2	99	313	
4999969	31	24	24	1	1	18	18	1	15	31	
4999997	3	2	2	1	1	1	1	1	2	3	
4999980	20	18	18	3	2	14	14	1	15	20	
4999995	5	3	3	1	1	2	2	1	2	5	
4999993	7	7	7	1	1	5	5	1	4	7	
4999993	7	6	6	1	1	3	3	1	3	7	
4999993	7	6	6	1	1	4	4	1	3	7	
4999842	158	84	84	5	2	50	50	2	33	158	
4999988	12	9	9	1	1	3	3	1	2	12	
4999980	20	15	15	1	1	9	9	1	7	20	
4999747	253	138	138	13	5	59	59	3	28	253	
4999960	40	20	20	2	1	11	11	1	8	40	
4999970	30	25	25	2	1	21	21	1	12	30	
4999273	727	332	332	28	9	134	134	2	68	727	
4999949	51	37	37	6	1	17	17	1	15	51	
4999987	13	10	10	2	1	4	4	1	5	13	
4999129	871	492	492	42	11	230	230	1	112	871	
4999674	326	157	157	5	2	75	75	1	39	326	
4999988	12	12	12	2	1	9	9	1	9	12	
4999994	6	4	4	4	1	0	0	1	2	6	
4999975	25	11	11	2	1	4	4	1	3	25	
4999981	19	15	15	1	1	10	10	1	8	19	
4999976	24	17	17	1	1	15	15	1	14	24	
4999993	7	5	5	2	1	2	2	1	2	7	
4999978	22	17	17	2	1	14	14	1	14	22	
4990906	9094	5563	5563	502	150	3166	3166	58	2098	9094	
4999970	30	26	26	4	4	12	12	1	7	30	
4996726	3274	1859	1859	158	44	1015	1015	10	637	3274	
4999971	29	21	21	4	3	11	11	2	9	29	
4999995	5	3	3	1	1	2	2	0	1	5	
4999972	28	25	25	4	1	19	19	1	17	28	
4999913	87	56	56	7	3	35	35	2	16	87	
4999994	6	6	6	1	1	3	3	1	2	6	
4999977	23	17	17	3	1	11	11	1	8	23	
4999994	6	6	6	1	1	3	3	1	3	6	
4999986	14	11	11	1	1	6	6	1	5	14	
4999674	326	195	195	17	3	97	97	2	51	326	
4999896	104	83	83	7	3	62	62	1	47	104	
4999973	27	25	25	3	1	19	19	1	13	27	
4999989	11	6	6	2	1	2	2	1	1	11	
4999964	36	20	20	2	2	8	8	1	5	36	
4975609	24391	14962	14962	1486	442	8379	8379	140	5352	24391	
4999889	111	88	88	10	1	62	62	1	58	111	
4999989	11	9	9	2	1	6	6	1	3	11	
4999956	44	37	37	7	2	24	24	2	26	44	
4999956	44	29	29	8	4	16	16	1	9	44	
4999935	65	54	54	5	1	43	43	1	40	65	
4999983	17	14	14	1	1	12	12	1	10	17	
4999845	155	73	73	7	3	34	34	1	24	155	
4999548	452	242	242	21	6	121	121	1	40	452	
4999674	326	171	171	8	1	92	92	1	60	326	
4999846	154	112	112	10	3	62	62	1	44	154	
4995097	4903	2773	2773	269	71	1504	1504	25	952	4903	
4999946	54	32	32	5	2	19	19	1	11	54	
4999950	50	42	42	8	3	21	21	2	17	50	
4999057	943	614	614	58	17	361	361	4	247	943	
4999990	10	7	7	2	1	3	3	1	1	10	
4998435	1565	943	943	87	23	513	513	8	276	1565	
4999977	23	21	21	4	2	17	17	1	18	23	
4999917	83	35	35	5	3	14	14	1	11	83	
4998786	1214	622	622	40	13	307	307	3	150	1214	
4999968	32	30	30	3	2	26	26	2	25	32	
4999989	11	6	6	1	1	4	4	1	2	11	
4999698	302	216	216	24	7	138	138	6	107	302	
4996564	3436	2072	2072	215	66	1120	1120	20	727	3436	
4999874	126	77	77	10	7	37	37	4	28	126	
4999958	42	27	27	5	1	12	12	1	9	42	
4999907	93	74	74	7	2	50	50	1	37	93	
4999947	53	34	34	2	2	20	20	1	11	53	
4999676	324	191	191	18	5	89	89	1	61	324	
4999963	37	31	31	4	3	25	25	2	26	37	
4999975	25	20	20	1	1	15	15	1	14	25	
4999856	144	101	101	12	6	56	56	4	35	144	
4999984	16	14	14	4	1	5	5	1	9	16	
4999979	21	15	15	2	1	13	13	1	10	21	
4999983	17	12	12	1	1	9	9	1	9	17	
4999967	33	23	23	1	1	17	17	1	16	33	
4999940	60	39	39	7	3	21	21	1	16	60	
4999985	15	8	8	2	1	4	4	1	3	15	
4999988	12	9	9	2	1	7	7	1	7	12	
4999995	5	4	4	1	1	2	2	1	2	5	
4999991	9	7	7	2	1	4	4	1	5	9	
4999946	54	36	36	5	2	22	22	2	15	54	
4999169	831	392	392	34	9	155	155	1	63	831	
4997883	2117	1195	1195	106	36	583	583	3	298	2117	
4998993	1007	544	544	50	13	269	269	3	156	1007	
4999958	42	39	39	6	3	28	28	3	28	42	
4999932	68	55	55	6	3	32	32	1	23	68	
4999989	11	9	9	2	1	2	2	1	4	11	
4999598	402	267	267	30	11	165	165	5	118	402	
4999911	89	57	57	8	2	23	23	1	12	89	
4880461	119539	83308	83308	9088	3025	51666	51666	1133	37448	119539	
4996501	3499	1809	1809	143	33	882	882	12	457	3499	
4999989	11	9	9	2	1	5	5	1	5	11	
4999989	11	9	9	1	1	5	5	1	3	11	
4999983	17	14	14	1	1	11	11	1	9	17	
4999993	7	6	6	1	1	5	5	1	5	7	
4999959	41	29	29	5	2	21	21	2	24	41	
4998485	1515	959	959	113	34	536	536	6	358	1515	
4987902	12098	7626	7626	757	225	4293	4293	69	2703	12098	
4999917	83	52	52	3	2	28	28	1	15	83	
4999963	37	26	26	4	1	11	11	1	7	37	
4999985	15	12	12	2	1	8	8	1	5	15	
4999646	354	195	195	13	4	86	86	1	43	354	
4999981	19	14	14	3	2	7	7	1	5	19	
4999972	28	23	23	5	2	14	14	1	15	28	
4999965	35	25	25	3	2	13	13	1	9	35	
4999723	277	128	128	15	6	76	76	4	53	277	
4854487	145513	103981	103981	11589	4027	66296	66296	1708	50105	145513	
4999969	31	28	28	7	2	17	17	2	18	31	
4918875	81125	55329	55329	5908	1936	33621	33621	746	24132	81125	
4999666	334	217	217	26	6	140	140	2	107	334	
4999547	453	273	273	30	6	128	128	2	72	453	
4999995	5	4	4	1	1	1	1	1	1	5	
4999993	7	6	6	1	1	5	5	1	5	7	
4999983	17	16	16	5	2	11	11	2	11	17	
4999972	28	24	24	7	4	15	15	3	19	28	
4999974	26	22	22	5	1	15	15	1	16	26	
4999975	25	14	14	2	1	7	7	1	7	25	
4999977	23	16	16	2	1	8	8	1	8	23	
4999988	12	11	11	2	1	8	8	1	9	12	
4999521	479	255	255	21	9	132	132	3	89	479	
4998550	1450	790	790	72	19	380	380	3	231	1450	
4999310	690	380	380	36	12	184	184	5	106	690	
4999989	11	6	6	2	1	2	2	1	1	11	
4999960	40	32	32	3	2	21	21	1	14	40	
4999977	23	15	15	3	1	9	9	1	9	23	
4999987	13	10	10	1	1	5	5	1	5	13	
4999980	20	19	19	1	1	15	15	1	15	20	
4999987	13	10	10	1	1	7	7	1	6	13	
4996761	3239	1882	1882	179	44	974	974	11	569	3239	
4996548	3452	2011	2011	189	59	1057	1057	14	580	3452	
4994814	5186	3079	3079	287	68	1667	1667	18	1028	5186	
4999970	30	22	22	4	2	14	14	1	14	30	
4999669	331	266	266	29	13	188	188	6	149	331	
4999995	5	4	4	2	1	1	1	1	1	5	
4999954	46	31	31	4	1	21	21	1	15	46	
4999995	5	3	3	1	1	0	0	1	0	5	
4997337	2663	1649	1649	166	37	928	928	15	613	2663	
4883005	116995	81405	81405	8847	3041	50451	50451	1231	36734	116995	
4999679	321	206	206	24	8	131	131	1	73	321	
4999625	375	155	155	11	4	67	67	2	38	375	
4995688	4312	2553	2553	229	70	1415	1415	25	865	4312	
4999955	45	20	20	5	2	6	6	1	6	45	
4999984	16	11	11	2	2	6	6	1	4	16	
4999872	128	61	61	7	3	29	29	1	15	128	
4999984	16	14	14	2	2	11	11	2	10	16	
4999959	41	41	41	9	5	31	31	4	37	41	
4994636	5364	2965	2965	268	57	1549	1549	12	896	5364	
4999842	158	135	135	18	8	102	102	5	82	158	
4999816	184	111	111	16	7	51	51	3	37	184	
4999797	203	143	143	15	5	82	82	3	70	203	
4999950	50	29	29	5	2	17	17	1	16	50	
4999849	151	131	131	23	8	97	97	4	99	151	
4898616	101384	69607	69607	7541	2553	42646	42646	992	30569	101384	
4999968	32	29	29	2	2	27	27	2	26	32	
4999923	77	71	71	10	2	52	52	2	56	77	
4997538	2462	1299	1299	102	19	610	610	4	307	2462	
4999984	16	13	13	2	2	9	9	2	8	16	
4999939	61	44	44	6	2	25	25	1	20	61	
4999499	501	235	235	9	3	115	115	2	53	501	
4999900	100	72	72	7	3	48	48	2	34	100	
4999979	21	13	13	4	2	7	7	1	6	21	
4999941	59	53	53	11	3	38	38	3	44	59	
4999943	57	48	48	4	2	33	33	2	24	57	
4994760	5240	3054	3054	276	76	1605	1605	24	985	5240	
4999979	21	20	20	5	4	13	13	2	14	21	
4999903	97	63	63	3	2	40	40	1	26	97	
4999730	270	122	122	11	3	49	49	1	13	270	
4999870	130	94	94	13	7	56	56	3	45	130	
4999947	53	43	43	5	2	28	28	1	23	53	
4998884	1116	685	685	78	17	369	369	5	224	1116	
4999979	21	11	11	3	2	6	6	1	3	21	
4999887	113	80	80	15	2	46	46	1	40	113	
4999096	904	473	473	52	10	251	251	2	202	904	
4999955	45	41	41	8	3	30	30	2	37	45	
4999825	175	106	106	13	4	57	57	1	37	175	
4999985	15	13	13	3	2	9	9	1	9	15	
4999998	2	2	2	1	1	0	0	1	0	2	
4999966	34	29	29	3	1	23	23	1	23	34	
4999042	958	605	605	71	19	371	371	9	273	958	
4999985	15	11	11	1	1	9	9	1	10	15	
4999984	16	7	7	2	1	3	3	1	2	16	
4999987	13	11	11	3	1	8	8	1	9	13	
4999966	34	27	27	7	2	15	15	2	16	34	
4999985	15	13	13	3	2	9	9	1	9	15	
4999986	14	7	7	1	1	4	4	1	3	14	
4999995	5	4	4	2	1	2	2	1	2	5	
4999991	9	8	8	2	2	5	5	2	4	9	
4999042	958	531	531	51	14	262	262	5	153	958	
4999995	5	4	4	2	1	1	1	1	1	5	
4999975	25	20	20	1	1	13	13	1	8	25	
4999976	24	18	18	3	1	14	14	1	13	24	
4999967	33	32	32	3	2	28	28	2	28	33	
4999970	30	27	27	4	2	23	23	2	25	30	
4999924	76	55	55	9	2	38	38	2	34	76	
4999915	85	50	50	6	1	29	29	1	25	85	
4999695	305	166	166	15	5	85	85	2	41	305	
4999401	599	298	298	31	8	130	130	2	63	599	
4999951	49	45	45	5	1	34	34	1	33	49	
4999370	630	348	348	21	4	182	182	1	90	630	
4999984	16	11	11	2	1	4	4	1	3	16	
4999988	12	9	9	1	1	3	3	1	2	12	
4999986	14	11	11	1	1	10	10	1	9	14	
4999983	17	14	14	3	1	9	9	1	7	17	
4999905	95	68	68	7	4	40	40	1	32	95	
4999985	15	13	13	4	1	8	8	1	9	15	
4999994	6	6	6	2	2	4	4	1	3	6	
4953329	46671	29961	29961	3077	989	17308	17308	343	11641	46671	
4999336	664	339	339	22	8	164	164	5	91	664	
4999996	4	3	3	1	1	2	2	1	2	4	
4999966	34	28	28	3	1	17	17	1	15	34	
4999935	65	46	46	8	1	20	20	1	17	65	
4999826	174	72	72	3	3	29	29	0	17	174	
4999949	51	35	35	7	2	21	21	1	15	51	
4999986	14	12	12	1	1	7	7	1	5	14	
4999984	16	16	16	2	2	14	14	1	13	16	
4999997	3	2	2	1	1	1	1	1	0	3	
4999987	13	10	10	1	1	7	7	1	6	13	
4999985	15	13	13	4	1	8	8	1	9	15	
4999984	16	11	11	2	1	7	7	1	3	16	
4999992	8	6	6	2	2	4	4	1	4	8	
4999988	12	10	10	2	1	8	8	1	8	12	
4999738	262	209	209	24	10	140	140	3	121	262	
4999923	77	40	40	6	1	22	22	1	14	77	
4999695	305	182	182	23	5	83	83	1	41	305	
4999870	130	98	98	14	7	66	66	5	50	130	
4999993	7	6	6	1	1	5	5	1	4	7	
4999984	16	12	12	1	1	9	9	1	6	16	
4999966	34	22	22	5	3	12	12	1	5	34	
4999959	41	32	32	4	3	22	22	1	22	41	
4998817	1183	629	629	52	15	289	289	3	159	1183	
4999976	24	17	17	2	1	10	10	0	8	24	
4999992	8	6	6	1	1	1	1	1	0	8	
4999971	29	18	18	2	1	11	11	1	6	29	
4999995	5	4	4	1	1	2	2	1	1	5	
4999989	11	8	8	2	1	4	4	1	3	11	
4999797	203	92	92	8	4	37	37	3	19	203	
4999989	11	10	10	2	1	8	8	1	8	11	
4995899	4101	2477	2477	234	67	1399	1399	20	878	4101	
4999977	23	22	22	2	2	17	17	2	14	23	
4999362	638	332	332	27	6	152	152	2	72	638	
4999955	45	33	33	3	2	28	28	2	25	45	
4999112	888	445	445	29	9	218	218	2	86	888	
4999996	4	2	2	2	1	0	0	1	0	4	
4999929	71	47	47	8	6	30	30	2	21	71	
4999991	9	9	9	2	1	7	7	1	6	9	
4999988	12	9	9	2	1	6	6	1	5	12	
4999235	765	478	478	34	7	272	272	4	185	765	
4999990	10	8	8	1	1	3	3	1	4	10	
4999992	8	7	7	1	1	4	4	1	3	8	
4999993	7	5	5	2	1	2	2	1	3	7	
4999957	43	23	23	5	1	9	9	1	1	43	
4999908	92	69	69	7	4	46	46	3	36	92	
4999977	23	17	17	1	1	13	13	1	10	23	
4999994	6	6	6	1	1	3	3	1	3	6	
4999979	21	17	17	1	1	16	16	1	16	21	
4999974	26	20	20	2	1	13	13	1	11	26	
4999973	27	23	23	3	1	15	15	1	12	27	
4999957	43	29	29	5	1	16	16	1	14	43	
4999735	265	180	180	20	6	120	120	2	79	265	
4999991	9	3	3	1	1	1	1	1	0	9	
4999967	33	26	26	3	2	20	20	1	14	33	
4999974	26	17	17	2	2	12	12	1	7	26	
4999977	23	17	17	2	1	8	8	0	6	23	
4999990	10	9	9	3	2	6	6	1	5	10	
4993901	6099	3774	3774	355	107	2159	2159	30	1412	6099	
4999972	28	22	22	6	5	15	15	1	15	28	
4998734	1266	659	659	61	14	301	301	4	165	1266	
4999487	513	376	376	32	10	262	262	5	198	513	
4999827	173	112	112	12	2	62	62	1	49	173	
4999981	19	13	13	2	1	6	6	1	6	19	
4999964	36	31	31	4	2	21	21	2	21	36	
4999985	15	12	12	1	1	8	8	1	2	15	
4999565	435	238	238	17	3	126	126	1	80	435	
4999977	23	18	18	2	1	13	13	1	6	23	
4999980	20	14	14	3	1	10	10	1	7	20	
4999971	29	24	24	6	1	14	14	1	10	29	
4999974	26	25	25	4	2	20	20	2	22	26	
4999992	8	7	7	1	1	5	5	1	6	8	
4999947	53	50	50	8	2	35	35	2	38	53	
4999979	21	16	16	3	2	11	11	1	10	21	
4999998	2	1	1	1	1	0	0	1	0	2	
4999993	7	6	6	1	1	5	5	1	5	7	
4999967	33	32	32	3	2	28	28	2	28	33	
4999975	25	11	11	2	1	4	4	1	3	25	
4999967	33	31	31	3	1	25	25	1	26	33	
4999980	20	15	15	2	1	9	9	1	9	20	
4999994	6	5	5	1	1	4	4	1	4	6	
4999975	25	19	19	4	2	10	10	2	3	25	
4999995	5	3	3	1	1	2	2	1	1	5	
4999937	63	62	62	11	5	49	49	5	57	63	
4999962	38	33	33	4	1	24	24	1	19	38	
4999984	16	11	11	3	2	5	5	1	6	16	
4999992	8	5	5	1	1	2	2	1	1	8	
4999903	97	62	62	7	3	36	36	1	28	97	
4999983	17	16	16	2	1	12	12	1	11	17	
4999784	216	136	136	13	7	81	81	3	49	216	
4999978	22	17	17	1	1	13	13	1	7	22	
4999407	593	383	383	41	14	221	221	4	153	593	
4999988	12	10	10	2	2	7	7	2	6	12	
4999873	127	84	84	8	3	53	53	1	42	127	
4999973	27	22	22	4	1	14	14	1	13	27	
4999983	17	11	11	2	2	6	6	1	6	17	
4999967	33	28	28	3	1	24	24	1	23	33	
4999990	10	10	10	4	2	5	5	1	6	10	
4999988	12	10	10	1	1	8	8	1	7	12	
4999801	199	130	130	19	9	76	76	5	61	199	
4999908	92	54	54	8	1	27	27	1	13	92	
4999972	28	22	22	2	1	14	14	1	11	28	
4999993	7	6	6	1	1	5	5	1	5	7	
4999794	206	105	105	6	3	47	47	1	26	206	
4999987	13	13	13	1	1	11	11	1	10	13	
4999987	13	10	10	1	1	7	7	1	6	13	
4999988	12	11	11	1	1	8	8	1	8	12	
4999935	65	43	43	6	2	25	25	2	16	65	
4999986	14	12	12	1	1	9	9	1	6	14	
4999952	48	31	31	9	4	17	17	2	14	48	
4999990	10	9	9	1	1	5	5	1	3	10	
4999763	237	146	146	16	4	77	77	2	38	237	
4999983	17	17	17	1	1	15	15	1	15	17	
4999977	23	19	19	1	1	15	15	1	13	23	
4999987	13	10	10	1	1	7	7	1	6	13	
4999984	16	9	9	3	1	2	2	1	2	16	
4999963	37	32	32	7	2	22	22	1	22	37	
4999992	8	7	7	1	1	4	4	1	3	8	
4999983	17	13	13	2	1	9	9	1	6	17	
4999889	111	73	73	12	6	37	37	4	29	111	
4999871	129	102	102	12	3	75	75	2	60	129	
4999915	85	60	60	8	3	33	33	1	23	85	
4999875	125	66	66	6	1	40	40	1	31	125	
