S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999987	13	11	11	2	2	9	9	1	10	13	
4999998	2	1	1	0	0	0	0	0	0	2	
4999993	7	7	7	2	2	3	3	1	3	7	
4999996	4	4	4	1	1	2	2	1	1	4	
4999998	2	1	1	0	0	1	1	0	1	2	
4999999	1	1	1	0	0	0	0	0	0	1	
4999995	5	2	2	1	0	1	1	0	1	5	
4999993	7	7	7	0	0	6	6	0	4	7	
4999999	1	1	1	1	0	0	0	0	0	1	
4999999	1	1	1	1	0	0	0	0	0	1	
4999987	13	10	10	2	2	8	8	1	7	13	
4999997	3	2	2	1	1	1	1	1	1	3	
4999993	7	6	6	1	1	4	4	1	5	7	
4999999	1	1	1	1	1	0	0	0	0	1	
4999996	4	3	3	1	1	2	2	1	0	4	
4999998	2	1	1	1	1	0	0	0	0	2	
4999990	10	8	8	1	1	2	2	0	2	10	
4999992	8	8	8	2	1	3	3	1	3	8	
5000000	0	0	0	0	0	0	0	0	0	0	
4999996	4	3	3	0	0	1	1	0	1	4	
4999995	5	3	3	1	1	1	1	0	1	5	
4999972	28	26	26	4	2	20	20	1	21	28	
4999994	6	4	4	2	1	1	1	0	0	6	
4999996	4	3	3	0	0	1	1	0	1	4	
4999999	1	1	1	0	0	0	0	0	0	1	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999993	7	6	6	1	1	4	4	1	5	7	
4999971	29	27	27	4	2	21	21	1	24	29	
4999999	1	1	1	0	0	0	0	0	0	1	
4999977	23	21	21	5	1	15	15	1	17	23	
4999996	4	3	3	1	1	1	1	1	1	4	
4999999	1	1	1	0	0	0	0	0	0	1	
4999994	6	6	6	1	0	5	5	0	5	6	
4999984	16	15	15	3	1	9	9	1	10	16	
4999995	5	4	4	2	1	2	2	0	1	5	
4999997	3	1	1	1	1	0	0	1	0	3	
4999991	9	8	8	0	0	8	8	0	7	9	
4999999	1	1	1	0	0	0	0	0	0	1	
4999977	23	21	21	5	1	15	15	1	18	23	
4999999	1	1	1	0	0	0	0	0	0	1	
4999965	35	30	30	5	3	21	21	2	19	35	
4999999	1	1	1	1	0	0	0	0	0	1	
4999997	3	1	1	0	0	1	1	0	1	3	
4999986	14	11	11	1	1	10	10	1	10	14	
4999997	3	1	1	1	1	0	0	1	0	3	
4999998	2	1	1	1	1	0	0	1	0	2	
4999994	6	5	5	0	0	4	4	0	3	6	
4999975	25	24	24	3	1	20	20	1	20	25	
4999991	9	9	9	1	1	7	7	1	7	9	
5000000	0	0	0	0	0	0	0	0	0	0	
4999965	35	30	30	5	3	21	21	2	19	35	
4999999	1	1	1	0	0	0	0	0	0	1	
4999966	34	28	28	4	3	20	20	2	16	34	
4999986	14	13	13	1	1	10	10	1	10	14	
4999988	12	12	12	0	0	11	11	0	10	12	
4999998	2	1	1	0	0	0	0	0	0	2	
5000000	0	0	0	0	0	0	0	0	0	0	
4999966	34	29	29	5	3	20	20	2	19	34	
4999996	4	3	3	1	1	2	2	1	2	4	
4999997	3	3	3	1	1	2	2	0	2	3	
4999996	4	4	4	1	0	3	3	0	3	4	
4999998	2	1	1	0	0	1	1	0	0	2	
4999997	3	2	2	0	0	2	2	0	0	3	
4999999	1	1	1	0	0	0	0	0	0	1	
4999994	6	5	5	1	1	3	3	0	3	6	
4999977	23	20	20	5	1	15	15	1	17	23	
4999997	3	1	1	1	1	0	0	1	0	3	
4999994	6	5	5	1	1	3	3	1	1	6	
4999998	2	2	2	0	0	0	0	0	0	2	
4999996	4	3	3	0	0	2	2	0	1	4	
5000000	0	0	0	0	0	0	0	0	0	0	
4999995	5	2	2	1	0	1	1	0	1	5	
4999999	1	1	1	1	0	0	0	0	0	1	
4999998	2	1	1	1	1	0	0	0	0	2	
4999998	2	1	1	1	1	0	0	0	0	2	
4999996	4	3	3	0	0	1	1	0	1	4	
5000000	0	0	0	0	0	0	0	0	0	0	
4999994	6	5	5	1	1	4	4	1	4	6	
4999987	13	12	12	1	0	10	10	0	9	13	
4999994	6	3	3	1	1	2	2	1	1	6	
4999996	4	2	2	1	1	1	1	1	1	4	
4999997	3	3	3	0	0	1	1	0	0	3	
4999995	5	3	3	1	0	1	1	0	1	5	
4999991	9	9	9	0	0	5	5	0	2	9	
4999993	7	5	5	0	0	3	3	0	2	7	
4999999	1	1	1	0	0	0	0	0	0	1	
4999996	4	2	2	1	1	1	1	0	1	4	
4999996	4	2	2	1	1	1	1	1	1	4	
4999992	8	6	6	3	2	3	3	2	5	8	
4999996	4	2	2	1	1	1	1	0	1	4	
4999986	14	13	13	1	1	10	10	1	10	14	
4999989	11	8	8	2	1	3	3	0	2	11	
4999984	16	13	13	1	1	11	11	0	11	16	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	1	1	0	0	0	0	1	
4999980	20	11	11	1	1	6	6	1	6	20	
4999996	4	3	3	0	0	2	2	0	2	4	
4999966	34	28	28	4	3	20	20	2	16	34	
4999999	1	1	1	1	0	0	0	0	0	1	
4999973	27	22	22	1	1	19	19	1	17	27	
4999990	10	9	9	2	1	7	7	1	8	10	
4999991	9	7	7	0	0	5	5	0	2	9	
4999996	4	4	4	1	1	2	2	1	2	4	
4999999	1	1	1	1	0	0	0	0	0	1	
4999985	15	12	12	0	0	10	10	0	8	15	
4999992	8	7	7	1	1	4	4	0	4	8	
4999995	5	3	3	1	1	2	2	0	0	5	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999998	2	1	1	1	1	0	0	0	0	2	
4999999	1	1	1	1	1	0	0	0	0	1	
4999993	7	6	6	1	1	4	4	1	5	7	
4999986	14	12	12	3	1	8	8	0	8	14	
4999966	34	28	28	4	3	20	20	2	16	34	
4999994	6	4	4	2	1	1	1	0	0	6	
4999966	34	28	28	4	3	20	20	2	16	34	
4999995	5	5	5	2	1	2	2	0	1	5	
4999993	7	3	3	0	0	3	3	0	2	7	
4999987	13	12	12	1	0	10	10	0	7	13	
4999999	1	1	1	1	0	0	0	0	0	1	
4999993	7	7	7	2	0	4	4	0	3	7	
4999996	4	3	3	1	1	2	2	0	2	4	
5000000	0	0	0	0	0	0	0	0	0	0	
4999996	4	4	4	1	0	1	1	0	1	4	
4999995	5	3	3	0	0	2	2	0	1	5	
4999999	1	1	1	0	0	0	0	0	0	1	
4999993	7	7	7	0	0	6	6	0	3	7	
4999997	3	3	3	1	1	2	2	0	2	3	
4999986	14	12	12	2	1	10	10	1	10	14	
4999999	1	1	1	0	0	0	0	0	0	1	
4999968	32	29	29	6	2	22	22	1	25	32	
4999998	2	2	2	1	1	0	0	0	0	2	
4999997	3	3	3	1	1	0	0	0	0	3	
4999997	3	2	2	0	0	2	2	0	0	3	
4999999	1	1	1	1	0	0	0	0	0	1	
4999999	1	1	1	1	1	0	0	0	0	1	
4999973	27	22	22	1	1	19	19	1	17	27	
4999999	1	1	1	0	0	0	0	0	0	1	
4999992	8	7	7	1	1	5	5	1	3	8	
4999994	6	5	5	1	0	3	3	0	1	6	
4999998	2	2	2	1	1	1	1	0	1	2	
4999968	32	29	29	6	2	22	22	1	25	32	
4999995	5	4	4	1	1	2	2	1	3	5	
4999993	7	7	7	2	0	4	4	0	3	7	
4999999	1	1	1	1	1	0	0	0	0	1	
4999998	2	1	1	1	1	0	0	0	0	2	
4999992	8	6	6	1	1	5	5	1	3	8	
4999988	12	12	12	2	1	10	10	0	11	12	
4999976	24	21	21	2	2	11	11	1	9	24	
4999998	2	1	1	0	0	0	0	0	0	2	
4999996	4	3	3	1	1	1	1	1	1	4	
4999988	12	12	12	1	1	10	10	1	10	12	
4999996	4	4	4	1	1	2	2	1	1	4	
4999996	4	4	4	1	1	3	3	0	3	4	
4999992	8	6	6	3	2	3	3	2	5	8	
4999977	23	22	22	5	1	15	15	1	19	23	
4999997	3	2	2	0	0	0	0	0	0	3	
4999994	6	5	5	1	1	4	4	1	4	6	
4999999	1	1	1	0	0	0	0	0	0	1	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	1	1	0	0	0	0	1	
4999994	6	6	6	1	1	3	3	0	3	6	
4999996	4	2	2	0	0	2	2	0	2	4	
4999995	5	2	2	1	0	1	1	0	1	5	
4999977	23	20	20	5	1	15	15	1	17	23	
4999996	4	3	3	1	1	2	2	1	0	4	
4999999	1	1	1	0	0	0	0	0	0	1	
4999980	20	19	19	5	1	14	14	1	17	20	
4999997	3	1	1	1	1	0	0	0	0	3	
4999995	5	4	4	2	1	1	1	0	1	5	
4999998	2	2	2	1	1	0	0	0	0	2	
4999997	3	1	1	1	1	0	0	0	0	3	
4999977	23	21	21	5	1	15	15	1	17	23	
4999999	1	1	1	0	0	0	0	0	0	1	
4999998	2	1	1	0	0	1	1	0	1	2	
4999989	11	10	10	4	2	6	6	1	6	11	
4999999	1	1	1	0	0	0	0	0	0	1	
4999996	4	3	3	1	0	2	2	0	2	4	
4999995	5	2	2	0	0	2	2	0	0	5	
4999997	3	2	2	1	0	1	1	0	1	3	
5000000	0	0	0	0	0	0	0	0	0	0	
4999996	4	2	2	0	0	1	1	0	0	4	
4999995	5	3	3	1	0	1	1	0	1	5	
4999966	34	29	29	5	3	20	20	2	19	34	
4999981	19	18	18	3	2	11	11	0	11	19	
4999975	25	25	25	3	1	21	21	1	21	25	
4999996	4	4	4	2	0	1	1	0	2	4	
4999999	1	1	1	1	1	0	0	0	0	1	
4999992	8	7	7	2	1	3	3	1	3	8	
4999996	4	4	4	1	1	2	2	1	1	4	
4999995	5	2	2	1	0	1	1	0	1	5	
4999998	2	2	2	1	1	1	1	0	1	2	
4999998	2	1	1	1	1	0	0	1	0	2	
5000000	0	0	0	0	0	0	0	0	0	0	
4999997	3	2	2	0	0	0	0	0	0	3	
4999999	1	1	1	0	0	0	0	0	0	1	
4999950	50	40	40	6	2	24	24	1	13	50	
4999984	16	15	15	1	1	12	12	1	7	16	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	1	1	0	0	0	0	1	
4999995	5	3	3	1	1	1	1	0	1	5	
4999993	7	6	6	3	0	2	2	0	3	7	
4999997	3	2	2	0	0	2	2	0	0	3	
4999965	35	31	31	5	3	23	23	2	21	35	
4999985	15	13	13	1	0	11	11	0	9	15	
4999998	2	1	1	1	1	0	0	0	0	2	
4999996	4	4	4	2	0	1	1	0	2	4	
4999998	2	1	1	1	1	0	0	0	0	2	
4999996	4	4	4	2	0	1	1	0	2	4	
4999993	7	7	7	1	1	6	6	0	5	7	
5000000	0	0	0	0	0	0	0	0	0	0	
4999969	31	29	29	6	2	22	22	1	25	31	
4999998	2	1	1	0	0	0	0	0	0	2	
4999991	9	9	9	1	0	8	8	0	7	9	
4999997	3	2	2	1	0	1	1	0	0	3	
4999996	4	3	3	0	0	2	2	0	2	4	
4999991	9	9	9	1	1	8	8	0	7	9	
4999992	8	7	7	3	0	3	3	0	4	8	
4999998	2	1	1	0	0	1	1	0	1	2	
4999994	6	5	5	1	0	4	4	0	5	6	
4999990	10	10	10	1	1	9	9	1	9	10	
4999982	18	14	14	2	2	11	11	1	10	18	
4999995	5	5	5	1	1	3	3	1	3	5	
4999994	6	4	4	1	1	3	3	1	1	6	
4999998	2	1	1	0	0	0	0	0	0	2	
4999996	4	4	4	1	1	3	3	0	3	4	
4999992	8	7	7	0	0	6	6	0	2	8	
4999998	2	1	1	0	0	1	1	0	0	2	
4999998	2	2	2	1	0	1	1	0	1	2	
4999995	5	4	4	1	1	1	1	0	1	5	
4999999	1	1	1	1	1	0	0	0	0	1	
4999996	4	4	4	1	1	3	3	0	3	4	
4999967	33	31	31	6	2	24	24	2	26	33	
4999989	11	7	7	4	2	3	3	2	4	11	
4999996	4	3	3	1	1	2	2	1	0	4	
4999997	3	2	2	1	0	0	0	0	1	3	
4999969	31	28	28	4	2	23	23	2	25	31	
4999998	2	1	1	0	0	1	1	0	1	2	
4999994	6	5	5	1	1	4	4	1	2	6	
4999998	2	2	2	0	0	1	1	0	1	2	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	1	1	0	0	0	0	1	
4999997	3	2	2	1	0	0	0	0	1	3	
5000000	0	0	0	0	0	0	0	0	0	0	
4999992	8	8	8	0	0	6	6	0	5	8	
4999998	2	2	2	0	0	1	1	0	1	2	
4999998	2	1	1	1	0	0	0	0	0	2	
4999990	10	10	10	0	0	7	7	0	3	10	
4999985	15	13	13	2	2	10	10	1	10	15	
4999998	2	1	1	1	1	0	0	1	0	2	
4999977	23	23	23	5	1	16	16	1	19	23	
4999994	6	3	3	0	0	3	3	0	3	6	
4999992	8	7	7	3	1	3	3	0	3	8	
4999984	16	16	16	2	1	12	12	1	10	16	
5000000	0	0	0	0	0	0	0	0	0	0	
4999997	3	3	3	0	0	2	2	0	2	3	
4999999	1	1	1	0	0	0	0	0	0	1	
4999997	3	3	3	1	1	2	2	0	2	3	
4999991	9	9	9	1	0	8	8	0	6	9	
4999991	9	9	9	1	1	8	8	0	8	9	
4999984	16	12	12	1	1	10	10	0	9	16	
4999982	18	17	17	2	1	14	14	1	14	18	
4999999	1	1	1	0	0	0	0	0	0	1	
4999991	9	7	7	0	0	5	5	0	3	9	
4999999	1	1	1	0	0	0	0	0	0	1	
4999997	3	3	3	2	2	1	1	0	0	3	
4999996	4	4	4	1	1	2	2	1	0	4	
4999990	10	8	8	2	1	4	4	1	4	10	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	1	1	0	0	0	0	1	
4999999	1	1	1	1	1	0	0	0	0	1	
4999999	1	1	1	1	1	0	0	0	0	1	
4999994	6	5	5	1	1	4	4	1	4	6	
4999986	14	13	13	1	0	11	11	0	10	14	
4999997	3	3	3	1	1	0	0	0	0	3	
4999996	4	2	2	0	0	2	2	0	0	4	
4999995	5	5	5	2	1	2	2	0	3	5	
4999996	4	2	2	1	1	1	1	0	1	4	
4999999	1	1	1	0	0	0	0	0	0	1	
4999996	4	2	2	1	0	1	1	0	0	4	
4999998	2	1	1	0	0	1	1	0	1	2	
4999987	13	11	11	2	2	9	9	1	10	13	
4999995	5	5	5	2	1	2	2	1	3	5	
4999993	7	6	6	3	0	3	3	0	4	7	
5000000	0	0	0	0	0	0	0	0	0	0	
