S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
5000000	0	0	0	0	0	0	0	0	0	0	
4999987	13	12	12	0	0	10	10	0	9	13	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999985	15	14	14	0	0	11	11	0	9	15	
4999998	2	2	2	0	0	1	1	0	0	2	
4962692	37308	23842	23842	2347	726	13894	13894	274	9406	37308	
4999998	2	1	1	0	0	1	1	0	1	2	
4999999	1	1	1	0	0	0	0	0	0	1	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999998	2	1	1	0	0	0	0	0	0	2	
5000000	0	0	0	0	0	0	0	0	0	0	
4999988	12	12	12	2	0	7	7	0	8	12	
4999984	16	13	13	2	1	11	11	0	12	16	
4999997	3	2	2	0	0	2	2	0	1	3	
4999999	1	1	1	0	0	1	1	0	0	1	
4999989	11	7	7	0	0	6	6	0	4	11	
4999998	2	1	1	0	0	1	1	0	0	2	
5000000	0	0	0	0	0	0	0	0	0	0	
4999998	2	2	2	0	0	0	0	0	0	2	
4999994	6	5	5	1	1	4	4	1	4	6	
5000000	0	0	0	0	0	0	0	0	0	0	
4999990	10	6	6	0	0	4	4	0	3	10	
4999998	2	1	1	1	0	0	0	0	0	2	
4999998	2	2	2	0	0	1	1	0	0	2	
4999998	2	1	1	0	0	1	1	0	0	2	
4998957	1043	666	666	70	21	416	416	6	304	1043	
4999984	16	12	12	2	0	7	7	0	4	16	
4999974	26	16	16	2	1	8	8	1	5	26	
4999994	6	3	3	0	0	1	1	0	1	6	
4999993	7	5	5	0	0	5	5	0	5	7	
4999994	6	6	6	1	1	3	3	1	3	6	
4999998	2	1	1	0	0	1	1	0	0	2	
4999993	7	5	5	2	0	0	0	0	1	7	
4999996	4	3	3	1	0	1	1	0	1	4	
4999998	2	1	1	0	0	1	1	0	1	2	
5000000	0	0	0	0	0	0	0	0	0	0	
4999989	11	10	10	1	0	9	9	0	9	11	
4999998	2	2	2	0	0	0	0	0	0	2	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999995	5	4	4	1	1	3	3	1	1	5	
4999994	6	5	5	1	0	4	4	0	3	6	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	0	0	0	0	0	0	1	
4999977	23	22	22	5	1	15	15	1	19	23	
5000000	0	0	0	0	0	0	0	0	0	0	
4999795	205	132	132	17	2	69	69	1	33	205	
4999975	25	23	23	3	1	19	19	0	10	25	
4999996	4	4	4	1	1	3	3	0	3	4	
5000000	0	0	0	0	0	0	0	0	0	0	
4999980	20	17	17	2	2	12	12	1	12	20	
4999995	5	4	4	1	1	2	2	0	2	5	
4999999	1	1	1	0	0	0	0	0	0	1	
5000000	0	0	0	0	0	0	0	0	0	0	
4999994	6	5	5	1	1	3	3	0	3	6	
4999996	4	2	2	0	0	1	1	0	0	4	
4999997	3	1	1	0	0	1	1	0	0	3	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999983	17	11	11	2	1	7	7	1	5	17	
4999998	2	1	1	1	0	0	0	0	0	2	
4999999	1	1	1	0	0	0	0	0	0	1	
4999989	11	10	10	0	0	9	9	0	7	11	
4999990	10	8	8	2	0	5	5	0	6	10	
5000000	0	0	0	0	0	0	0	0	0	0	
4999997	3	3	3	1	1	2	2	0	2	3	
4999965	35	23	23	5	2	10	10	2	9	35	
4999980	20	9	9	0	0	1	1	0	1	20	
4999993	7	6	6	1	0	5	5	0	6	7	
4999169	831	392	392	34	9	155	155	1	63	831	
4999980	20	17	17	5	4	11	11	3	12	20	
4999988	12	6	6	1	1	4	4	0	3	12	
4999973	27	21	21	2	0	16	16	0	15	27	
4999891	109	58	58	6	0	30	30	0	22	109	
4999945	55	43	43	4	2	33	33	1	24	55	
4999997	3	2	2	0	0	2	2	0	1	3	
4999986	14	14	14	3	0	10	10	0	11	14	
4999985	15	11	11	2	1	8	8	1	6	15	
5000000	0	0	0	0	0	0	0	0	0	0	
4999987	13	13	13	2	2	10	10	2	7	13	
4999965	35	25	25	3	1	13	13	1	7	35	
4999991	9	9	9	1	0	8	8	0	8	9	
5000000	0	0	0	0	0	0	0	0	0	0	
4999997	3	3	3	2	2	1	1	1	2	3	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	0	0	0	0	0	0	1	
4999992	8	7	7	2	0	4	4	0	3	8	
