S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
5000000	0	0	0	0	0	0	0	0	0	0	
4999991	9	6	6	1	1	5	5	1	4	9	
4999998	2	1	1	1	1	0	0	0	0	2	
4999999	1	1	1	0	0	0	0	0	0	1	
4999995	5	5	5	1	1	3	3	1	3	5	
4999999	1	1	1	0	0	0	0	0	0	1	
4999987	13	12	12	1	0	10	10	0	7	13	
4999982	18	12	12	1	0	7	7	0	3	18	
4999988	12	11	11	4	3	5	5	2	4	12	
4999998	2	2	2	1	0	0	0	0	0	2	
4999992	8	8	8	2	2	4	4	1	5	8	
4999996	4	3	3	1	1	2	2	1	0	4	
4999998	2	2	2	0	0	2	2	0	1	2	
4999996	4	4	4	1	1	3	3	0	3	4	
4999999	1	1	1	0	0	1	1	0	0	1	
4999988	12	9	9	2	1	4	4	0	3	12	
4999997	3	1	1	1	1	0	0	1	0	3	
5000000	0	0	0	0	0	0	0	0	0	0	
4999914	86	49	49	7	3	30	30	1	23	86	
4999993	7	5	5	2	2	2	2	1	3	7	
4999991	9	7	7	1	0	5	5	0	3	9	
4999998	2	2	2	1	1	1	1	0	1	2	
4999994	6	5	5	1	0	3	3	0	1	6	
4999996	4	3	3	1	1	2	2	0	2	4	
4999999	1	1	1	1	1	0	0	0	0	1	
4999978	22	20	20	3	2	16	16	2	17	22	
5000000	0	0	0	0	0	0	0	0	0	0	
4999998	2	1	1	1	1	0	0	0	0	2	
4999994	6	4	4	1	1	3	3	1	3	6	
4999993	7	6	6	2	0	4	4	0	4	7	
4999999	1	1	1	0	0	1	1	0	0	1	
4999978	22	20	20	3	2	16	16	2	17	22	
4999997	3	2	2	0	0	2	2	0	1	3	
4999991	9	9	9	1	1	8	8	0	8	9	
4999998	2	1	1	1	0	0	0	0	0	2	
4999991	9	7	7	1	0	5	5	0	3	9	
4999992	8	4	4	1	1	2	2	1	2	8	
4999999	1	1	1	1	0	0	0	0	0	1	
4999997	3	2	2	0	0	0	0	0	0	3	
4999995	5	3	3	1	1	2	2	1	1	5	
5000000	0	0	0	0	0	0	0	0	0	0	
4999994	6	6	6	1	1	5	5	0	5	6	
4999977	23	23	23	4	2	19	19	2	20	23	
4999993	7	7	7	2	2	3	3	1	3	7	
4999995	5	4	4	1	1	3	3	1	1	5	
4999998	2	1	1	0	0	1	1	0	0	2	
4999993	7	4	4	0	0	2	2	0	2	7	
4999998	2	2	2	1	1	0	0	1	0	2	
4999985	15	13	13	2	2	10	10	1	10	15	
4999998	2	1	1	0	0	1	1	0	1	2	
4999993	7	7	7	2	0	4	4	0	3	7	
4999979	21	18	18	2	1	12	12	1	7	21	
4999996	4	4	4	2	1	1	1	0	2	4	
5000000	0	0	0	0	0	0	0	0	0	0	
4999996	4	3	3	1	1	1	1	0	1	4	
4999992	8	7	7	3	0	4	4	0	5	8	
4999999	1	1	1	1	0	0	0	0	0	1	
4999997	3	3	3	1	1	1	1	1	1	3	
4999999	1	1	1	1	1	0	0	0	0	1	
4999991	9	6	6	1	0	4	4	0	2	9	
5000000	0	0	0	0	0	0	0	0	0	0	
4999993	7	6	6	2	1	4	4	0	4	7	
4999999	1	1	1	0	0	0	0	0	0	1	
4999987	13	10	10	2	2	8	8	1	7	13	
4999986	14	11	11	1	1	10	10	1	10	14	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	1	0	0	0	0	0	1	
4999997	3	2	2	1	0	1	1	0	0	3	
4999990	10	8	8	3	1	4	4	0	4	10	
4999998	2	1	1	0	0	1	1	0	1	2	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	0	0	0	0	0	0	1	
4999971	29	22	22	0	0	16	16	0	11	29	
4999948	52	46	46	4	1	37	37	0	36	52	
4999995	5	5	5	1	1	4	4	1	3	5	
5000000	0	0	0	0	0	0	0	0	0	0	
4999990	10	7	7	0	0	7	7	0	4	10	
4999991	9	9	9	0	0	8	8	0	8	9	
4999981	19	17	17	2	1	13	13	1	12	19	
5000000	0	0	0	0	0	0	0	0	0	0	
4999995	5	3	3	0	0	2	2	0	0	5	
4999999	1	1	1	0	0	0	0	0	0	1	
4999997	3	1	1	0	0	1	1	0	0	3	
4999993	7	5	5	0	0	5	5	0	4	7	
4999999	1	1	1	1	0	0	0	0	0	1	
4999998	2	1	1	0	0	1	1	0	1	2	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	0	0	0	0	0	0	1	
4999997	3	2	2	1	0	0	0	0	0	3	
4999995	5	5	5	0	0	3	3	0	2	5	
4999997	3	3	3	1	1	2	2	0	2	3	
4999997	3	3	3	0	0	2	2	0	1	3	
4999986	14	8	8	2	0	6	6	0	4	14	
4999999	1	1	1	0	0	0	0	0	0	1	
4999997	3	3	3	0	0	2	2	0	1	3	
4999997	3	1	1	1	1	0	0	0	0	3	
5000000	0	0	0	0	0	0	0	0	0	0	
4999997	3	2	2	0	0	2	2	0	2	3	
4999998	2	2	2	0	0	1	1	0	0	2	
4999996	4	3	3	0	0	2	2	0	1	4	
4999999	1	1	1	0	0	0	0	0	0	1	
4999991	9	7	7	1	1	4	4	0	4	9	
4999993	7	7	7	1	1	4	4	0	4	7	
4999998	2	1	1	0	0	1	1	0	0	2	
4999993	7	6	6	2	1	4	4	0	4	7	
4999995	5	5	5	3	1	2	2	1	3	5	
4999992	8	8	8	1	1	6	6	1	3	8	
4999993	7	7	7	1	1	3	3	0	3	7	
4999994	6	4	4	2	1	0	0	0	1	6	
4999995	5	5	5	1	1	2	2	0	2	5	
4999992	8	8	8	1	1	6	6	0	6	8	
4999991	9	8	8	1	1	6	6	1	5	9	
4999976	24	19	19	2	0	11	11	0	9	24	
4999999	1	1	1	0	0	0	0	0	0	1	
4999997	3	2	2	1	0	1	1	0	0	3	
4999997	3	2	2	1	1	1	1	0	0	3	
4999999	1	1	1	0	0	0	0	0	0	1	
4999997	3	2	2	1	1	1	1	1	0	3	
4999997	3	2	2	0	0	2	2	0	1	3	
5000000	0	0	0	0	0	0	0	0	0	0	
4999998	2	2	2	0	0	0	0	0	0	2	
4999993	7	4	4	1	1	2	2	1	0	7	
4999998	2	2	2	0	0	1	1	0	1	2	
4999993	7	7	7	1	1	5	5	0	3	7	
4999998	2	2	2	1	0	1	1	0	0	2	
4999997	3	3	3	1	0	2	2	0	1	3	
4999896	104	55	55	6	2	28	28	0	13	104	
4999997	3	1	1	0	0	0	0	0	0	3	
4999991	9	8	8	1	0	7	7	0	6	9	
4999996	4	4	4	1	1	2	2	1	1	4	
4999989	11	8	8	0	0	6	6	0	4	11	
4999988	12	11	11	1	0	7	7	0	6	12	
4999992	8	8	8	2	2	4	4	1	5	8	
4999989	11	8	8	2	0	6	6	0	4	11	
4999987	13	12	12	0	0	10	10	0	9	13	
4999992	8	7	7	0	0	6	6	0	4	8	
5000000	0	0	0	0	0	0	0	0	0	0	
4999998	2	2	2	0	0	1	1	0	0	2	
4999994	6	6	6	3	2	3	3	1	4	6	
4999984	16	13	13	3	2	9	9	1	7	16	
4999985	15	11	11	1	1	5	5	0	4	15	
4999982	18	14	14	2	0	7	7	0	7	18	
4999975	25	22	22	1	0	20	20	0	19	25	
4999990	10	8	8	1	1	2	2	1	0	10	
4999999	1	1	1	0	0	0	0	0	0	1	
4999988	12	12	12	2	1	10	10	0	11	12	
4999998	2	2	2	0	0	2	2	0	0	2	
4999990	10	8	8	1	0	6	6	0	5	10	
4998818	1182	661	661	75	20	347	347	7	214	1182	
4999992	8	6	6	1	1	4	4	1	2	8	
4999986	14	8	8	0	0	4	4	0	3	14	
4999992	8	7	7	1	1	6	6	0	6	8	
4999999	1	1	1	0	0	0	0	0	0	1	
4999994	6	6	6	1	1	4	4	1	4	6	
4999994	6	5	5	0	0	3	3	0	2	6	
4999994	6	5	5	2	0	3	3	0	2	6	
4999988	12	8	8	2	2	4	4	0	2	12	
4999995	5	4	4	0	0	2	2	0	1	5	
4999997	3	2	2	1	1	1	1	0	1	3	
4999999	1	1	1	0	0	0	0	0	0	1	
4999999	1	1	1	0	0	1	1	0	0	1	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999998	2	2	2	1	1	0	0	0	0	2	
4999994	6	5	5	1	1	4	4	1	3	6	
4999995	5	4	4	1	0	3	3	0	3	5	
4999973	27	20	20	5	1	12	12	0	11	27	
4999992	8	3	3	1	1	1	1	0	0	8	
4999991	9	6	6	0	0	5	5	0	5	9	
4999992	8	2	2	0	0	2	2	0	0	8	
4999966	34	28	28	7	3	20	20	2	23	34	
4999986	14	8	8	1	0	6	6	0	6	14	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	0	0	0	0	0	0	1	
4999981	19	15	15	2	2	12	12	1	12	19	
4999999	1	1	1	0	0	0	0	0	0	1	
4999993	7	7	7	1	1	6	6	0	5	7	
4999998	2	2	2	1	0	1	1	0	0	2	
4999999	1	1	1	0	0	0	0	0	0	1	
4999943	57	56	56	11	5	43	43	5	53	57	
4999995	5	4	4	1	1	3	3	0	1	5	
4999994	6	5	5	1	1	2	2	0	1	6	
4999999	1	1	1	0	0	0	0	0	0	1	
4999983	17	13	13	2	2	10	10	1	10	17	
4999995	5	4	4	0	0	2	2	0	1	5	
4999971	29	29	29	1	1	27	27	1	25	29	
4999992	8	7	7	3	1	4	4	1	4	8	
5000000	0	0	0	0	0	0	0	0	0	0	
4999985	15	12	12	2	2	7	7	1	5	15	
4999988	12	8	8	1	0	5	5	0	2	12	
5000000	0	0	0	0	0	0	0	0	0	0	
5000000	0	0	0	0	0	0	0	0	0	0	
4999999	1	1	1	0	0	1	1	0	0	1	
4999992	8	8	8	3	1	4	4	1	6	8	
4999987	13	11	11	4	3	6	6	1	8	13	
4999999	1	1	1	1	0	0	0	0	0	1	
4999993	7	7	7	1	1	6	6	1	4	7	
4999984	16	12	12	1	1	10	10	0	9	16	
4999982	18	15	15	2	2	12	12	1	12	18	
4999959	41	39	39	5	3	31	31	2	32	41	
4999921	79	40	40	4	0	23	23	0	18	79	
4999990	10	8	8	1	1	7	7	0	6	10	
4999993	7	5	5	0	0	5	5	0	5	7	
4999994	6	4	4	0	0	3	3	0	3	6	
4999998	2	2	2	0	0	1	1	0	0	2	
4999998	2	2	2	0	0	1	1	0	0	2	
4999998	2	1	1	1	1	0	0	0	0	2	
4999988	12	8	8	0	0	7	7	0	5	12	
4999989	11	6	6	4	2	1	1	0	1	11	
4999990	10	9	9	1	1	8	8	1	8	10	
4999999	1	1	1	0	0	0	0	0	0	1	
5000000	0	0	0	0	0	0	0	0	0	0	
4999996	4	2	2	1	1	0	0	0	0	4	
4999992	8	7	7	2	0	4	4	0	4	8	
4999996	4	4	4	2	0	1	1	0	2	4	
