BEASTGeneration	BEASTtmrca	FavitesSim	TimeToCoal	TimeToCase	DateOfIndexCase	TimeToHosp	IndexAtCoalescent
1450000	2019.9604271554126	0973	0.101144	0.076039	2019.8592831554126	0.087299	0
1475000	2019.9492420260858	1051	0.011068	0.000982	2019.9381740260858	0.017014	0
1500000	2019.9545200650266	0691	0.086429	0.042718	2019.8680910650266	0.064846	0
1525000	2019.9513771118259	0554	0.0601	7.6e-05	2019.891277111826	0.029014	0
1550000	2019.9703210574614	0701	0.12828399999999998	0.073787	2019.8420370574615	0.111829	0
1575000	2019.9695726253985	0605	0.055615	0.008154	2019.9139576253986	0.022861	0
1600000	2019.9695149620445	0716	0.054031	0.000674	2019.9154839620446	0.019206	0
1625000	2019.9743391126067	0469	0.067788	0.034935	2019.9065511126066	0.041387	0
1650000	2019.967556505676	0691	0.086429	0.042718	2019.881127505676	0.064846	0
1675000	2019.9717181114338	0253	0.071868	0.015779	2019.8998501114338	0.042617	0
1700000	2019.9739170519576	0703	0.056444	0.011781	2019.9174730519576	0.020979	0
1725000	2019.9737499087832	0457	0.12240600000000001	0.008327	2019.8513439087833	0.04709	0
1750000	2019.9678675161515	0401	0.062245	0.019991	2019.9056225161514	0.04391	0
1775000	2019.9686525605323	0716	0.054031	0.000674	2019.9146215605324	0.019206	0
1800000	2019.9686397586388	0116	0.139773	0.014264	2019.8288667586387	0.024609	0
1825000	2019.9672727104596	0637	0.085711	0.055373	2019.8815617104597	0.073113	0
1850000	2019.9655051836764	0703	0.056444	0.011781	2019.9090611836764	0.020979	0
1875000	2019.9659879049557	0776	0.149558	0.028926	2019.8164299049556	0.103529	0
1900000	2019.9596551290053	0815	0.19326200000000002	0.031853	2019.7663931290053	0.09134	0
1925000	2019.9714397031553	0701	0.12828399999999998	0.073787	2019.8431557031554	0.111829	0
1950000	2019.9719338128773	0214	0.08834800000000001	0.001604	2019.8835858128773	0.062101	0
1975000	2019.968978288239	0716	0.054031	0.000674	2019.914947288239	0.019206	0
2000000	2019.9678946383203	0229	0.09175	0.000555	2019.8761446383203	0.049557	0
2025000	2019.9591505139017	0899	0.09219000000000001	0.002791	2019.8669605139016	0.061116	0
2050000	2019.9567954765564	0976	0.05516	0.021808	2019.9016354765565	0.027649	0
2075000	2019.9459796865272	0554	0.0601	7.6e-05	2019.8858796865272	0.029014	0
2100000	2019.9602921430903	0554	0.0601	7.6e-05	2019.9001921430904	0.029014	0
2125000	2019.9576142294684	0954	0.12503299999999998	0.056529	2019.8325812294684	0.075266	0
2150000	2019.9650678155458	0177	0.089028	0.065543	2019.8760398155457	0.070963	0
2175000	2019.9461375568687	0881	0.008172	0.003127	2019.9379655568687	0.010417	0
2200000	2019.9454592688344	0030	0.07816100000000001	0.004128	2019.8672982688345	0.032777	0
