S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
9999986	14	12	12	2	1	7	7	1	7	14	
9999990	10	9	9	2	2	6	6	1	3	10	
9999976	24	9	9	1	1	3	3	0	1	24	
9999991	9	7	7	2	1	4	4	1	4	9	
9999997	3	3	3	0	0	1	1	0	1	3	
9999995	5	5	5	2	1	1	1	0	2	5	
9999983	17	14	14	2	2	11	11	0	10	17	
9999987	13	12	12	2	0	7	7	0	7	13	
10000000	0	0	0	0	0	0	0	0	0	0	
9999997	3	3	3	1	1	2	2	0	2	3	
9999990	10	9	9	1	0	8	8	0	6	10	
9999981	19	11	11	2	1	6	6	0	6	19	
9999967	33	28	28	5	2	19	19	1	15	33	
9999989	11	10	10	4	2	4	4	0	4	11	
9999995	5	4	4	2	1	2	2	1	0	5	
9999996	4	3	3	1	1	2	2	0	2	4	
10000000	0	0	0	0	0	0	0	0	0	0	
9999987	13	11	11	2	0	9	9	0	8	13	
9999992	8	7	7	2	1	3	3	0	1	8	
9999987	13	11	11	1	1	10	10	0	9	13	
9999991	9	9	9	1	1	7	7	1	7	9	
9999999	1	1	1	0	0	0	0	0	0	1	
9999992	8	7	7	1	1	3	3	0	3	8	
9999972	28	23	23	2	1	19	19	1	17	28	
9999938	62	59	59	12	6	46	46	5	54	62	
9999984	16	15	15	3	0	10	10	0	11	16	
9999999	1	1	1	0	0	1	1	0	0	1	
9999995	5	4	4	2	2	2	2	1	2	5	
9999998	2	2	2	0	0	0	0	0	0	2	
9999995	5	3	3	1	1	0	0	1	0	5	
9999951	49	43	43	6	3	32	32	2	29	49	
9999989	11	8	8	0	0	6	6	0	4	11	
9999993	7	6	6	1	1	4	4	0	4	7	
9999989	11	10	10	2	1	7	7	1	9	11	
9999983	17	16	16	3	1	12	12	1	13	17	
9999959	41	35	35	5	3	25	25	2	22	41	
9999992	8	7	7	3	0	3	3	0	4	8	
9999990	10	10	10	4	1	4	4	1	6	10	
9999992	8	8	8	2	2	3	3	1	3	8	
9999995	5	3	3	0	0	2	2	0	0	5	
9999975	25	24	24	7	1	16	16	1	19	25	
9999988	12	11	11	3	2	5	5	1	5	12	
9999972	28	25	25	3	2	20	20	2	20	28	
9999993	7	5	5	1	0	3	3	0	1	7	
9999998	2	1	1	1	1	0	0	0	0	2	
9999989	11	11	11	0	0	8	8	0	3	11	
9999987	13	11	11	1	0	9	9	0	7	13	
9999995	5	2	2	1	1	0	0	0	0	5	
9999996	4	3	3	0	0	1	1	0	1	4	
9999985	15	13	13	1	0	8	8	0	6	15	
9999984	16	13	13	1	1	11	11	0	10	16	
9999993	7	7	7	1	1	6	6	0	5	7	
9999996	4	3	3	1	1	1	1	0	1	4	
9999996	4	2	2	1	1	1	1	0	0	4	
9999998	2	1	1	0	0	1	1	0	1	2	
9999982	18	14	14	2	1	10	10	0	6	18	
9999977	23	19	19	2	0	14	14	0	12	23	
9999986	14	9	9	0	0	7	7	0	3	14	
9999993	7	3	3	1	0	2	2	0	2	7	
9999985	15	9	9	2	1	6	6	0	3	15	
9999994	6	2	2	0	0	2	2	0	2	6	
9999985	15	13	13	1	1	10	10	1	6	15	
9999995	5	3	3	1	0	2	2	0	0	5	
9999990	10	8	8	3	1	4	4	0	4	10	
9999995	5	4	4	1	1	1	1	1	2	5	
9999987	13	11	11	1	1	10	10	1	11	13	
9999984	16	13	13	4	1	9	9	0	10	16	
9999998	2	2	2	1	0	1	1	0	0	2	
9999995	5	4	4	1	1	3	3	0	3	5	
9999989	11	10	10	2	2	5	5	0	3	11	
9999983	17	14	14	2	2	8	8	1	6	17	
9999998	2	2	2	1	1	0	0	0	0	2	
9999997	3	2	2	0	0	2	2	0	2	3	
10000000	0	0	0	0	0	0	0	0	0	0	
9999987	13	11	11	1	1	7	7	0	6	13	
9999987	13	11	11	1	1	10	10	0	8	13	
9999987	13	12	12	2	1	8	8	0	6	13	
9999969	31	27	27	4	2	23	23	2	22	31	
9999983	17	14	14	1	1	9	9	0	8	17	
9999992	8	8	8	3	2	3	3	2	5	8	
10000000	0	0	0	0	0	0	0	0	0	0	
9999984	16	15	15	4	3	9	9	3	11	16	
9999997	3	1	1	0	0	0	0	0	0	3	
9999977	23	22	22	4	3	13	13	0	13	23	
9999983	17	11	11	2	1	7	7	1	5	17	
10000000	0	0	0	0	0	0	0	0	0	0	
9999993	7	6	6	1	0	3	3	0	2	7	
9999991	9	8	8	2	0	4	4	0	3	9	
9999994	6	5	5	1	0	3	3	0	1	6	
9999997	3	2	2	0	0	1	1	0	0	3	
9999995	5	4	4	1	0	1	1	0	1	5	
9999996	4	2	2	1	1	1	1	1	1	4	
9999996	4	4	4	2	0	1	1	0	1	4	
9999992	8	7	7	3	2	3	3	2	3	8	
9999977	23	23	23	4	2	19	19	2	20	23	
9999999	1	1	1	1	0	0	0	0	0	1	
9999984	16	13	13	3	2	9	9	1	8	16	
9999997	3	3	3	1	1	1	1	0	1	3	
9999997	3	2	2	1	0	1	1	0	1	3	
9999992	8	5	5	2	1	3	3	1	2	8	
9999987	13	13	13	1	1	10	10	0	7	13	
9999992	8	7	7	1	1	6	6	1	5	8	
9999997	3	2	2	1	1	1	1	1	1	3	
9999985	15	11	11	2	2	9	9	1	8	15	
9999997	3	2	2	1	0	0	0	0	1	3	
9999980	20	15	15	2	2	10	10	1	6	20	
9999977	23	19	19	4	3	12	12	2	10	23	
9999992	8	6	6	0	0	1	1	0	1	8	
10000000	0	0	0	0	0	0	0	0	0	0	
9999977	23	19	19	2	1	12	12	0	9	23	
9999997	3	3	3	1	1	0	0	0	0	3	
9999994	6	4	4	2	0	2	2	0	2	6	
9999996	4	4	4	0	0	3	3	0	2	4	
9999998	2	2	2	1	1	0	0	0	0	2	
9999976	24	21	21	3	1	17	17	1	15	24	
9999981	19	17	17	2	2	14	14	0	14	19	
9999995	5	3	3	1	1	2	2	0	2	5	
9999974	26	24	24	4	1	19	19	1	17	26	
9999993	7	6	6	1	1	4	4	1	3	7	
9999994	6	3	3	1	1	1	1	0	1	6	
9999999	1	1	1	0	0	0	0	0	0	1	
9999986	14	13	13	1	0	11	11	0	10	14	
9999969	31	28	28	4	3	23	23	3	23	31	
9999995	5	4	4	0	0	1	1	0	1	5	
9999993	7	5	5	1	1	4	4	0	3	7	
9999988	12	10	10	3	2	7	7	2	8	12	
9999997	3	2	2	0	0	1	1	0	1	3	
9999969	31	29	29	4	3	24	24	2	21	31	
9999992	8	7	7	1	1	3	3	1	3	8	
9999993	7	7	7	2	0	4	4	0	3	7	
9999967	33	28	28	5	3	22	22	1	23	33	
9999995	5	4	4	2	2	2	2	1	3	5	
9999984	16	14	14	2	2	10	10	1	10	16	
9999944	56	51	51	7	3	39	39	0	41	56	
9999998	2	2	2	1	1	1	1	0	1	2	
9999996	4	2	2	1	1	1	1	1	1	4	
9999996	4	3	3	1	1	2	2	1	0	4	
9999999	1	1	1	0	0	0	0	0	0	1	
10000000	0	0	0	0	0	0	0	0	0	0	
9999988	12	10	10	3	0	5	5	0	6	12	
9999993	7	5	5	0	0	2	2	0	2	7	
9999992	8	6	6	2	1	3	3	1	1	8	
9999985	15	14	14	2	0	11	11	0	10	15	
9999997	3	2	2	1	1	1	1	0	1	3	
9999966	34	30	30	8	4	22	22	4	24	34	
9999996	4	4	4	0	0	3	3	0	3	4	
9999995	5	4	4	2	1	2	2	0	2	5	
9999999	1	1	1	1	1	0	0	0	0	1	
9999994	6	4	4	1	1	3	3	0	2	6	
9999993	7	3	3	1	1	2	2	1	1	7	
9999987	13	8	8	1	1	7	7	0	4	13	
9999996	4	3	3	1	1	1	1	1	0	4	
9999995	5	5	5	1	1	4	4	1	3	5	
9999998	2	2	2	1	0	0	0	0	0	2	
9999973	27	20	20	3	3	15	15	2	12	27	
9999990	10	10	10	2	1	6	6	0	5	10	
9999990	10	8	8	2	1	6	6	1	5	10	
9999998	2	2	2	1	0	0	0	0	0	2	
9999999	1	1	1	0	0	0	0	0	0	1	
9999992	8	8	8	2	1	3	3	1	3	8	
9999991	9	8	8	2	0	4	4	0	3	9	
9999992	8	7	7	1	1	5	5	0	5	8	
9999987	13	10	10	2	2	8	8	1	8	13	
9999975	25	22	22	4	2	16	16	2	16	25	
9999947	53	49	49	10	6	37	37	4	38	53	
9999984	16	15	15	1	1	10	10	1	10	16	
9999996	4	4	4	1	0	1	1	0	0	4	
9999993	7	7	7	2	2	3	3	1	3	7	
9999968	32	28	28	4	2	20	20	2	20	32	
9999988	12	12	12	1	0	11	11	0	8	12	
9999984	16	16	16	3	1	10	10	1	11	16	
9999996	4	3	3	1	1	2	2	0	0	4	
9999992	8	8	8	2	1	3	3	0	3	8	
9999997	3	1	1	0	0	1	1	0	1	3	
10000000	0	0	0	0	0	0	0	0	0	0	
9999997	3	2	2	1	0	0	0	0	0	3	
9999996	4	3	3	2	0	1	1	0	1	4	
9999999	1	1	1	0	0	0	0	0	0	1	
9999978	22	21	21	3	2	15	15	1	13	22	
9999998	2	1	1	1	0	0	0	0	1	2	
9999999	1	1	1	0	0	0	0	0	0	1	
9999979	21	14	14	2	2	9	9	0	6	21	
9999986	14	14	14	1	1	10	10	0	9	14	
9999996	4	3	3	1	1	2	2	0	2	4	
9999979	21	16	16	4	2	10	10	1	11	21	
9999990	10	7	7	0	0	6	6	0	1	10	
9999988	12	9	9	4	3	4	4	1	4	12	
9999980	20	18	18	1	1	13	13	1	10	20	
9999993	7	7	7	2	1	4	4	1	3	7	
9999996	4	3	3	1	1	1	1	1	1	4	
9999996	4	3	3	2	1	0	0	1	0	4	
9999996	4	3	3	1	1	2	2	0	2	4	
9999999	1	1	1	0	0	0	0	0	0	1	
9999969	31	29	29	3	2	26	26	2	25	31	
9999997	3	2	2	2	1	0	0	0	0	3	
9999973	27	19	19	2	1	16	16	0	14	27	
9999999	1	1	1	1	1	0	0	0	0	1	
9999999	1	1	1	1	0	0	0	0	0	1	
9999998	2	2	2	1	0	0	0	0	0	2	
9999959	41	29	29	4	2	18	18	2	13	41	
9999986	14	7	7	2	2	3	3	0	2	14	
9999998	2	2	2	1	0	0	0	0	0	2	
9999978	22	19	19	4	2	14	14	1	14	22	
9999989	11	8	8	1	1	5	5	1	3	11	
9999989	11	10	10	4	2	4	4	1	5	11	
9999984	16	13	13	2	1	11	11	0	12	16	
9999996	4	3	3	0	0	2	2	0	2	4	
9999993	7	7	7	0	0	4	4	0	1	7	
9999989	11	8	8	2	2	6	6	1	6	11	
9999994	6	6	6	1	1	4	4	1	3	6	
9999995	5	3	3	1	1	0	0	0	0	5	
9999961	39	36	36	7	2	28	28	2	29	39	
9999996	4	3	3	2	1	0	0	0	0	4	
9999993	7	5	5	0	0	2	2	0	2	7	
9999981	19	18	18	3	3	15	15	2	15	19	
9999986	14	13	13	2	2	8	8	0	7	14	
9999996	4	3	3	1	1	2	2	1	2	4	
9999992	8	7	7	2	2	3	3	1	4	8	
9999982	18	17	17	3	1	10	10	1	11	18	
9999991	9	7	7	1	1	4	4	1	3	9	
9999996	4	2	2	2	0	0	0	0	1	4	
9999982	18	15	15	2	2	12	12	1	12	18	
9999998	2	1	1	1	1	0	0	0	0	2	
9999977	23	20	20	2	0	14	14	0	15	23	
9999969	31	30	30	3	2	24	24	1	25	31	
9999993	7	6	6	3	1	2	2	0	3	7	
9999993	7	6	6	1	0	4	4	0	3	7	
9999992	8	7	7	2	0	4	4	0	5	8	
9999997	3	3	3	2	1	1	1	0	0	3	
9999994	6	6	6	1	1	5	5	0	2	6	
9999998	2	2	2	1	1	1	1	1	0	2	
9999351	649	333	333	21	9	135	135	3	51	649	
9999984	16	15	15	1	1	12	12	0	12	16	
9999977	23	20	20	2	2	18	18	1	18	23	
9999995	5	3	3	1	1	2	2	0	0	5	
9999973	27	23	23	4	1	16	16	1	12	27	
9999999	1	1	1	0	0	0	0	0	0	1	
9999975	25	25	25	3	1	21	21	1	21	25	
9999985	15	15	15	2	2	12	12	1	11	15	
9999975	25	25	25	3	1	21	21	1	21	25	
9999982	18	16	16	4	4	10	10	2	9	18	
9999998	2	1	1	0	0	0	0	0	0	2	
9999981	19	12	12	2	2	7	7	1	7	19	
10000000	0	0	0	0	0	0	0	0	0	0	
9999940	60	52	52	10	5	39	39	4	42	60	
9999970	30	28	28	4	2	21	21	1	24	30	
9999985	15	10	10	2	1	6	6	0	3	15	
10000000	0	0	0	0	0	0	0	0	0	0	
9999997	3	2	2	1	1	1	1	1	1	3	
9999998	2	1	1	1	1	0	0	1	0	2	
9999999	1	1	1	0	0	1	1	0	0	1	
9999996	4	3	3	1	1	1	1	0	1	4	
9999994	6	6	6	1	1	2	2	0	2	6	
9999997	3	3	3	1	0	0	0	0	0	3	
9999998	2	2	2	1	1	0	0	0	0	2	
9999973	27	24	24	5	1	16	16	1	14	27	
9999995	5	4	4	1	1	1	1	1	1	5	
9999991	9	8	8	0	0	8	8	0	7	9	
9999964	36	32	32	4	2	27	27	2	28	36	
9999993	7	5	5	1	1	4	4	1	2	7	
9999995	5	3	3	1	1	0	0	0	0	5	
9999997	3	3	3	1	1	2	2	0	1	3	
9999989	11	8	8	3	2	4	4	2	5	11	
9999993	7	6	6	1	1	4	4	1	4	7	
9999949	51	47	47	7	5	35	35	3	35	51	
9999999	1	1	1	1	1	0	0	0	0	1	
9999995	5	5	5	1	1	3	3	0	3	5	
9999994	6	5	5	2	1	3	3	0	2	6	
9999998	2	1	1	1	0	0	0	0	1	2	
9999976	24	21	21	5	2	14	14	1	15	24	
9999971	29	26	26	6	2	14	14	2	17	29	
9999998	2	1	1	0	0	1	1	0	0	2	
9999992	8	6	6	2	2	4	4	1	3	8	
9999989	11	11	11	3	1	8	8	1	7	11	
9999991	9	8	8	2	2	5	5	0	4	9	
9999947	53	49	49	10	5	34	34	4	39	53	
9999993	7	5	5	1	1	2	2	1	2	7	
9999974	26	25	25	3	2	19	19	2	21	26	
9999972	28	23	23	4	1	17	17	1	12	28	
9999974	26	21	21	3	1	13	13	1	11	26	
9999989	11	9	9	3	2	6	6	2	7	11	
10000000	0	0	0	0	0	0	0	0	0	0	
9999996	4	4	4	1	0	0	0	0	1	4	
9999966	34	33	33	5	2	26	26	2	27	34	
9999999	1	1	1	0	0	0	0	0	0	1	
9999981	19	16	16	4	3	10	10	2	8	19	
9999996	4	3	3	2	1	1	1	1	2	4	
9999997	3	3	3	1	1	0	0	0	0	3	
9999982	18	16	16	2	1	13	13	1	13	18	
9999991	9	8	8	1	1	6	6	0	6	9	
9999996	4	3	3	1	0	1	1	0	0	4	
9999995	5	3	3	1	1	2	2	1	2	5	
9999995	5	5	5	2	1	2	2	1	2	5	
9999996	4	3	3	1	1	2	2	1	0	4	
9999968	32	30	30	5	2	21	21	1	25	32	
9999986	14	13	13	1	1	11	11	0	11	14	
9999991	9	7	7	0	0	5	5	0	2	9	
9999984	16	15	15	2	1	13	13	1	12	16	
9999993	7	5	5	2	2	3	3	1	4	7	
9999998	2	1	1	0	0	1	1	0	1	2	
9999999	1	1	1	0	0	0	0	0	0	1	
9999990	10	10	10	0	0	5	5	0	5	10	
9999988	12	12	12	1	1	6	6	1	6	12	
9999991	9	9	9	1	1	6	6	0	5	9	
9999977	23	20	20	2	0	14	14	0	15	23	
9999987	13	11	11	2	2	7	7	0	7	13	
9999998	2	2	2	0	0	0	0	0	0	2	
9999988	12	12	12	3	3	6	6	1	3	12	
9999989	11	10	10	3	1	7	7	1	9	11	
9999996	4	3	3	2	2	0	0	0	0	4	
9999992	8	8	8	0	0	6	6	0	5	8	
9999986	14	12	12	0	0	10	10	0	9	14	
9999999	1	1	1	1	1	0	0	0	0	1	
9999998	2	2	2	2	0	0	0	0	0	2	
9999999	1	1	1	1	0	0	0	0	0	1	
9999998	2	2	2	1	1	0	0	0	0	2	
9999984	16	16	16	1	1	11	11	1	10	16	
9999978	22	20	20	4	2	14	14	1	13	22	
9999999	1	1	1	1	0	0	0	0	0	1	
9999990	10	9	9	1	0	7	7	0	5	10	
9999988	12	11	11	1	1	7	7	1	5	12	
9999982	18	13	13	1	0	9	9	0	6	18	
10000000	0	0	0	0	0	0	0	0	0	0	
9999999	1	1	1	0	0	0	0	0	0	1	
9999988	12	12	12	2	1	6	6	0	6	12	
9999984	16	14	14	1	0	8	8	0	6	16	
9999934	66	34	34	3	0	24	24	0	10	66	
9999982	18	12	12	2	1	8	8	1	5	18	
9999981	19	17	17	4	3	11	11	2	9	19	
9999998	2	2	2	1	0	0	0	0	0	2	
9999966	34	31	31	4	2	26	26	2	25	34	
9999994	6	5	5	0	0	4	4	0	3	6	
9999999	1	1	1	1	0	0	0	0	0	1	
9999995	5	3	3	1	0	0	0	0	1	5	
9999998	2	2	2	1	0	1	1	0	0	2	
9999990	10	9	9	0	0	5	5	0	5	10	
9999998	2	2	2	1	1	0	0	1	0	2	
9999982	18	11	11	0	0	9	9	0	4	18	
9999983	17	12	12	0	0	10	10	0	7	17	
9999994	6	6	6	1	1	4	4	1	3	6	
9999990	10	9	9	2	2	6	6	2	6	10	
10000000	0	0	0	0	0	0	0	0	0	0	
9999983	17	16	16	2	0	13	13	0	12	17	
9999988	12	8	8	1	1	4	4	0	3	12	
9999970	30	27	27	2	1	19	19	1	20	30	
9999988	12	6	6	1	0	1	1	0	1	12	
9999998	2	2	2	0	0	1	1	0	0	2	
9999994	6	4	4	0	0	4	4	0	2	6	
9999994	6	5	5	2	1	3	3	0	3	6	
9999998	2	1	1	1	0	0	0	0	0	2	
9999982	18	16	16	2	2	11	11	1	7	18	
9999944	56	54	54	12	5	42	42	5	50	56	
9999999	1	1	1	0	0	0	0	0	0	1	
9999995	5	4	4	0	0	2	2	0	1	5	
9999979	21	19	19	3	1	13	13	1	14	21	
9999993	7	4	4	0	0	3	3	0	3	7	
9999998	2	1	1	1	1	0	0	0	0	2	
9999990	10	10	10	2	2	5	5	1	2	10	
9999983	17	15	15	3	1	11	11	1	9	17	
9999988	12	10	10	1	1	7	7	0	5	12	
9999993	7	6	6	1	0	3	3	0	1	7	
9999996	4	3	3	2	1	1	1	0	0	4	
9999979	21	20	20	4	1	14	14	1	13	21	
9999971	29	27	27	4	2	21	21	1	24	29	
9999993	7	6	6	0	0	3	3	0	2	7	
9999991	9	7	7	1	1	5	5	0	3	9	
9999993	7	4	4	0	0	2	2	0	2	7	
9999967	33	28	28	3	3	20	20	2	15	33	
9999993	7	7	7	1	1	4	4	1	2	7	
9999965	35	30	30	6	2	24	24	2	25	35	
9999956	44	36	36	5	3	22	22	2	20	44	
9999943	57	53	53	10	5	38	38	5	46	57	
9999999	1	1	1	0	0	0	0	0	0	1	
9999991	9	8	8	4	0	3	3	0	4	9	
9999978	22	20	20	3	3	12	12	2	11	22	
9999993	7	5	5	3	1	2	2	1	1	7	
9999990	10	7	7	2	1	5	5	1	4	10	
9999987	13	12	12	3	3	8	8	1	6	13	
9999987	13	8	8	1	0	5	5	0	2	13	
9999999	1	1	1	1	1	0	0	0	0	1	
9999994	6	5	5	2	0	1	1	0	1	6	
9999971	29	27	27	6	1	21	21	1	22	29	
9999999	1	1	1	1	0	0	0	0	0	1	
9999992	8	7	7	2	2	4	4	1	1	8	
9999994	6	5	5	1	1	3	3	0	3	6	
9999986	14	13	13	1	1	10	10	1	8	14	
9999996	4	4	4	0	0	2	2	0	1	4	
10000000	0	0	0	0	0	0	0	0	0	0	
9999993	7	7	7	3	1	2	2	0	3	7	
9999983	17	15	15	1	1	13	13	1	13	17	
9999985	15	14	14	5	2	9	9	1	9	15	
9999991	9	7	7	1	0	5	5	0	3	9	
9999996	4	3	3	1	0	1	1	0	1	4	
9999997	3	3	3	1	1	0	0	1	0	3	
9999971	29	27	27	4	2	21	21	1	22	29	
9999998	2	2	2	0	0	0	0	0	0	2	
9999995	5	4	4	1	1	3	3	0	3	5	
10000000	0	0	0	0	0	0	0	0	0	0	
9999996	4	3	3	2	1	1	1	0	1	4	
9999970	30	23	23	5	1	12	12	1	11	30	
9999992	8	5	5	0	0	4	4	0	1	8	
9999978	22	19	19	1	1	11	11	0	9	22	
9999994	6	5	5	0	0	5	5	0	3	6	
9999998	2	1	1	1	1	0	0	0	0	2	
9999999	1	1	1	0	0	0	0	0	0	1	
9999999	1	1	1	1	0	0	0	0	0	1	
9999945	55	53	53	6	3	44	44	3	44	55	
9999995	5	2	2	2	1	0	0	0	0	5	
10000000	0	0	0	0	0	0	0	0	0	0	
9999987	13	12	12	2	2	10	10	1	8	13	
9999998	2	2	2	0	0	1	1	0	1	2	
9999998	2	2	2	1	0	1	1	0	0	2	
9999985	15	15	15	2	1	12	12	0	13	15	
9999995	5	2	2	2	2	0	0	1	0	5	
9999982	18	13	13	0	0	12	12	0	9	18	
9999986	14	11	11	3	3	8	8	1	7	14	
9999945	55	53	53	11	5	42	42	5	50	55	
9999986	14	12	12	2	1	10	10	1	10	14	
9999998	2	2	2	1	0	0	0	0	0	2	
