S	E	P1	P2	I1	I2	A1	A2	H	R	inf	
4999994	6	5	5	3	1	2	2	1	3	6	
4999995	5	3	3	0	0	2	2	0	1	5	
4999996	4	2	2	0	0	2	2	0	2	4	
4999999	1	1	1	1	1	0	0	0	0	1	
4999992	8	7	7	0	0	5	5	0	4	8	
4999989	11	7	7	2	1	3	3	0	2	11	
4999745	255	212	212	26	9	156	156	5	137	255	
4999994	6	4	4	1	1	3	3	0	2	6	
4999999	1	1	1	1	1	0	0	0	0	1	
4999993	7	4	4	1	0	2	2	0	1	7	
5000000	0	0	0	0	0	0	0	0	0	0	
4999995	5	3	3	1	0	2	2	0	2	5	
4999999	1	1	1	0	0	1	1	0	0	1	
4999995	5	5	5	1	1	4	4	1	3	5	
4999992	8	7	7	3	1	4	4	1	5	8	
4999974	26	20	20	2	1	12	12	0	13	26	
4999792	208	116	116	10	3	47	47	1	23	208	
4999988	12	9	9	1	1	7	7	0	6	12	
4999969	31	25	25	2	1	21	21	1	16	31	
4999987	13	12	12	1	1	9	9	1	7	13	
4999998	2	1	1	0	0	0	0	0	0	2	
4999999	1	1	1	1	0	0	0	0	0	1	
4999998	2	2	2	1	1	1	1	1	1	2	
4999999	1	1	1	0	0	0	0	0	0	1	
4999980	20	17	17	1	0	16	16	0	12	20	
4999994	6	5	5	1	0	3	3	0	3	6	
4999935	65	31	31	2	0	15	15	0	10	65	
4999987	13	11	11	1	1	6	6	0	3	13	
4992055	7945	4711	4711	459	136	2596	2596	35	1627	7945	
4999940	60	38	38	2	0	25	25	0	14	60	
4999970	30	24	24	6	2	16	16	1	15	30	
4999961	39	31	31	6	3	22	22	2	18	39	
4999998	2	2	2	1	1	1	1	1	0	2	
4999978	22	9	9	0	0	6	6	0	3	22	
4999998	2	1	1	1	0	0	0	0	0	2	
4999887	113	53	53	7	2	28	28	0	18	113	
4999997	3	3	3	1	1	1	1	1	1	3	
4999992	8	7	7	2	2	5	5	2	5	8	
4999985	15	10	10	3	2	5	5	0	6	15	
4999995	5	2	2	1	0	0	0	0	0	5	
4999991	9	8	8	3	1	4	4	1	6	9	
4999996	4	3	3	1	1	1	1	1	1	4	
4999998	2	2	2	1	1	1	1	0	1	2	
4999959	41	39	39	5	3	31	31	2	32	41	
4999917	83	33	33	2	0	15	15	0	5	83	
4999994	6	6	6	1	0	4	4	0	4	6	
4999992	8	4	4	1	1	3	3	1	2	8	
4999977	23	22	22	3	2	17	17	2	18	23	
4999996	4	4	4	2	1	2	2	0	3	4	
4997930	2070	1380	1380	141	54	881	881	30	668	2070	
4999994	6	5	5	3	1	2	2	1	3	6	
4999996	4	4	4	1	0	2	2	0	2	4	
4999998	2	2	2	1	1	0	0	1	0	2	
4999996	4	3	3	2	1	1	1	0	1	4	
4999992	8	5	5	0	0	5	5	0	2	8	
4999990	10	10	10	1	1	9	9	1	9	10	
4999981	19	16	16	3	1	11	11	0	12	19	
4999997	3	3	3	0	0	1	1	0	1	3	
4999964	36	25	25	2	0	11	11	0	3	36	
4999998	2	2	2	1	0	1	1	0	0	2	
4999997	3	2	2	1	0	1	1	0	2	3	
4999979	21	18	18	2	1	11	11	0	8	21	
4999996	4	4	4	2	1	2	2	0	3	4	
4999995	5	5	5	1	1	2	2	0	2	5	
4999997	3	3	3	1	1	2	2	1	1	3	
4999998	2	2	2	1	1	1	1	1	0	2	
4999959	41	34	34	2	1	28	28	0	28	41	
4999995	5	4	4	1	0	1	1	0	1	5	
4999998	2	2	2	1	0	1	1	0	0	2	
4999927	73	41	41	4	2	22	22	1	11	73	
4999963	37	31	31	4	3	25	25	2	26	37	
4999999	1	1	1	0	0	0	0	0	0	1	
4999980	20	16	16	1	1	12	12	1	10	20	
4999728	272	89	89	5	0	34	34	0	20	272	
4999988	12	10	10	3	1	5	5	0	6	12	
4999981	19	17	17	6	1	7	7	0	10	19	
4999953	47	42	42	3	1	35	35	1	25	47	
4999755	245	158	158	14	3	103	103	2	76	245	
4999980	20	17	17	1	1	15	15	0	9	20	
4999992	8	7	7	2	1	5	5	1	5	8	
4999969	31	25	25	4	3	16	16	1	16	31	
4999992	8	3	3	1	0	0	0	0	0	8	
4999655	345	192	192	24	10	108	108	3	82	345	
4999747	253	169	169	18	7	80	80	4	58	253	
4999998	2	2	2	1	1	0	0	0	0	2	
4999987	13	11	11	1	0	8	8	0	7	13	
4999918	82	48	48	4	1	23	23	1	10	82	
4999997	3	2	2	1	1	1	1	0	0	3	
4999999	1	1	1	1	0	0	0	0	0	1	
4999996	4	4	4	2	1	2	2	0	2	4	
4999982	18	12	12	3	2	9	9	1	7	18	
4999959	41	29	29	3	0	16	16	0	12	41	
4999948	52	40	40	5	2	21	21	0	12	52	
4999972	28	18	18	2	1	10	10	0	7	28	
4999992	8	4	4	0	0	2	2	0	1	8	
4999980	20	17	17	3	0	12	12	0	14	20	
4999991	9	9	9	1	0	8	8	0	6	9	
4999994	6	6	6	1	1	4	4	1	4	6	
4999999	1	1	1	0	0	0	0	0	0	1	
4999998	2	2	2	1	1	1	1	0	1	2	
4999995	5	5	5	1	1	4	4	1	3	5	
4999993	7	4	4	1	1	3	3	0	2	7	
4999989	11	7	7	0	0	5	5	0	3	11	
4999997	3	2	2	1	1	0	0	1	0	3	
4999997	3	2	2	1	1	1	1	1	1	3	
4999983	17	15	15	1	1	11	11	1	9	17	
4999973	27	24	24	1	1	19	19	1	19	27	
4999806	194	107	107	5	1	43	43	0	21	194	
4999968	32	29	29	2	0	23	23	0	20	32	
4999988	12	12	12	2	1	10	10	0	11	12	
4999981	19	17	17	3	1	13	13	1	13	19	
4999997	3	2	2	1	1	1	1	0	1	3	
4999977	23	23	23	4	2	19	19	2	20	23	
4999936	64	55	55	8	2	33	33	1	18	64	
5000000	0	0	0	0	0	0	0	0	0	0	
4999989	11	6	6	2	1	2	2	0	1	11	
4999992	8	8	8	2	2	4	4	1	5	8	
4999986	14	11	11	2	2	9	9	1	7	14	
4999987	13	13	13	3	0	9	9	0	10	13	
4999999	1	1	1	1	0	0	0	0	0	1	
4999993	7	7	7	1	1	4	4	1	2	7	
4999992	8	5	5	1	1	4	4	1	3	8	
4999987	13	10	10	3	2	6	6	1	3	13	
4999987	13	12	12	1	1	8	8	0	7	13	
4999998	2	1	1	1	1	0	0	0	0	2	
4999978	22	20	20	3	0	14	14	0	16	22	
4999966	34	31	31	4	3	22	22	1	18	34	
4999997	3	3	3	1	1	2	2	0	1	3	
4999731	269	154	154	9	1	78	78	0	33	269	
4999974	26	24	24	2	2	20	20	2	17	26	
4999997	3	2	2	0	0	2	2	0	1	3	
4999997	3	1	1	1	1	0	0	0	0	3	
4999976	24	21	21	2	1	16	16	1	10	24	
4999978	22	15	15	3	1	9	9	0	10	22	
4999991	9	6	6	0	0	5	5	0	2	9	
4999423	577	424	424	55	25	275	275	10	216	577	
4999994	6	4	4	1	1	3	3	0	3	6	
4999971	29	24	24	0	0	18	18	0	11	29	
4999994	6	4	4	1	1	3	3	1	3	6	
4999998	2	2	2	1	1	1	1	1	0	2	
4961180	38820	25242	25242	2597	811	14932	14932	293	10263	38820	
4999875	125	25	25	1	0	8	8	0	3	125	
4999992	8	8	8	2	1	5	5	1	6	8	
4999981	19	11	11	0	0	8	8	0	5	19	
4999998	2	2	2	1	1	0	0	0	0	2	
4999973	27	23	23	5	1	13	13	0	12	27	
4999985	15	11	11	1	1	10	10	1	11	15	
4999995	5	5	5	1	1	4	4	0	3	5	
4999986	14	12	12	2	1	10	10	1	11	14	
4999998	2	2	2	1	0	1	1	0	1	2	
4999995	5	4	4	1	1	1	1	0	1	5	
4999991	9	7	7	0	0	4	4	0	3	9	
4999997	3	2	2	1	0	0	0	0	0	3	
4999962	38	31	31	3	2	19	19	2	13	38	
4999999	1	1	1	0	0	0	0	0	0	1	
4999979	21	17	17	4	3	10	10	2	12	21	
4999977	23	14	14	3	2	4	4	1	2	23	
4999988	12	9	9	1	1	6	6	1	4	12	
4999969	31	9	9	0	0	3	3	0	1	31	
4999932	68	35	35	5	0	20	20	0	18	68	
4999988	12	8	8	2	1	5	5	1	4	12	
4999974	26	25	25	3	2	19	19	2	21	26	
4999990	10	3	3	2	1	0	0	0	0	10	
4999992	8	3	3	1	0	0	0	0	1	8	
4999980	20	19	19	3	1	14	14	1	16	20	
4999998	2	2	2	1	1	1	1	1	0	2	
4999977	23	23	23	4	2	19	19	2	20	23	
4999992	8	5	5	1	0	1	1	0	1	8	
4999969	31	17	17	2	1	9	9	1	7	31	
4999996	4	2	2	1	0	0	0	0	0	4	
4999994	6	6	6	2	0	3	3	0	2	6	
4999941	59	57	57	11	5	46	46	5	54	59	
4999992	8	3	3	1	0	0	0	0	1	8	
4999999	1	1	1	0	0	0	0	0	0	1	
4999590	410	180	180	15	1	64	64	1	32	410	
4999987	13	10	10	1	1	6	6	1	3	13	
4999998	2	1	1	0	0	1	1	0	0	2	
4999995	5	3	3	2	0	1	1	0	0	5	
4999513	487	277	277	24	7	158	158	5	119	487	
4999999	1	1	1	1	0	0	0	0	0	1	
4999994	6	4	4	2	1	2	2	0	3	6	
